Title,Likes,Singer,Lyrics
진정인가요,"16,388",임영웅,"미련없다 그 말이 진정인가요
냉정했던 그 마음이 진정인가요
바닷가를 거닐며 수놓았던 그 추억
잊을 수가 있을까요
돌아설 때 눈물짓던 당신이라면
영원토록 영원토록 죽어도
못 잊을 겁니다
잊어달라 그 말이 진정인가요
돌아서던 그 마음이 진정인가요
오솔길을 거닐며 주고받던 그 사랑
잊을 수가 있을까요
돌아설 때 울음 참던 당신이라면
잊으려도 잊으려도 죽어도
못 잊을 겁니다
죽어도 못 잊을 겁니다"
봄비 [MR],7,노스탤지어,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
밤열차,292,별사랑,"밤 열차는 미련없이 떠나갑니다
뜨거운 눈물 흘려야하는 사랑
빈 가슴 부여잡고 차창에 기대어
밤 이슬 내리는 창 밖을 보며
아쉬움에 자꾸만 뒤돌아보는데
기적소리 울음소리
나를 나를 나를 울리네
이제 가면 못 볼 사랑 보고플 사랑
다시 오면 안 됩니까 말을 해 줘요
밤 열차는 미련없이 떠나가는데
밤 열차는 미련없이 떠나갑니다
뜨거운 눈물 흘려야하는 사랑
빈 가슴 부여잡고 차창에 기대어
밤 이슬 내리는 창 밖을 보며
아쉬움에 자꾸만 뒤돌아보는데
기적소리 울음소리
나를 나를 나를 울리네
이제 가면 못 볼 사랑 보고플 사랑
다시 오면 안 됩니까 말을 해 줘요
밤 열차는 미련없이 떠나가는데
다시 오면 안 됩니까 말을 해 줘요
밤 열차는 미련없이 떠나가는데"
자갈치 아지매,144,김정민,"흥남 부두 돌아 돌아
국제시장 돌고 돌아
소리 내어 울었네
소리 내어 불렀네
당신을 찾아 헤맸네
반짝반짝 반짝이는
항구의 작은 별들아
우리 엄마 계신 곳까지
나를 나를 데려가다오
영도다리 난간 위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
흥남 부두 돌아 돌아
국제시장 돌고 돌아
소리 내어 울었네
소리 내어 불렀네
당신을 찾아 헤맸네
반짝반짝 반짝이는
항구의 작은 별들아
우리 엄마 계신 곳까지
나를 나를 데려가다오
영도다리 난간 위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
영도다리 난간 위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
자갈치 아지매"
그물,118,임찬,"당신이 던져 놓은 그물에
산채로 잡혀 버렸다
그물이 촘촘 하진 않아도
빠져 나갈 맘이 애초에 없었다
어기야 디여차 그물을 올려
사랑에 그물을 당겨 당겨라
놔주지도 마라 놔주지도 마
어차피 잡힌거 그냥 살란다
당신이 던져 놓은 그물에
너도 걸려 나도 걸려
모두 다 걸렸네
너도 걸려 나도 걸려
모두 다 걸렸네
당신이 던져 놓은 그물에
산채로 잡혀 버렸다
그물이 촘촘 하진 않아도
빠져 나갈 맘이 애초에 없었다
어기야 디여차 그물을 올려
사랑에 그물을 당겨 당겨라
놔주지도 마라 놔주지도 마
어차피 잡힌거 그냥 살란다
당신이 던져 놓은 그물에
너도 걸려 나도 걸려
모두 다 걸렸네
너도 걸려 나도 걸려
모두 다 걸렸네
너도 걸려 나도 걸려
모두 다 걸렸네"
쌍쌍,876,최수호,"저 남자 저 여자는 쌍쌍
죽어도 행복해요 쌍쌍
당신도 쌍쌍
당신도 쌍쌍
쌍쌍연인들이야
그 남자 그 여자도 쌍쌍
아무도 모를거야 쌍쌍
당신도 쌍쌍
당신도 쌍쌍
쌍쌍연인들이야
사랑해 사랑해
정말정말 그대 정말 사랑해
아침먹고 점심먹고 저녁먹고 사랑먹고
밤새도록 사랑해
사랑해 사랑해
정말정말 그대 정말 사랑해
아침먹고 점심먹고 저녁먹고 사랑먹고
밤새도록 사랑해
뜨거운 사랑이여 쌍쌍
불타는 사랑이여 쌍쌍
당신은 당신은
찰찰찰 철거머리야"
황성옛터,50,마스크걸,"황성 옛터에 밤이 되니
월색만 고요해

폐허에 설운 회포를
말하여 주노라

아- 가엾다 이내 몸은
그 무엇 찾으려고

끝없는 꿈의 거리를
헤메어 있노라

성은 허물어져 빈 터인데
방초만 푸르러

세상이 허무한 것을
말하여 주노라

아- 외로운 저 나그네
홀로 잠 못 이루어

구슬픈 벌레 소리에
말없이 눈물 져요

아- 괴로운 이 심사를
가슴 깊이 묻고

이 몸은 흘러서 가노니
옛터야 잘 있거라"
즐거운 인생,435,오승근,"난 오늘도 이렇게 청춘 이란다
세월도 나를 비켜 가는구나
겸손한듯 하지만
사랑도 하고 싶어
아직도 난 청춘이니까
예전처럼 친구들과 수다도 떨도
노래하고 춤도 추면서
나를 떠난 첫 사랑에
뒷 이야기도 하고
영화처럼 즐거운 인생
이렇게 오늘도 하루가 또 가지만
내일은 다시 태양이 뜬다
난 오늘도 이렇게 청춘 이란다
세월도 나를 비켜 가는구나
겸손한듯 하지만
사랑도 하고 싶어
아직도 난 청춘이니까
예전처럼 친구들과 술 한잔 하고
노래하고 춤도 추면서
나를 떠난 첫 사랑의
뒷 이야기도 하고
영화처럼 즐거운 인생
이렇게 오늘도 하루가 또 가지만
내일은 다시 태양이 뜬다
내일은 다시 태양이 뜬다"
해운대연가,14,전철,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
한방이 터질 거야,67,슬리피,"터질 거야 터질 거야 한방이 터질 거야
대기만성 내 인생 이날만 기다렸어
별 볼일 없던 내게 세상을 모른 내게
해 뜰 날 이제 올 거야
하늘에 하소연 팔자타령 허어
부모 탓 조상 탓 집안 타령
가난 속에 인생을 배우고
희망의 씨를 뿌렸네
내 인생 바람이 분다
터질 거야 터질 거야 한방이 터질 거야
희망바람 불어오네 사랑 바람 손짓하네
터질 거야 내 인생에 한방이 뻥뻥
터질 거야 내 인생에 한방이 뻥뻥
아이고 사람이 죽으라는 법은
없나 봅니다 옛말이 거름
칠전팔기 오뚝이 일어나
우리도 한번 걸어보자 꽃길 좋다
별 볼일 없던 내게 세상을 모른 내게
해 뜰 날 이제 올 거야
하늘에 하소연 팔자타령 허어
부모 탓 조상 탓 집안 타령
가난 속에 인생을 배우고
희망의 씨를 뿌렸네
내 인생 바람이 분다
터질 거야 터질 거야 한방이 터질 거야
희망바람 불어오네 사랑 바람 손짓하네
터질 거야 터질 거야 한방이 터질 거야
희망바람 불어오네 사랑 바람 손짓하네
터질 거야 내 인생에 한방이 뻥뻥
터질 거야 내 인생에 한방이 뻥뻥"
