Title,Likes,Singer,Lyrics
Yours,340,별하,"Say that you love me 나를 사랑해줘요
오늘 하루는 너무나 심심했었어요
그대 오늘 밤은 날 놀아줘요
오늘 하루종일 그대를 기다렸으니
I love you only you and I fell into
나 그대에게서 벗어나지를 못해요
이제 그대 품속에서 쉴래요
오늘 하루도 너무나 고생 많았어요
매일 같이 퇴근하고 오면 데리러갈게
요즘 밤길 무서워 지금 너 만나러갈게
나 만큼 너 사랑하는 사람은 나 뿐이라고
말해줬음 좋겠어 나는 너 뿐이라서 매일
항상 나는 너에게 모든걸 헌신하니까
이제는 알아줬음 해 나는 또 진심이니까
나쁜 추억들은 버리고 나를 꽉 안아줘
내가 행복한 기억들로만 남게 해줄게
나를 안아주세요 나를 좀 더 아껴주세요
그대가 나 너무 좋아서 미쳐 버릴 것 같아요
그대 오늘 밤은 여기 있어줘요
오늘 하루종일 그대를 기다렸으니
I love you only you and I fell into
나 그대에게서 벗어나지를 못해요
이제 그대 품속에서 쉴래요
오늘 하루도 너무나 고생 많았어요
I love you only you and I fell into
나 그대에게서 벗어나지를 못해요
이제 그대 품속에서 쉴래요
오늘 하루도 너무나 고생 많았어요
시간이 앞으로만 가는게 조금은 밉지 않네
미래를 그려봐도 웃음을 잃지 않네
사랑이라는게 또 이런건가 싶고
결말은 또 어떻게 궁금 하기만 한데
너가 나의 곁에 남아 있어줘서 고마워
시간이 지나도 변하지 않을게 날 믿어줘
걱정하지마 데리러갈게
변하지 않는 사랑은 영원하니 난 매일"
비행기 모드,294,하츠 (hartts),"Hey, how you been
난 별일 없이 지냈어
여기저기 치여 참 정신없어
여태 미뤄진 소원들을 꺼내도
걷잡을 수 없이 내게서 멀어져

힘든 일은 아니고
그냥 좀 쉬고 싶어서
기대는 건 나답지 않아
누군가 필요한 게 아니야

아무 계획 없이도
영혼이 쉴 수 있는 곳
그곳에서
잠시 혼자 있고 싶어

난 비행기 모드
저기 멀리로
나 홀로 홀로
Me alone alone
난 비행기 모드

잠시 이대로
날 내버려 둬
나 홀로 홀로
me alone alone
난 비행기 모드

Du du du du
Du du du du du
Du du du du
난 비행기 모드

Du du du du
Du du du du du
Du du du du
난 비행기 모드

아찔하리만큼 쌓인 일일일
파도처럼 몰아치는 bill bill bills
바쁘다 바빠 세상 속 어린이 E E
말로 다 설명할 수 없겠지
안 바래 비싼 집 차 금목걸이
발음 어려운 식사 물론 좋겠지
근데 잠깐만
지금 이 순간
무엇과도 비교할 수는 없지

무슨 일은 아니고
그냥 쉬고 있었어
핸드폰 확인을 못했어
다급한 일이 아니라면

아무 계획 없이도
영혼이 쉴 수 있는 곳
그곳에서
잠시 혼자 있고 싶어

난 비행기 모드
저기 멀리로
나 홀로 홀로
Me alone alone
난 비행기 모드

잠시 이대로
날 내버려 둬
나 홀로 홀로
me alone alone
난 비행기 모드

Du du du du
Du du du du du
Du du du du
난 비행기 모드

Du du du du
Du du du du du
Du du du du
난 비행기 모드"
열 (Feat. Tablo),"2,312",이정(J.Lee),"I’m just gonna be Ok girl
All I wanted seven days
I wanna be your heart mah lover
lover lover lover

알게 됐지 너란 내 사랑을
더해갔지 너를 향한 내 마음은
이런 내 맘 네게 내색도 못하고
이렇게 눈이 먼 채로 깊어만 갔지

내 맘대로 너를 사랑하고
또 내 맘대로 너를 내 안에 담아서
그래서 난 네 곁에 다가 갈 수 없나 봐
원하고 원하는 만큼 열이 나나 봐

이젠 사랑할 수가 없다고
이대로 잊혀 진다고
아무리 날 위로 해봐도 이렇게
너 하나만 바라고 있는 나
애타는 내 마음 아직 혼자 사랑하는 나

오늘도 난 너만 떠올리고
내 가슴은 너를 위해 뛰고 숨 쉬나 봐
혹시라도 내 안에 니가 멀어질까 봐
바라고 바라는 만큼 열이 나나 봐

이젠 사랑할 수가 없다고
이대로 잊혀 진다고
아무리 날 위로 해봐도 이렇게
너 하나만 바라고 있는 나
애타는 내 마음 아직 혼자 사랑하는 나

You got the best of me
when ya next to me
Heads turn my faith
love and destiny
you make my chest burn
Burn like the sun
everyday I rise and fall yo I tried it all
But still I look into your eyes and stall
no lies involved Ya make me sing
and dance in the rain
The truth hurts so lovin’
You is pain pain pain
this ain’t a game
Amazed with your heavenly ways
Girl ya everything I wanted
twenty-four, seven days

오~ 사랑할 수가 없다고
아무리 날 위로해봐도 이렇게
너 하나만 바라고 있는 나
애타는 내 마음 아직 혼자 사랑하는 나

이젠 사랑할 수가 없다고
이대로 잊혀 진다고
아무리 날 위로 해봐도 이렇게
너 하나만 바라고 있는 나
애타는 내 마음 아직 혼자 사랑하는 나"
비가 그치면,"5,713",브라운 아이드 소울,"때 이른 비가 내리는 날
지나가는 사람들 틈 속으로
떠밀려 바쁜 내 발걸음이 자꾸만 멈춰져
몹시 널 그리워한 것도
희미해진 지나간 얘기인데
스치는 거리에 우리 추억이 많아선지
나는 잘 지내 또 하루 종일
궁금한 사람도 있어
내리는 비가 다 그칠 때면
내 맘에 기억도 그치기를
어디서 이제 어디도 이젠 없는 날들을
어리석은 내 다시는 돌아오지 않는 날
아름다운 사랑했던 우리들의
추억에 인사를 건네
아직 내려오는 이 비를 맞을래
너는 차갑게도 돌아섰지
쏟아지는 빗물처럼
내리는 비가 다 멎을 때면
내 맘에 미움도 멈추기를
어디서 이제 어디도 이젠 없는 날들을
어리석은 내 다시는 돌아오지 않는 날
아름다운 사랑했던 우리들의
추억에 인사를 건네
아직 내려오는 이 비를
내 어리고 약한 슬픈 밤들이
날 떠나가던 그대는
그래도 여전히 사랑하던
그날들이 생각나
멀리 떠났네 이제는 볼 수 없는 그 얼굴
비가 되어 내려와
어리석은 내 다시는 돌아가지 않을 날
아름다운 지난날을 우리들의
추억에 인사를 건네
아직 내려오는 그대를 맞을래"
도시의 밤,"12,255",소울라이츠,"어둠을 들추는 네온의 손길은
고요한 내 방을 일렁이게 하고
아련히 들리는 낮은 음악 소리
나의 맘을 들뜨게 하네
오늘 같은 밤엔
방 한구석 안에 있을 순 없잖아
한껏 멋을 부리고
거릴 나가 볼까
어디가 좋을까
어디든 좋아
난 상관없어
도시의 밤은 깊어만 가고
우리의 맘도 따라 흔들리고
도시의 밤도 저물어 가고
또 하루가 흐르고
and on and on
거릴 가득 메운 사람의 물결은
잠든 이 거리를 깨어나게 하고
오늘 같은 밤이면 낯선 사람마저
친구가 돼줄 것만 같아
내 발을 비추는 가로등은 은빛
느린 춤을 추는 헤드라잇 불빛
눈을 마주치는 연인들의 눈빛
점점 희미해져만 가는 달빛
도시의 밤은 깊어만 가고
우리의 맘도 따라 흔들리고
도시의 밤도 저물어 가고
또 하루가 흐르고
and on and on
거릴 헤메는 외로운 이름들
불빛 안에서
달빛 안에서 어울리네
도시의 밤은 깊어만 가고
우리의 맘도 따라 흔들리고
도시의 밤도 저물어 가고
또 하루가 흐르고"
I Need A Girl (Feat. G-dragon),"12,533",태양,"Tired of being alone
Sick of being single
I think I need a girl
I need a girl like
생각 없는 말투 어린 애들 말구
날 감싸 안아줄
심심할 때 가끔 노는 여자 말구
나만 사랑해 줄
가만 있어도 남자 놈들
전화기를 내밀지만
자랑스럽게 내 사진을
꺼내 보이는 그런 Girl
Girl I need a girl
뭘 해도 이쁜 몸매도 이쁜
Girl I need a girl
Baby I need you
Girl you need me too
치마보다 청바지가 더
잘 어울리는 그런 여자
김치볶음밥은 내가 잘 만들어
대신 잘 먹을 수 있는 여자
나이가 많아도 어려
보이는 여자
난 그런 여자가 좋더라
know what I mean
부끄러운 척 하면서도
당돌할 줄 아는 Girl
평소엔 조신한 척 해도
같이 있으면
he y'all know
what I'm talking about ay
Girl I need a girl
뭘 해도 이쁜 몸매도 이쁜
Girl I need a girl
난 이런 여자가 좋더라
La La La ay
외모는 Not a issue
but 멋을 아는 귀여운 Girl
취미는 달라도 취향은 같아
영화나 음악을 볼 때면
말이 통하는 Girl Yes
I love Girls Girls I do adore
사람들 앞에선 지조있게 놀아요
내 앞에선 아잉 난 몰라
아침에 날 깨우는 목소리
Morning Kiss 하루를
시작하고 싶어
밤에는 네 무릎에 기대
자장가를 들으며 네
꿈 꾸고 싶어
다시 내 가슴을 뛰게 해줘
다시 달콤한 노랠 만들게 해줘
You know 돈이나 뭐
단지 그런 게 아냐
내 맘을 주고 싶은 사람
Girl I need a girl
Umm yeah yeah
Girl like you gotta
make you mine
I'ma treat you right baby
Girl I need a girl
뭘 해도 이쁜 몸매도 이쁜
Girl I need a girl
Baby I need you
Girl you need me too
Girl I need a girl Yeah
Girl I need a girl Yeah
Girl 내 말을 듣고 있니
Baby I need you
Girl you need me too
Girl I need a girl"
이별을 건너다,"12,026",어반자카파,"망설이고 있나요
그대도 그대맘도
늘 그자리에서
예전의 우리 모습
그 어디에도 없단 걸
그대가 더욱 잘 알고있죠
그대 눈빛속 담겨있는 그말을
믿고싶지 않을뿐이죠
Baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry no
baby don't make me cry
ye don't make me cry ye umm no
멀어지고 있네요
너무도 당연했던 그대와 내가
변한건 단 한가지
그대의 빈자린데 내겐 모든게
낯설기만 해
이 시간들이 모두 바래져 갈때
이별이 깨닫게 되겠지
Baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry
baby no baby no
i can't never let never let you go
슬픔없이 그댈 추억하고
i can't never let never let you go
아픔없이 하루를 보내고
그렇게 내 마음 추스려바도
가진 빈자리에
baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry no
baby good bye"
해랑을 사요,"7,826",홈보이 (Homeboy),"사랑을해요 사람은
때론 혼자있는것이 편하지만요
사랑을해요 이사람
제법 만나볼수록 믿음이가요
다소문내요 자랑을 해도
전혀 난 아깝지가 않아요
하나만해요 그사람과
나 사실 내 마음은 여기로 와요
MAMA we were grown up
i just need to live like
a 25 year old
난 눈을 감았어
Milk coffee 같아
자판기에서 갓
damn killing me softly
you want me
10시간을 자는 느낌
몸을 아끼는 stupid
너의 눈빛은 쿠키
Ah
인위적 우연에 일치
자연스럽게 넘겼지
나는 없지만 숫기
Ah
Make a little more attention to her
City is yours officially girl
I got time only for you
it is it done
It is it honey
Make a little more attention to her
City is yours officially girl
I got time only for you
it is it done
It is it honey
사랑은 모두 아름다워
안아주고 반하고
그건 아파하기 전까지
왜 당연하게 생각해
난 바보
사랑 하면
끝을 알고서
마음 주고
혼자라는 기분이 든 요즘엔
그대가 생각나
어디서 뭘하고있는지
나는 온통 너지
잠깐 볼까
넌 오늘도
너무 아름다워
Make a little more attention to her
City is yours officially girl
I got time only for you
it is it done
It is it honey
Make a little more attention to her
City is yours officially girl
I got time only for you
it is it done
It is it honey"
A Day (Piano Ver.),643,라디 (Ra. D),"새벽 공기가 차다
혼자 남겨지고서
많은 것들을 다짐하고
꽤나 힘들었던 하루를 보냈는데
어제보다 무거워진 어깨로
잠시 숨 고를 틈도 없이
나 버틸 수 있을까
알아 오늘이 가면
기억은 흐릿해질 거야
저 멀리 아프고 더딘 날들에
먼저 인사하고
뒤돌아서 그래 우리 잘 해내고 있어
어제까진 할 수 없던 얘기들
모자랐던 나의 진심을
이젠 말할 수 있을까
알아 오늘이 가면
기억은 흐릿해질 거야
저 멀리 아프고 더딘 날들에
먼저 인사하고
뒤돌아서 그래 우리 잘 해내고 있어
집으로 돌아가는
길가에서 서
가만히 하늘을 바라봐
새처럼 날아갈 순 없어도
더 멀리 더 높이 보고 싶단 생각에
알아 오늘이 가면
기억은 흐릿해질 거야
저 멀리 아프고 더딘 날들에
먼저 인사하고
뒤돌아서 그래 우리 잘 해내고 있어"
나무,"6,070",원슈타인,"힘이 없는 난 이 거리 어딘가에
멈추어 서 있어 원래 거기있던것처럼
한참을 쳐다봤어
누가 뱉은 침인지도 모를
저 빛나는 자국을
지나가는 개미들은 나를
제일 재미없는 나무로 기억하고
자 이제 잊으려해봐도 나의
쿨함은 여기까지인가봐 왜 이래
멀어지려하는 널 붙잡고
말하고 싶은 서운함
내가 너였어도 그냥 잊고
살아갈것같은 서운함
커져가고 나의 머릿속에선
이별장면만을
반복하고 있어 잘가 이렇게
사람들은 여전히 내게
느껴지는 싸 함이 있대
그도그럴 것이 난 여태
억지로 웃는 인형인걸
Wake up 자릴 털고일어나
내게 잘못이 있다면
그건 8톤 다만 걔는
나같은 모험가를 감당하기
너무 외로움 자리가 많이 남아도
여전히 나의 마음은
그때의 bedroom 50 50 하던
가사 그대로야 I'll be there
니가좋아하는 오빠랩퍼들이 무대에서
무슨말을 하고다니는지는
난 i don't care
택도 없어 나의 포지션 말했잖아
told you twice
오줌마려하는건 당연 what is viral
깔아 드라이버를 언제 까지
미룰래 업데이트
내말이해못해서 여럿 떠났네 여태
희미한 불빛에 의지한채로 또
내딛을수 있어 집으로 가는길
어떤 자막으로도 표현할수없는
이 기분은
언어가 되지 못해
멀어지려하는 널 붙잡고
말하고 싶은 서운함
내가 너였어도 그냥 잊고
살아갈것같은 서운함
커져가고 나의 머릿속에선
이별장면만을
반복하고 있어 잘가 이렇게
사람들은 여전히 내게
느껴지는 싸 함이 있대
그도그럴 것이 난 여태
억지로 웃는 인형인걸"
