Title,Likes,Singer,Lyrics
"데리러 갈게 (Feat. Sik-K, 릴보이)","15,211",크루셜스타 (CRUCiAL STAR),"지금 데리러 갈게
그때까지 나랑 통화해
무슨 회식을 새벽까지 해 거기
남자는 몇 명인지 말해
너를 혼자 두기 너무 싫어
다른 놈들 나는 못 믿어
니가 좀 이뻐야지 모두
침 흘리고 있을 거 뻔히 알아서 미쳐
넌 집에 혼자 갈 수 있다고
내게 말했지
난 차에 시동 걸고서
람보르기니 빙의했지
나는 거짓말은 못해 생각보다
내가 널 꽤 좋아하는 것 같애
나는 너한테만 약해 근데 널
위해선 누구보다 강해
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
그때까지 나랑 통화해 baby
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
택시타지마 내가 갈게
그러게 이 늦은 밤
왜 돌아댕겨 문자도 안 읽구
나는 일할 때는 밥도 안 먹어
근데 바로 나왔어
남의 남친 아냐
난 니꺼니까 좀 사용해
너를 지켜줘야 해
지금 데리러 갈게 yeah yeah
i don't understand
늦은 이 밤에
너가 왜 밖에
나가야 돼
너무 까만데
내가 걱정이 안돼
내가 걱정이 안되냐고
내가 데리러 갈게 넌 어디야
친구들이 주는 술은 먹지마
이제 곧 도착할꺼야 정신차려
yeah 나 다 왔어 나와
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
그때까지 나랑 통화해 baby
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
택시타지마 내가 갈게
그러게 이 늦은 밤
왜 돌아댕겨 문자도 안 읽구
나는 게임할 때는 밥도 안 먹어
근데 끄고 나왔어
남의 남친 아냐
난 니꺼니까 좀 사용해
너를 지켜줘야 해
지금 데리러 갈게 yeah yeah
남자들의 눈을 따라가 보면
너가 있는 게 너무 당연해 보여
baby i'm the one 매일 같이 널
데려가지 원하는 건 아무거나 말해
안되는 건 없어
여기 남는 거 빼곤 말야
위험하지 너의 make ups
파인 옷 한 껏 빼입고
oh lord protect her
시선에 둔한 넌 문제 있어
but that's what I like about you
싫어하는 듯한 너의 말투
와는 다르게 넌 내 손을 잡어
말이 필요 없잖아
let me take you home 별다른 건
필요 없어 너의 몸이 가는 곳
떠나자 눈을 감어
벗어나자고 널 노리며
서있는 저기 래퍼들을 말야
깜빡거리는 붉은 가로등을 따라
가다 보면 어느새 우리 둘 만이 남아
what a deja vu
필요하다면 내일 밤도
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
그때까지 나랑 통화해 baby
지금 데리러 갈게
지금 데리러 갈게
지금 데리러 갈게
Crucial Star and Lil Boi and Sik-K"
난 멜로는 원래 재미없는 건 줄 알았어,865,결 (KYUL),"잊어야지 너는 더 기억하지 않을걸
일찍이 마음 다 비웠어
애초에 나의 아픔도 사랑이 아닌걸
우리는 사랑한 적 없어

영화를 볼 때도
감동적인 결말은 정말 재미없었어
내 사랑에서도 나는 주연이 된 적 없었고
나와 닮은 건 늘 슬픔만 있어
왜 나만 여기 남겨져있어?

난 멜로는 원래 재미없는 건 줄 알았어
나와는 상관없는 사람들뿐이지
난 매번 잔인한 걸 사랑이라 하였고
끝나면 지겹기만 했어

나도 누군가의 어릴 적 이야기 속의
낭만의 증인이 됐고
그때 우린 아름다웠지 않냐는 말은 좀
날 허무하게 만들었어

드라마를 볼 때도
저기 멋진 사람들, 나와 너무 달랐어
난 니 손짓 하나면 떠나가야만 했고
이젠 아픈 건 견딜 수가 없어
왜 나만 여기 남겨져있어?

난 멜로는 원래 재미없는 건 줄 알았어
나와는 상관없는 사람들뿐이지
난 매번 잔인한 걸 사랑이라 하였고
끝나면 지겹기만 했어"
Last Dance,"1,464",오월오일 ( 五月五日 ),"This love
니가 자꾸 내게 와
내어준 적도 없는데
난 누군가에 품 안에서
벗어난 적이 없는데
I don’t know what you do
니가 돌아오면 될까?
everything will be as you do
아무 일도 없던 것처럼 yeah!

애써 무리하지 마
아무것도 느낀 적 없어
흘러가는 날들 속에
단순하게 스친 감정일 뿐

집에 가는 길이 같아서 그런 거야
오해하지 마
달이 떠오르는 순간을 너무 좋아해서
춤을 추곤 해

This love
니가 자꾸 내게 와
내어준 적도 없는데
난 누군가에 품 안에서
벗어난 적이 없는데
I don’t know what you do
니가 돌아오면 될까?
everything will be as you do
아무 일도 없던 것처럼 yeah!

니가 나를 비추면 내가 사무치게 그리워요
니가 나의 삶에 어둠이 되면
사무치게 두려워서
난 누군가에게 믿음이 될 수도
난 누군가에게 믿음이 될 수도 있는데

숨죽이게 하지 마
아무것도 모르는 척하지 마

설레이게 하지 마
이럴 거면 불안하게 하지 마

상상 속에 너와 단둘이
달이 떠오르는 순간에 너와 추는 last dance

This love 니가 자꾸 내게 와
내어준 적도 없는데
난 누군가에 품 안에서
벗어난 적이 없는데
I don’t know what you do
니가 돌아오면 될까?
everything will be as you do
아무 일도 없던 것처럼 yeah!

니가 나를 비추면 내가 사무치게 그리워요
니가 나의 삶에 어둠이 되면
사무치게 두려워서
난 누군가에게 믿음이 될 수도
난 누군가에게 믿음이 될 수도 있는데

니가 나를 비추면
니가 나의 삶에 어둠이 되면

I don’t know what you do
니가 돌아오면 될까?
everything will be as you do
아무 일도 없던 것처럼 yeah!"
투정부리고 싶은데 (Feat. 406호 프로젝트),"5,080",공기남,"오늘따라 니가 생각나
가진게 없었지만
그래도 참 행복하게
보냈던 날들
이제와서 돌이켜보면
1에서 100까지 다 맞춰줬어
그때는 정말 몰랐지만
난 널 많이 사랑해
수 많은 밤이 지나도
내 맘은 아직도
비가오나 눈이오나 그대로
사랑한다며 내게
손잡아주던 네가
보고 싶어서
투정부리고 싶은데
우리 같이 갔던 카페들
이제는 넌 없지만
너를 닮은 노래들이 흘러나와
별을 보며 얘기 했었지
먼 훗 날 우리 얘기
영원 할 것 같았는데 왜
난 널 많이 사랑해
수 많은 밤이 지나도
내 맘은 아직도
비가오나 눈이오나 그대로
사랑한다며 내게
손잡아주던 네가
보고 싶어서
투정부리고 싶은데
이제는 사랑 못 할 것 같아
난 자신이 없어
난 널 많이 사랑해
수 많은 밤이 지나도
내 맘은 아직도
비가오나 눈이오나 그대로
사랑한다며 내게
손잡아주던 네가
보고 싶어서
투정부리고 싶은데"
난 너와 (feat. 거니 (g0nny)),"1,979",크래커 (CRACKER),"사실 난 모르겠어
이 마음의 끝이 있긴 한 건지
멀어도 가봐야겠어
발자국도 하나 없는 곳까지

품에 안겨 있을 때마다
스며오는 니 향기가 좋아
매일 매일 가까워질래
니 이름이 내 방에 가득하게

난 너와 눈을 마주 보고 있을 때
바다가 된 거 같고 때론 하늘 같았어
난 너와 험한 길을 같이 걷게 됐을 때
도 변하지 않을게 다 보이지 않아도

오늘 말해야겠어
사랑 한켠에 숨겨뒀던 얘기
모든 걸 다 말하겠어
너를 닮아 가는 하루들까지

네게 점점 가까워질 때
떨려오는 이 기분이 좋아
손이 스쳐 닿을 거리에
내가 있을게 넌 한 걸음이면 돼

난 너와 눈을 마주 보고 있을 때
바다가 된 거 같고 때론 하늘 같았어
난 너와 험한 길을 같이 걷게 됐을 때
도 변하지 않을게 다 보이지 않아도

너와 눈을 마주 보고 있을 때면
너와 눈을 마주 보고 있을 때면"
디데이,408,문빛,"이번엔 좀 다른 이야기야
딴딴 울려오는 종소리
밤하늘 위로 사뿐히 가로질러
너에게 도착했어 tonight

여전히 정답은 알 수 없고 실수투성이야
따스한 것보다 따끔한 게 많아
복잡한 미로 속에 갇히고 한가득 꼬여진 실타래들
폭풍같이 밀려오는 수많은 질문들

이따금 나보다 나를 잘 아는 사람도 있지
그럼에도 난 행복했던 것 같아

Hello to my new year 잘 부탁해
시작되는 새로운 page
또 다른 나의 바람을 만들어 갈
설렘이 한가득 와 to you

누군가 나에게 말해줬어 어른이란 말야
이것도 저것도 다 완벽해야 해
막다른 길에서는 늘 falling
갈림길 앞에선 just play the game
서투름 가득한 나는 어른이 됐을까

아마도 조금은 어리숙한 나로 살아왔지만
그럼에도 난 후회 없는 것 같아

Hello to my new year 잘 부탁해
시작되는 새로운 page
또 다른 나의 바람을 만들어 갈
설렘이 한가득 와 to me

이제 막이 오를 시간이야
three two one 다 같이 외쳐봐
한껏 들뜨는 마음을 가득 안아
그리곤 즐겨 enjoy the show
to you

모두가 가득 Happy new year"
남은 기억,"22,375",윤딴딴,"어디서부터 이 긴 얘기를 시작할지
가끔 비추는 너의 소식이 좋아보여
네가 없으면 참 걱정 될 것 같던 일을
알아서 잘 헤쳐 나오는 것 같아
얼마 전 지나간 너의 생일날
아무것도 못하고
전화만 잡고 있었던 건
왠지 너도 그랬지 않았을까 해서
네가 어디서 뭘 하던
내가 뭐라 할 수 없잖아
서로 잘 지내고 있는 것 같은데
괜히 왜 이러지
혹시 내가 지금 하는 얘기가
부담이 아니길 바래
아무런 의미 없어
단지 내 안에 네가
아직 남아있을 뿐이야
길을 걷다가 우연히라도
너를 만나길
자주 가던 길을
서성인 건 사실이야
통통하고 하얀
네 작은 손을 꼭 잡고서
긴장하지 않고서
근처의 카페로 데려가
못한 얘기 나누면서
마주보면서 웃고싶어
네가 어디서 누굴 만나든지
뭐라 할 수 없잖아
겨우 잘 지내고 있는 것 같은데
또 괜히 이러지
혹시 내가 지금 하는 얘기가
부담이 아니길 바래
아무런 의미 없어
단지 내 안에 네가
아직 남아있을 뿐이야
함께 가던 길 위에 그 때 우리 둘
나의 작은 맘속에 남은 기억들
네가 뭘 하고 누굴 만나든지
뭐라 할 수 없는게
가끔씩 내 맘을 조여와
나는 걱정 말고 너는 지금처럼
잘 지내길 바래
더 바라는게 없어
단지 내 안에 그때
네가 남아있고 또 남아있을 뿐이야
그 때 우리 둘
나의 작은 맘 속에 남은 기억들"
낙원 (Last Eden),"5,186",마크툽 (MAKTUB),"수많은 밤
수많은 날
세상이 모르는 노랠 했어
저 별에게서 멜로디를 듣고
너의 기억을 불러와 가사를 쓰고
피아노 앞에 홀로 앉아
심장을 누르듯 건반을 쳤어
달빛 바람 아래 아무도 모르게
등대지기의 긴 밤 처럼
그렇게 너는 노래가 되어
꿈의 파편들로 세워진 탑 속에
안온히 머물러
오랜 소원을 비추며
숨 쉬고 있어
여명의 온기
심연의 소리
내 안에 가득한 너의 숨결이
어떤 이름들로 지켜질 수 있게
끝없는 마음을 띄울 뿐
그렇게 너는 노래가 되어
꿈의 파편들로 세워진 탑 속에
안온히 머물러
오랜 소원을 비추며
숨 쉬고 있어
오늘 밤 나의 내일이 되어
널 안은 채 자유의 Valhalla 로
기억의 강에 가라앉은
시간이 반대로 흐를 때
혼자가 아니야 난
혼자가 아니야 난
더 아름다운 내일을 위해
긴 여정 끝에 닿을 낙원을 위해
붉은 달을 위해
나의 너를 위해"
좋은일이 있을거야,"13,262",제이레빗(J Rabbit),"있잖아 요즘 너무 이상해
복잡한 걱정거리 만 늘어놓고
답답한 맘에 얘길 해 봤는데
원래 사는게 다 그런거래
조금한 실수에 예민 하고
커다란 칭찬엔 어색해지고
알잖아 어차피 다 지난 일인걸
더 이상 무슨 말이 필요해
서둘지 말고 한걸음씩 즐겨봐
어때 느낌이 와 Oh
Hi Hi Beautiful sunshine
싱그러운 봄 바람
노래하는 저 새들도
Fly high everything's alright
웬만하면 크게 웃고
다시 시작해봐
오늘은 좋은일이 있을거야
아쉬운 마음에 짜증나고
속상한 마음에 눈물이 나도
누구나 열 번쯤은 겪을 일인걸
알잖아 무슨 말이 필요해
서둘지 말고 한걸음씩 즐겨봐
어때 느낌이 와 Oh
Hi Hi Beautiful sunshine
싱그러운 봄 바람
노래하는 저 새들도
Fly high everything's alright
웬만하면 크게 웃고 다시 시작해봐
오늘은 좋은일이 있을거야
랄랄 라라랄 랄라
라라랄 랄랄라
라라라라라라라
랄랄 라라랄 랄라
웬만하면 크게 웃고 다시 시작해봐
오늘은 좋은일이
언젠가 좋은일이
분명히 좋은일이 있을거야"
저 별은 외로움의 얼굴,"8,608",다린,"저 별은 외로움의 얼굴
하얗게 우는 마음으로
그림을 그리네
잘가요 돌아오지 말아요
길 없이 걷는 사람
난 어서 잠에 들어야 해요
이 밤에게 지지 않도록
우리 둥글게 앉아
손을 맞잡으면
가리워진 길
눈 앞에 보일까
아무도 모르는
그대 외로운 밤
어떤 의미도 되지 못한 채
사라지는 듯해도
작은 후회
안부처럼 돌아와 길을 묻지
너의 매일은
내일의 빛이었다고
우리 둥글게 앉아
손을 맞잡으면
가리워진 길
눈 앞에 보일까
아무도 모르는
그대 외로운 밤
어떤 의미도 되지 못한 채
사라지는 듯해도
작은 후회
안부처럼 돌아와 길을 묻지
너의 매일은
내일의 빛이었다고"
Blue Turns Pink,"4,979",스텔라장 (Stella Jang),"모든 게 얇고 가벼워지는
봄날에 나의 숨은 무거워만 가
답답하고 끝이 안 보이는
날의 연속이지만
Look cherry blossom
Isn't it awesome
시리도록 푸르던 계절이 지나
다시 꽃을 피워
앙상함을 다 지워
봄은 사라지지 않았어
When blue turns pink
다 분홍빛으로
물들어 요즘 들어
웃을 일이 없었는데
My blue turns pink
움츠러진
우리 마음은 흩날리는
꽃잎에 다 털어버리자
When blue turns pink
My blue turns pink
밝은 햇살이 나를 비추고
마음도 화사해지는 것만 같아
기다린 만큼 아름다울걸
나는 알아
Look cherry blossom
Isn't it awesome
눈 속에 숨죽였던 순이 돋아나
다시 꽃을 피워
앙상함을 다 지워
봄은 그렇게 돌아왔어
When blue turns pink
다 분홍빛으로
물들어 요즘 들어
웃을 일이 없었는데
My blue turns pink
움츠러진
우리 마음은 흩날리는
꽃잎에 다 털어버리자
멀게만 보여도
가득 눈에 담을 날을 그려
When blue turns pink
다 분홍빛으로
물들어 요즘 들어
웃을 일이 없었는데
My blue turns pink
움츠러진
우리 마음은 흩날리는
꽃잎에 다 털어버리자
When blue turns pink
My blue turns pink
My blue turns pink
My blue turns pink"
34,"1,900",g0nny (거니),"오늘 따라 왜이리 떠올라
그리운 마음에
그냥 가기엔 아쉬운 것 같아서
지금 뭐해
잠깐 나와 같이 걸을까 해서
내 맘 전해보곤 해
어제도 신나게
네 얘기를 떠들다가 잠에 들어
It's time to say something
이렇게 또 망설이다
놓쳐버리면 나는 어떡해
I'm going crazy
oh It's time to say something
Then you gotta show it babe
서너 군데 골라놨어 가자 One day
둘이서 Day and night
더 바랄 게 없는걸
You're gonna say I like it
I be everything
that you want me to be
Day and night trip
둘이서 Day and night love
Or pick another day
Whenever you want my babe
하루에도 몇 번씩 생각했었지
하나 하나 하나
네게 원하는 건 없어 난 Okay
My babe
어제도 신나게
네 얘기를 떠들다가 잠에 들어
It's time to say something
이렇게 또 망설이다
놓쳐버리면 나는 어떡해
I'm going crazy
oh It's time to say something
Then you gotta show it babe
서너 군데 골라놨어
가자 One day
둘이서 Day and night
더 바랄 게 없는걸
You're gonna say I like it
I be everything
that you want me to be
Day and night trip
둘이서 Day and night love
네게 원하는 건 없어 난 okay
흘러 흘러 흘러 시간이 가도
점점 커져가는 맘을 어떡해
다 너에게 줄게
더 넓은 데 언제라도 가자
One day
둘이서 Day and night
더 바랄 게 없는걸
You're gonna say I like it
I be everything
that you want me to be
Day and night trip
둘이서 Day and night love"
