Title,Likes,Singer,Lyrics
My World,"5,115",아일릿(ILLIT),"Here’s my invitation 어때
들어 볼래 나의 우주
Yeah so cool
돋보기 들어 zoom in 당겨보면
마법이 펼쳐져 my world
My world

살랑 춤을 추는 it’s sour jelly
수다쟁이 unicorn keyring
푸른 세계수와 summer moon이
It’s so real
Cuz

This is my world
조금 이상하니
This is my world
Aaaah

This is my world
이게 진짜 real me
This is my world
Aaaah

인생 네 컷 속 나만 못 나와 울다
Pepperoni topped pizza 맛에 웃어
매 순간 나의 과몰입
왜 이상하니 이게 나야
Let me show you my world

This is my world
지금에 최선을
This is my world
Aaaah

This is my world
나머진 멋대로
This is my world
Aaaah

This is my world
조금 이상하니
This is my world
Aaaah

This is my world
이게 진짜 real me
This is my world
Aaaah"
Allergy,"70,213",(여자)아이들,"얼굴 없는 Feed
파리 날리는 Followers
I’m a hater of Instagram
Hater of TikTok
Lock 걸린 갤러리
볼품없는 Fit
뭔데 운동도 안 하고
메이크업 하나도 못하고
그래 난 내가 봐도 별로인걸
매일 밤 In 탐색 Tab
나만 없는 샤넬
왠지 나보다 성숙한 요즘 10대
MZ 해시태그 What the Y2K
세상은 나 빼고 잘 돌아가
Please give me the Hate button
난 내가 너무 싫거든
빌어먹을 My name
Why ain’t I pretty
Why ain’t I lovely
Why ain’t I sexy
Why am I me
Love me love me love me
love me love me, want
Love me love me love me
love me love me, want
She so pretty
Yea so lovely
She got everything
Why am I not her
Love me love me love me
love me love me but
빌어먹을 Huh 내 거울 알러지
나도 Want to dance Hype Boy
But 화면 속엔 Like TOMBOY
비웃을 거야 그래 그 Boy
Oh god it’s so funny
말투는 왜 Too much dope
내가 뭔데 성격까지 좋지 않아
그래 맞아 나는 평생 혼자일지도
Please give me your Like button
나도 사랑받고 싶거든
빌어먹을 My name
Why ain’t I pretty
Why ain’t I lovely
Why ain’t I sexy
Why am I me
Love me love me love me
love me love me, want
Love me love me love me
love me love me, want
She so pretty
Yea so lovely
She got everything
Why am I not her
Love me love me love me
love me love me but
빌어먹을 Huh 내 거울 알러지
라라라라라 라라라 라라라
라라라라라 라라라 라
라라라라라 라라라 라라라
라라라라라 라라라 라
빌어먹을 Huh 내 거울 알러지"
Really Like You,"9,927",규빈,"오늘 기분은 맑음
구름 한 점도 없이 Fly high
저 멀리 다가오는
너에게 인사를 건네 Say hi

내 맘에 피어오른 보랏빛의 바이올렛
봄 향기처럼 불어와 내리는 꽃비처럼
Falling & Fall in love
You know what to say
너에게 말할래 ‘사실은 너를‘

I like you 처음 본 순간
I wanna you
Oh be my (I really like)
For you 서툰 맘이라도
너에게 전할래 ‘사실은 너를’
I really like you

Oh why 내 맘이 왜이래
I know why 네 맘은 어때
조심스럽게
Hey I just wanna fall in you

너로 가득 채워진 맘
한 가득 담아 네게 줄게
Woo 쏟아져 내리는 Starlight

너와 나 둘만 주고받을 수 있는 Signal
널 닮은 구름이 지나가는 저 하늘처럼
Falling & Fall in love
You know what to say
나에게 말해줘 ‘사실은 너를’

I like you 처음 본 순간
I wanna you
Oh be my (I really like)
For you 서툰 맘이라도
너에게 전할래 ‘사실은 너를’
I really like you

해 진 하늘 위 Twinkle Star
유난히 반짝여 널 만나기전
떨리는 이 맘 안고 눈을 뜨면
너에게 말할거야
I really really like you

With you 지금 이 순간
I’m only you
내 세상을 너에게 줄게
Are you ready for love?
같이 떠나 볼래?
You 내 손을 잡아

수줍게 건네본 고백
너와 나 우리로 이뤄진 Love
말없이 잡아준 손에
나의 맘 가득히 채워진 Love
I really like you"
거짓말,"101,562",BIGBANG (빅뱅),"ye love is pain
to all my brokenhearted people
one's old a flame
scream my name
and i'm so sick of love songs
ye i hate damn love song
memento of ours
거짓말
늦은 밤 비가 내려와
널 데려와
젖은 기억 끝에 뒤척여 나
너 없이 잘 살 수 있다고
다짐 해봐도 어쩔 수 없다고
못하는 술도 마시고
속타는 맘 밤새 채워봐도
싫어 너 없는 하루는 길어 빌어
제발 잊게 해달라고
너 없는 내겐 웃음이 보이지 않아
눈물조차 고이지 않아
더는 살고 싶지 않아
엿같애 열받게
니 생각에 돌아버릴것 같애
보고 싶은데 볼 수가 없대
모두 끝났대
I'll be right there
i'm so sorry but i love you
다 거짓말 이야 몰랐어
이제야 알았어
네가 필요해
i'm so sorry but i love you
날카로운 말
홧김에 나도 모르게
널 떠나보냈지만
i'm so sorry but i love you
다 거짓말
i'm so sorry
but i love you
i'm so sorry but i love you
나를 떠나
천천히 잊어줄래
내가 아파할 수 있게
그댈 위해서 불러왔던
내 모든 걸 다 바친 노래
사람들은 모르겠죠
난 혼자 그 아무도 아무도 몰래
그래 내가 했던 말은 거짓말
홀로 남겨진 외톨이
그 속에 헤매는 내 꼴이
주머니 속에 꼬깃꼬깃
접어둔 이별을 향한 쪽지
넌 어딨나요 널 부르는 습관도
난 달라질래
이젠 다 웃어넘길게
i'm so sorry but i love you
다 거짓말 이야 몰랐어
이제야 알았어
네가 필요해
i'm so sorry but i love you
날카로운 말
홧김에 나도 모르게
널 떠나보냈지만
i'm so sorry but i love you
다 거짓말
i'm so sorry
but i love you
i'm so sorry but i love you
나를 떠나
천천히 잊어줄래
내가 아파할 수 있게
모든게 꿈이길
이것밖에 안되는 나라서
아직도 너를 못 잊어
아니 평생을 가도 죽어서까지도
내가 준 상처 아물었는지
미안해
아무것도 해준게 없는 나라서
i'm so sorry but i love you
다 거짓말 이야 몰랐어
이제야 알았어 네가 필요해
i'm so sorry but i love you
날카로운 말
홧김에 나도 모르게
널 떠나보냈지만
i'm so sorry but i love you
다 거짓말
i'm so sorry
but i love you
i'm so sorry but i love you
나를 떠나
천천히 잊어줄래
내가 아파할 수 있게"
Baggy Jeans,"46,325",NCT U,"Baggy baggy baggy baggy
baggy baggy jeans
Baggy baggy baggy baggy
baggy jeans (Oop!)

무겐 내리고 Sky high attitude
Go with ma crew
끌어올리지 내 바지춤
Boom boom boom
스텝을 Doom doom doom
빨리 내 앞에서 비켜
Vroom vroom vroom
Feel this heat 불 이모지
Bass 내 바질 끌어 내려 Drip
난 지금 뭣이든
해낼 것 같은 기분이야
Lose it or spend it yeah

우린 1, 2, 3 거리로 Surfin’
And I jump jump jump
하늘에 닿길
Bring it down down down
무게를 내려둬
모든 선택은 매번 Stereo
You ain't know know know
what's in ma pocket
내 주머니 속에
내가 뭘 더 가졌는지
So watch me drippin’ that
흘러내려 Slay

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

우린 흘러내리지
U know what I mean

Baggy baggy baggy baggy
baggy baggy jeans
Baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy
baggy baggy baggy jeans

Baby you ain't know
what is in ma pocket
태도 대충 거칠고
내가 걷는 City
꽤 넓은 Octagon
Lay back 뒤로 끌어줘
빠르기보다 내 Flow,
keep it 24
I go with ma team
모두 다 Freeze, outta way
우린 모두 같이 건너지
Booby trap
Bag it bag it bag it bag it up
담아내
무거워지지
내 주머니 Bout’ to bang

Want more
우린 더 바라지
Want more
끝까지 닿길 난
1, 2, 3
가볍게 난 몸을 Swing
None to here
어디로 더 이끌지
We got no ceiling, that’s why
비처럼 내려 We drop
Watch me drippin’ that
흘러내려 Slay

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

뚝뚝 흘려버려
You know what I mean
Yeah boy
난 좀 다르게 걷지 (Me me)
박자를 타 범블비 (Free free)
가볍게 Feelin’ so free
In my baggy baggy baggy baggy
baggy baggy jeans
(Baggy Jeans)

다시 난 숨을 크게 삼켜
(I set you free)
You know I said I want some more
(Uh yeah that’s you you you you)
They all wanna move how I move
자연스럽게 That's cool
바랄 게 없을 때까지
멈추지를 못해
Yeah I need a break

Baggy baggy jeans baggy uh
Baggy jeans baggy jeans
in my baggy jeans
너는 모를 걸 내가 불러올 Heat

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

Baby you ain't know
what is in ma pocket

건들거리며 걷지
박자를 타 범블비
가볍게 Feelin’ so free
In my baggy baggy baggy baggy
baggy baggy jeans"
Lovesick Girls,"237,396",BLACKPINK,"영원한 밤
창문 없는 방에 우릴 가둔 love
What can we say
매번 아파도 외치는 love

다치고 망가져도 나
뭘 믿고 버티는 거야
어차피 떠나면 상처투성인 채로
미워하게 될걸
끝장을 보기 전 끝낼 순 없어
이 아픔을 기다린 것처럼

아마 다 잠깐 일지도 몰라
우린 무얼 찾아서 헤매는 걸까

But I don’t care I’ll do it over and over
내 세상 속엔 너만 있으면 돼

We are the lovesick girls
네 멋대로 내 사랑을 끝낼순 없어
We are the lovesick girls
이 아픔 없인 난 아무 의미가 없어

But we were born to be alone
Yeah we were born to be alone
Yeah we were born to be alone
But why we still looking for love

No love letters, no x and o’s
No love never, my exes know
No diamond rings, that set in stone
To the left, better left alone

Didn’t wanna be a princess,
I’m priceless
A prince not even on my list
Love is a drug that I quit
No doctor could help when I’m
lovesick

아마 다 잠깐 일지도 몰라
우린 무얼 찾아서 헤매는 걸까

불안한 내 눈빛 속에 널 담아
아프더라도 너만 있으면 돼

We are the lovesick girls
네 멋대로 내 사랑을 끝낼 순 없어
We are the lovesick girls
이 아픔 없인 난 아무 의미가 없어

But we were born to be alone
Yeah we were born to be alone
Yeah we were born to be alone
But why we still looking for love

사랑은 slippin’ and fallin’
사랑은 killin’ your darlin’
아프다 아물면 또 찾아오는 이 겁 없는 떨림

들리지 않아 what you say
이 아픔이 난 행복해
나를 불쌍해 하는 네가 내 눈엔 더 불쌍해

We are the lovesick girls
네 멋대로 내 사랑을 끝낼 순 없어
We are the lovesick girls
이 아픔없인 난 아무 의미가 없어

Lovesick girls
모두 결국 떠나가고
Lovesick girls
내 눈물이 무뎌져도
Lovesick girls
아프고 또 아파도
Lovesick girls
But we’re still looking for love"
붉은 노을,"84,257",BIGBANG (빅뱅),"붉은 노을 - 빅뱅
난 너를 사랑해
Let's go
Yes sir
We're back again with 이문세
That's right
Fresh collaboration 2008
It's bigbang
ye ye bust it
그댄 아시나요 있잖아요
지금 그대가 너무 그리워요
고개 숙여 눈물 훔쳐요
당신의 이름을 불러요
꼭 이렇게 날 남겨두고
떠나가야만 했는지
너만 생각하면 머리 아퍼
독하디 독한 술 같어
술 뿐이겠어 병이지
매일 앓아누워 몇 번인지
내일이면 또 잠깐 잊었다가 또
모레쯤이면 생각나겠지만
그래도 어떡해
아직 내 사랑 유효한데
돌아올 거라고 믿는데
난 너만 기다리는데
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
혹시 그대가 미안해한다면
내 얼굴 보기 두렵다면
Girl 그런 걱정 하덜덜덜 마
너라면 힘이 펄펄펄 나
보고 싶은 그대 얼굴
저 붉은 노을을 닮아
더 슬퍼지는 걸
Oh baby baby
다 지나간 시간
우리가 함께한 추억
잊진 말아줘요 눈을 감아
소리 없이 날 불러준다면
언제라도 달려 갈께요
Everyday everynight
I need you
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
아름다웠던 그대 모습을
이젠 볼 순 없겠지만
후횐 없어 그저 바라볼 수 있게
붉게 타주오
Ah Ah Ah Ah Ah Ah Ah Ah
Let's go
Ah Ah Ah Ah Ah Ah Ah Ah
해가 뜨고 해가 지네
노을 빛에 슬퍼지네
달이 뜨고 달이 지네
세월 속에 나 또한 무뎌지네
해가 뜨고 해가 지네
노을 빛에 슬퍼지네
달이 뜨고 달이 지네
그대 기억 또한 무뎌지네
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
난 너를 사랑해
I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
Once again
Ah Ah Ah Ah Ah Ah Ah Ah
Let's go
Ah Ah Ah Ah Ah Ah Ah Ah
big bang"
Love Me Like This,"63,527",NMIXX,"Love me like this Love me like that
Love me like this and
I love you right back
뛰는 심장 소릴 따라가
커지는 울림 Oh my oh my god
Oh yeah
Let me hear you say yeah (Uh uh)
숨겨놨던 맘속 deep blue sea
꺼내 펼쳐봐 느껴지는 feels
Oh yeah
Don’t run away yeah (Now, now)
철로 만든 heart 예쁜 꽃을 피워봐
사막 속에 비를 내려봐 (Uh uh)
If you wanna be my lover
닫힌 맘을 다 깨뜨려
If you wanna wanna
wanna wanna wanna
Show me your way
어느 틈에 자라난 이끌림
점을 이어 Oh baby
맘속 fireworks 외쳐 higher hopes
눈을 맞춰 It’s so easy you just gotta
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Oh 큰 파도가 시작될 걸 (Ride now)
Buckle up, ready, set, go (Let’s go)
이 감정의 폭을 explore
조금 더 거침없이 빠져 이 fever
그 순간 가슴속에 넘쳐난 flower
이미 움트고 있던 숨
고장 난 네 맘속의 bloom
Show me your way
어느 틈에 연결된 piece of love
선을 따라가 baby
번진 fireworks 펼친 higher hopes
손을 뻗어 It’s so easy you just gotta
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Can you see the paradise?
감각들을 깨워봐
끝내 찾은 missing piece
심장 속을 밝힌 peace
나를 향해 켜진 love
결국 너를 향할 love
너와 내 꿈이 이어져 커져갈 time
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back
Love me like this Love me like that
Love me like this Love me like that
Love me like this Love me like that
Love me like this and
I love you right back"
3D (feat. Jack Harlow),"59,705",정국,"청소년 보호법에 따라 성인 인증이 필요한 콘텐츠 입니다. 성인 인증 후 이용해 주세요.
성인 인증"
SMILEY (Feat. BIBI),"150,784",YENA (최예나),"울지 마 울지 마
어린아이같이
웃는 게 웃는 게
이기는 거라고
You are so cute
You are so dumb
네가 하는 말이
오늘따라 듣기 싫어
하늘을 한 번 쳐다보고
내가 꾹 참고
맘을 다 잡고
네게 밝게 웃어줄게
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just Smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face
비웃을 때 빼고
내 입꼬리는 Chillin’
나빠야지 살아남지 넌 뭐해
귀엽고 예쁘면 장땡이냐 근데
널 보고 있으니까 기분이가 좋네
삐뚤어진 성격 모두 나를 겁내
아주 그냥 확 너는 왜 계속 웃어
당황하는 틈을 타 날 무장해제
친구가 될 수 있을까 우리 둘이
내가 꾹 참고
맘을 다잡고
네게 밝게 웃어줄게
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face
사실 나의 맘속은 그게 아닌데
웃어넘기기에 난 너무 행복해
세상 환히 웃고 있는 내게
미친 세상은 날 미쳤다 하겠지
I don’t care
I don’t care
What you saying
한 번 사는 내 삶 I Smile it
Even it’s lonely & dark
Yeah I
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just Smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face"
Memories,"49,187",RIIZE,"어렸을 적 외쳐 I’m a star
외딴 거긴 Mars
땀방울 어린 우리 추억 어린
사진 속 그 미소는 It’s all you

난 흠뻑 빠졌었지
Fall in I’m fallin’
다시 또 추억을 만들자

Big flows big flows
큰 걸음을 걷지
They soft they soft
난 멋있고 싶지
For sure for sure
우린 하나였지
East to the south
to the north to the west side
We RIIZE

I Don’t wanna waste
All these feelings
I gotta taste 이 바람을
난 놓치고 싶지 않아
반짝이는 우리인 거야
Don’t wanna waste
All these meanings
힘껏 안고 꿈을 꾸네
내가 제일 좋아하는 거야
너와 나 우리 Memories

온 우주는 나만의 Stages
모두를 행복하게 할 나의 Playlist
세상의 가운데 손에 쥔 Chance
소리 질러

가끔 외롭던 그날들 난 홀로
지금 이 기분은 따스한 위로
해보자 말했지 함께잖니
이렇게 영원히

Big flows big flows
딱 붙어 있을게
They soft they soft
나 길 되어 줄게
For sure for sure
더 멀리 가볼게
East to the south
to the north to the west side
We RIIZE

I Don’t wanna waste
All these feelings
I gotta taste 이 바람을
난 놓치고 싶지 않아
반짝이는 우리인 거야
Don’t wanna waste
All these meanings
힘껏 안고 꿈을 꾸네
내가 제일 좋아하는 거야
너와 나 우리 Memories

가슴이 뛰는 이 감정을 원했지
이 느낌 Memories
아름다운 Dreams
We shine yeah 들어 봐
You’re on fire know I want ya

Want ya 흩어진 퍼즐의 완성
빛나던 계절
이젠 모두 외쳐 Awesome
우리들만의 색으로 물든 마음
시작이라고 말하고 싶은 거야

시간이 거꾸로 가
다시 시작한대도
바꾸고 싶지 않아
Memories
세상은 우리 것

I Don’t wanna waste
All these feelings
I gotta taste 이 바람을
난 놓치고 싶지 않아
반짝이는 우리인 거야
Don’t wanna waste
All these meanings
힘껏 안고 꿈을 꾸네
내가 제일 좋아하는 거야
너와 나 우리 Memories"
Dun Dun Dance,"168,066",오마이걸 (OH MY GIRL),"Dun Dun Dance Dun Dun Dance
Dun Dun Dance
Just dance Just dance
Dun Dun Dance Dun Dun Dance
Dun Dun Dance
Just dance Just dance
유성이 비처럼 쏟아지는 하늘
그 아래 너와 함께 춤추고 싶어
색색의 옷들과 예쁜 액세서리
oh baby
흐르는 저 음악이
내 맘을 설레게 하지
I feel the disco rhythm in my body
다른 아무것도 생각하진 마
yeah 발자국으로 가득한
무대 위에 올라
자유로운 몸짓 그 사랑스런 느낌
저 따분했던 하루와
일상에서 벗어나 oh tonight
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance
Shining like a disco ball
빨간 high heels on the road
Got my eyes on you
and you got yours
저 태양이 다시 눈뜰 때까지
넌 평범한데 뭔가 달라
왠지 묘한 구석이 있네
난 가려져 있는 게 보여
우린 모두 이상해 조금씩은 yeah
사람을 가장한 낯선 존재들처럼
oh baby
yeah 놀라지 않아
괜찮아 좀 더 가까이 와
다른 시선 따위 다 잊어버려 우리
늘 복잡한 저세상과
기대에서 벗어나 oh tonight
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance
어차피 작은 점일 뿐야
보석 같은 아이야
몇 발짝 멀리 떨어져서 바라보면 돼
우린 dancing on fire
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance"
I WANT,"48,217",IVE (아이브),"예이예이예 음
시끄럽게 쌓인 생각은 접어
두근대는 리듬 즐겨 like festa
가장 좋아하는 운동화를 신고
숨차게 달려봐
대체 누가 뭐가 그리 답답한데?
원래 내일 걱정 따윈 내일모레
일어나 지도 않은 일은 몰라도 돼
그게 더 fun해
한껏 즐겨볼래 매일이 Festa
금세 짜릿하게 기분이 Up yeah
상쾌한 color마음에 파랗게 물들고 있어
시끄러운 도심도 나의 무대
두근대는 리듬 즐겨 like festa
감각들을 전부 깨워줄 순간
더 높이 뛰어봐 (oh –)
하고 싶은 건 다 해도 돼
더 실컷 소리쳐 fun fun하게
가장 좋아하는 표정을 짓고
신나게 웃어봐
1 더하기 1은 그냥 2인데
뭐를 자꾸 더해 땡, Think again
새까맣게 칠했던 어제에
별빛을 뿌려
시끄러운 도심도 나의 무대
두근대는 리듬 즐겨 like festa
감각들을 전부 깨워줄 순간
더 높이 뛰어봐 (oh –)
하고 싶은 건 다 해도 돼
더 실컷 소리쳐 fun fun하게
가장 좋아하는 표정을 짓고
신나게 웃어봐
It's okay to repeat
It's okay to dream
전부 특별해져 you and me, 어느새
It's okay to repeat
It's okay to dream, oh-
멈출 수 없는 이 시작을 즐겨
가장 좋아하는 색깔을 골라
감각들을 전부 깨워줄 순간
느껴봐 my festa (oh -)
하고 싶은 건 다 해도 돼
더 실컷 소리쳐 fun fun하게
가장 좋아하는 표정을 짓고
신나게 웃어봐
Yeah -"
Midnight Fiction,"4,664",아일릿(ILLIT),"하루의 끝 침대 위로 쓰러져
잠들기는 좀 아쉬워
감았던 눈을 살포시 다시 뜸 시작돼
My teenage dream

어느새 내 몸이 새가 된 듯 (fly away)
날개도 없이 떠올라
점 보다 작아진 집 it’s like a dot
바람의 소린 my favorite song

달빛도 잠든 사이
시작된 나의 story
끝없이 펼쳐지는
Midnight fiction

설렘이 가득하지
자그만 내 침대 위
엉뚱하지만 어때
Midnight fiction

Like a fantasy
Like a fantasy

미스터리 아포칼립스
로맨틱 코미디
전환되는 장르
Until the morning

우리집 강아지를 닮은 구름과 산책
그 다음은 우주로 잠수
Deeper and deeper yeah

소원을 빌어 원해 my Genie
내 맘대로 쓰는 scenario
작가도 주인공도 딱 only one
모든 게 나만의 teenage dream

달빛도 잠든 사이
시작된 나의 story
끝없이 펼쳐지는
Midnight fiction

설렘이 가득하지
자그만 내 침대 위
엉뚱하지만 어때
Midnight fiction

Like a fantasy
Like a fantasy

Like a dream 아득히
펼쳐진 장면 사이
아쉬워 ending credits
Ending credits

내일 아침
시작되는 story
It’d be sweet and tasty
Yeah so tasty

달콤한 꿈속까지
이어질 나의 story
끝없이 반짝이는
Midnight fiction

Ending이 없는 story
숨겨둬 새벽 사이
내일 또 찾아올게
Midnight fiction

Like a fantasy

꿈의 끝까지
Play with me
날아 저 멀리

Like a fantasy"
불장난,"207,290",BLACKPINK,"우리 엄만 매일 내게 말했어
언제나 남자 조심하라고
사랑은 마치 불장난 같아서 다치니까 Eh
엄마 말이 꼭 맞을지도 몰라
널 보면 내 맘이 뜨겁게 달아올라
두려움보단 널 향한 끌림이 더 크니까 Eh
멈출 수 없는 이 떨림은
On and on and on
내 전부를 너란 세상에
다 던지고 싶어
Look at me look at me now
이렇게 넌 날 애태우고 있잖아
끌 수 없어
우리 사랑은 불장난
My love is on fire
Now burn baby burn
불장난
My love is on fire
So don’t play with me boy
불장난
Oh no 난 이미 멀리 와버렸는걸
어느새 이 모든 게 장난이 아닌 걸
사랑이란 빨간 불씨
불어라 바람 더 커져가는 불길
이게 약인지 독인지 우리 엄마도 몰라
내 맘 도둑인데 왜 경찰도 몰라
불 붙은 내 심장에 더 부어라 너란 기름
kiss him will I diss him I
don’t know but I miss him
중독을 넘어선 이 사랑은 crack
내 심장의 색깔은 black
멈출 수 없는 이 떨림은
On and on and on
내 전부를 너란 불길 속으로
던지고 싶어
Look at me look at me now
이렇게 넌 날 애태우고 있잖아
끌 수 없어
우리 사랑은 불장난
My love is on fire
Now burn baby burn
불장난
My love is on fire
So don’t play with me boy
불장난
걷잡을 수가 없는 걸
너무나 빨리 퍼져 가는 이 불길
이런 날 멈추지 마
이 사랑이 오늘 밤을 태워버리게
whooo"
날 바라바라봐,"20,393",TWICE (트와이스),"Look at me Look at me
Look at me Look at me
Look at me Look at me
Look at me Look at me
날 바라 바라봐
자꾸 보고 싶다고 말하면서
막상 만나면 눈을 안 봐 왜
보고 싶다고 말은 하면서
막상 앞에선 나를 안 볼까 왜
오다 주웠다 장미꽃을 주네
표정에 써있는데 마음이 다 보이는데
사뿐사뿐 내가 더 예뻐 보여
오늘따라 멋져 보여
날 바라 바라봐
왜 날 안 봐
날 봐 나 좀 바라봐라 봐
얘기해야 하니
내 눈을 봐 시선 돌리지 말고
나를 바라 봐줘 Honey
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
눈을 바라봐 눈을 바라봐
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
날 바라 바라봐
궁금해서 그래 좋아한다면 왜 그래
부끄러운 거니 싫은 거니
나 원해 말보다 아이컨택
이유는 대지 마 짜증 날 거만 같아 나
한 번만 한 번 더 사랑스런 눈 빛으로
날 바라봐 줘
오다 주웠다 장미꽃을 주네
표정에 써있는데 마음이 다 보이는데
사뿐사뿐 내가 더 예뻐 보여
오늘따라 멋져 보여
날 바라 바라봐
왜 날 안 봐
날 봐 나 좀 바라봐라 봐
얘기해야 하니
내 눈을 봐 시선 돌리지 말고
나를 바라 봐줘 Honey
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
눈을 바라봐 눈을 바라봐
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
날 바라 바라봐
너무 아깝잖아 너와 나의 시간이
Tic toc 자꾸 흐르고 있잖아
집에 가는 길에 잠이 들기 전에
후회하게 될 거야
Look at me now
Look at me Look at me
Look at me Look at me
날 바라 바라봐
왜 날 안 봐
날 봐 나 좀 바라봐라 봐
얘기해야 하니
내 눈을 봐 시선 돌리지 말고
나를 바라 봐줘 Honey
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
눈을 바라봐 눈을 바라봐
Look at me Look at me
나를 바라봐 나를 바라봐
Look at me Look at me
날 바라 바라봐"
