Title,Likes,Singer,Lyrics
내 남자 친구에게,"23,106",핑클 (Fin.K.L),"이것봐 나를 한번 쳐다봐
나 지금 이쁘다고 말해봐
솔직히 너를 반하게 할 생각에
난생 처음 치마도 입었어
수줍은 내입술을 보면서
모른척 망설이지 말아줘
어제본 영화에서 처럼
날안고 입맞추고 싶다고 말해봐
날봐 언제나 너의 눈속에
아직은 어린 내모습
사랑한다 말하기에 어색한건
사실야
하지만 나 너의 마음속에서
어느샌가 숙녀가
돼 버린걸 내사랑 이제
눈을 뜬거야
call me call me call call
give a call
내모든걸 원한다면 너에게 줄게
기다려왔던 나의 사랑은
너를 위한거야
call me call me call call
give a call
내모든걸 원한다면 너에게 줄게
지금이대로 너의 품속에
나를 데려가줘 나를 데려가줘
난 니꺼야
shimmy shimmy ya'll
shimmy shimmy yah
2mc's boout to
bring it to yall it's the
p to the i'n to the kuh
so so let it be ha ha
what you do need is
a cup of
water take a big sip bet
ya it will sooth yamy baby
love can't you see yo
mine bottom line yo mine
늦은밤 헤어질게 될때면
아쉬운 너의 맘을 털어놔
무작정 나의 손을 잡고 어디든
달아 나고 싶다고 말해봐
알아 너역시 서툰 나에게
조급히 다가서기엔 내마음이
다칠까봐
조심스레 하는걸
있잖아 나 언제 까지 너에게
단하나의 그녀가
되고 싶어 그러니 이제 내
맘 가져가
call me call me call call
give a call
내 모든걸 원한다면
너에게 줄거야
지금 이대로 너의 품속에
나를 데려가줘
call me call me call call
give a call
기다렸던 나의 사랑 니꺼야 이젠
언제까지 내 작은 맘속에
나를 맡길거야 널 사랑해 영원히"
In The Club,"31,014",2NE1,"너의 향기 이제 지우려고 해
너의 손길 이제 잊으려고 해
왜 꼭 그래야만 했어
믿을 수가 없어
결국 그런 남자였어
나의 생활 이제 찾으려고 해
나의 친구 이제 만나려고 해
뻔한 거짓말을 했어
난 또 바보처럼
아닐거라 안심했어
니가 다짐했던 약속 다 가져가줄래
사소한 습관까지
작은 기억까지 모두 태울테니까
내 안에 살아있는 널 잠재울거야
니가 여태 알던
내 모습은 이제 없는거야
in the club 오늘밤 그에게
in the club 내 모든 걸 줄래
in the club
니가 그녀와 그랬던 것 처럼
쉽게 사랑할래
in the club 오늘밤 그에게
in the club 내 모든걸 줄래
in the club
내 아픈 상처까지 안아도
오늘밤만은 너를 잊을 수 있도록
화려한 조명 속에
춤추는 모습이 보여
처음 본 여자
허리에 너의 손을 올려
시끄러운 클럽
난 더 크게 널 불러
아무것도 들리지도 보이지 않는 너
오늘 밤은 나도 너를
잠시동안 잊을래
내 책상 위에
너와의 사진 다 지울래
지긋지긋해
너에게 벗어나고 싶지만 왜
자꾸 널 기억하는지 i'm not okay
니가 다짐했던 약속 다 가져가줄래
사소한 습관까지
작은 기억까지 모두 태울테니까
내 안에 살아있는 널 잠재울거야
니가 여태 알던
내 모습은 이제 없는 거야
in the club 오늘밤 그에게
in the club 내 모든 걸 줄래
in the club
니가 그녀와 그랬던 것 처럼
쉽게 사랑할래
in the club 오늘밤 그에게
in the club 내 모든 걸 줄래
in the club
내 아픈 상처까지 안아도
오늘밤만은 너를 잊을 수 있도록
이 밤이 다 지나고나면 난
홀로 멍하니 남겨지겠지
바보같이 눈물을 흘리겠지
아직도 꿈 속에 니가 보여
이젠 널 놓겠어
다신 너도 나를 찾지말아
in the club 오늘밤 그에게
in the club 내 모든 걸 줄래
in the club
니가 그녀와 그랬던 것 처럼
쉽게 사랑할래
in the club 오늘밤 그에게
in the club 내 모든 걸 줄래
in the club
내 아픈 상처까지 안아도
오늘밤만은 너를 잊을 수 있도록"
왜 이러니,"13,864",티아라,"왜 이러니
왜 이러니
왜 이러니
눈을 깜박깜박
맘이 찌릿찌릿 떨리니
숨 막히니 애타니
내게 푹 빠졌니
Oops oops baby
볼이 뜨거 뜨거 핫뜨거
아니라니 딴소리
정말 이럴꺼니
Oh Oh Oh Oh Oh Oh Oh
너를 사랑해 Like crazy
Oh Oh Oh Oh Oh Oh Oh
터질 것 같은 니 맘을 보여줘
왜 이러니 왜 이러니
정말 왜 왜 왜 이러니
어떡해 답답해
그만 내게 내게 왜 이래
알잖니 알잖니
내 맘 다 다 다 알잖니
사랑해 좋아해
이제 내게 말해 바보야
Knock Knock Knock Knock
Can you hear me now
Knock Knock Knock Knock
Just wanna love you now
Welcome to your wonderland
Everyday I Knock knock
Knock Knock Knock Knock
Love me Love me Baby
매일 너만 너만 생각해
달콤한 Kiss
S O S 나를 구해줘 Boy
Call me Call me Baby
가슴 두근두근 목소리
녹아내려 아찔해
내게 빠져봐 Boy
Oh Oh Oh Oh Oh Oh Oh
너를 사랑해 Like crazy
Oh Oh Oh Oh Oh Oh Oh
터질 것 같은 니 맘을 보여줘
왜 이러니 왜 이러니
정말 왜 왜 왜 이러니
어떡해 답답해
그만 내게 내게 왜이래
알잖니 알잖니
내 맘 다 다 다 알잖니
사랑해 좋아해
이제 내게 말해 바보야
Knock Knock Knock Knock
Can you hear me now
Knock Knock Knock Knock
Just wanna love you now
Welcome to your wonderland
Everyday I Knock knock
Knock Knock Knock Knock
왜 또 장난쳐 그러다 다쳐
우리를 우연쯤이라고 생각하지마
You're my boy
운명을 거스르진마
오늘도 역시
Baby Knock Knock
Knock Knock Knock Oh
You know my style
계속 이러면 아무리 잡아도
Say good bye
왜 이러니 왜 이러니 왜 이러니
왜 이러니 왜 이러니
정말 왜 왜 왜 이러니
어떡해 답답해
그만 내게 내게 왜이래
알잖니 알잖니
내 맘 다 다 다 알잖니
사랑해 좋아해
이제 내게 말해 바보야
Knock Knock Knock Knock
Can you hear me now
Knock Knock Knock Knock
Just wanna love you now
Can you hear my knock knock
All I want is you you
Knock Knock Knock Knock
Knock Knock Knock Knock
Can you hear me now
Knock Knock Knock Knock
Just wanna love you now
Welcome to your wonderland
Everyday I Knock Knock
Knock Knock Knock Knock
Knock Knock Knock Knock"
Onion하세요,"5,204",이짜나언짜나(EZUZ),"Onion하세요
나 오늘 외국인 컨셉
나 오늘 외국인 컨셉
Onion하세요
넌 내 맘 그냥
Grr-ta-ta-ta-ta
Brr-ta-ta-ta-ta
혹시 그거 알아? 그댄 너무 예쁘네요
못 알아 듣는 모습까지 더 귀엽네
Oh my lady
대체 뭘 고민해
근데 언제 퇴근해?
나 지금 너무 신나네

어, 음, 저기, Baby
Onion하세요
한방에 날 뻑가게 한의원 하세요?
아쉽게도 한국말을 잘못해
사랑해요 연애가 주게?
이제 우리 축제 너는 술래 너를 붙잡을 때
코피 터져 너의 허리 둘레

Onion하세요
나 오늘 외국인 컨셉
나 오늘 외국인 컨셉
Onion하세요
넌 내 맘 그냥
Grr-ta-ta-ta-ta
Brr-ta-ta-ta-ta

어디가 Girl
어디 가냐고 Girl
너무 Champion하지말고 내게 와줘
부끄러우면 Grocery Store (그럴 수도 있어)
이런 느낌을 느낀 지 얼마나 Orange
우린 Hazelnut부터 아침까지
내 마음 너무 Apartment
지금 나를 버리고 떠나간다면 Marriage
Teach me how to 가나다
하루 종일 생각 중이야 라마바 you!
내 심장은 사아자
근데 너한테만 들어 정말 차카타
(파하하)
너의 미모 폼 무쳤다
이리 와 세금 더 낼게
좋아해 고양이 먹으러 와 라면?
Because 내 꺼 JMT

Onion하세요
Onion하세요
넌 내 맘 그냥
Grr-ta-ta-ta-ta
Brr-ta-ta-ta-ta"
9-TEEN,"86,307",세븐틴 (SEVENTEEN),"Youth 우리 함께 걷는 우리의 발걸음
소중한 시간 너와 함께라
용기를 낼 수 있어
알람이 울리네
등 뒤를 밀어 하룰 시작하라 떠미네
눈 비비고 첫 느낌은 아직도 꿈인데
입꼬리 씰룩거려 롤러코스터 타는데
올라가는데
어리고 어려도 내 꿈은 변하지 않아
우리 둘이라면
어디든지 갈 수 있어 있어
오늘의 선택 후회 없게
이 순간에 널 믿어봐
내가 네 옆에 있을게
한 번뿐인 열아홉 끝에서
9 9 9teen 9 9 9teen u eh o
겁이 나더라도 틀린 것은 없어
My 9teen
You 너와 함께 있어 지금 너의 맘을
알 수 있어 손을 내밀어
내가 너의 손 잡을게
종이 울리네
눈 깜빡하면 집에 갈 시간인데
남은 오늘 하루 너와 있고 싶은데
무슨 좋은 핑계 있나 없나 고민해
고민 고민해
어리고 어려도 내 꿈은 변하지 않아
우리 둘이라면
어디든지 갈 수 있어 있어
오늘의 선택 후회 없게
이 순간에 널 믿어봐
내가 네 옆에 있을게
한 번뿐인 열아홉 끝에서
9 9 9teen 9 9 9teen u eh o
겁이 나더라도 틀린 것은 없어
My 9teen
My 9teen
널 위해 노랠 불러줄게
이 순간이 지나가도
내가 네 옆에 있을게
우리가 우리에게 있는
9 9 9teen 9 9 9teen u eh o
겁이 나더라도 틀린 것은 없어
My 9teen
9teen 돌아오지 않을
이 순간을 너를 널 위해
이거 알지
9teen 돌아오지 않을
이 순간을 너를 널 위해
My 9teen"
나 어릴 적 꿈,"14,930",터보,"워 워워워 워워워 워우워
워워워 워워워

너를 나만에 여자로
만들겠다는 꿈이 생긴거야
어떤 어려움이 있더라도
이룰꺼야

늘 내가 키워왔던
소중했던 내 꿈은
우리 아빠 좋아하던 대통령
음 그 꿈이 나와 같은
친구 있었지만
난 좋아 꿈이
대통령 이었다는게
나에 꿈을 위해
공부 많이 많이 했지
대통령 사진까지 걸어놨지
그런 내가 너를 처음 본 순간
내 꿈은 확 바뀌었어
처음 너를 보는 순간
나는 알게 됐지
내가 찾던 꿈이라는 걸
처음 널 본 그 느낌이
나에 모든 것을
바꾸기에 충분했었지
이젠 나에게 주어진
새로운 꿈만 간직하고 싶어
너를 위해서만 몰두하며
살아가고 싶어
너를 나만에 여자로 만들겠다는
꿈이 생긴거야
어떤 어려움이 있더라도
이룰거야
이룰거야
워 워워워 워워워 워우워
워워워 워워워 워우워
워워워 워워워 워우워 워워워

정말 이제 나는 포기했어
내가 대통령이 되려했던
그 꿈을
온 국민을 책임지는 것보단
한 여자를 책임지는
남자이고 싶어
그래 이런 나를
싱겁다고 생각하지마
이여자는 그 만큼에
가치가 있어
여잔 대단하긴 대단한가봐
확 꿈이 바뀌었으니까
처음 너를 보는 순간
나는 알게 됐지
내가 찾던 꿈이라는 걸
처음 널 본 그 느낌이
나의 모든 것을
바꾸기에 충분했었지
이젠 나에게 주어진
새로운 꿈만 간직하고 싶어
너를 위해서만
몰두하며 살아가고 싶어
너를 나만의 여자로
만들겠다는 꿈이 생긴거야
어떤 어려움이 있더라도
이룰거야
이룰거야
워 워워워 워워워 워우워
워워워 워워워 워우워
워워워 워워워 워우워 워워워"
My Man,"25,156",다비치,"you got to be my man
baby I want your love
넌 내게 와 oh yeh yeh yeh
I'm got you not a friend
gonna be your be fine
갖고 싶은너 my love
나 왠지 맞지 않을
것만 같아서
정말로 매너 없다 생각했었어
뭐그리 잘났는지 너무
튕기는데
I don't know I don't know
니 맘만
하지만 궁금해져 궁금해져 나
어디서 나온 그런 자신감인지
아무리 생각해도
이해가 안되지만
나도 몰래 집착을해
you got to be my man
baby I want your love
넌 내게 와 oh yeh yeh yeh
I'm got you not a friend
gonna be your be fine
갖고 싶은너 my love
이상해 내가 너무 이상해졌어
시계추처럼 맘이 왔다갔다해
관심을 줘야할까
멋대로 튕겨볼까
올때까지 기다릴까
you got to be my man
baby I want your love
넌 내게 와 oh yeh yeh yeh
I'm got you not a friend
gonna be your be fine
갖고 싶은너 my love
oh 사랑해도 되겠니
가져도 되겠니
그래도 되겠니 oh
oh oh love is funny
oh I guess i'm funny funny
oh oh love is funny
oh I like you honey
사랑을 쉽게 쉽게 하긴 싫지만
자꾸만 깊게 깊게 들어오는 너
내 맘에 쏙들어와
나가려 하지않아
이젠 나를 어떻게 해
you got to be my man
baby I want your love
넌 내게 와 oh yeh yeh yeh
I'm got you not a friend
gonna be your be fine
갖고 싶은너 my love
you got to be my man
baby I want your love
넌 내게 와 oh yeh yeh yeh
I'm got you not a friend
gonna be your be fine
갖고 싶은너 my love"
Twist King,"13,926",터보,"Let's twist Come on
a people on your big
Come on a people
in the air
You know you gotta
be your ware
You gotta mope
You gotta group
U no Dost Crass
Quai Quai
바바바 Everybody Dance
춤을 춰봐 모든걸 잊고
세상속에 답답했던 일
벗어버려
소리 높여봐
고함을 질러버려
Everybody Dance
세상살이 걱정하지마
음악속에 몸을 맡긴채
트위스트킹 예
가슴이 답답하면
우리처럼 춤을 춰봐
신나게 추는거야
비벼대고 흔들어 대고
마루바닥 비닐장판
운동화든 맨발이든
상관말고 추는거야
리듬속에 몸을 실어
시원하게 바람을
맞았다면
나와 함께 춤을 춰
되는 일이 없다고
투덜 투덜 대지말고
춤을 춰
매일 지친
하루의 두려움
나를 힘겹게 할때면
사랑하는 연인들의
입맞춤보다
더 짜릿한 춤을 춰봐
바바바
Everybody Dance
춤을 춰봐
모든걸 잊고
세상속에 답답했던 일
벗어버려
소리 높여봐
고함을 질러버려
Everybody Dance
세상살이 걱정하지마
음악속에 몸을 맡긴채
트위스트킹 예
Come on a people
on your big
Come on a people
in the air
You know you gotta
be your ware
you gotta mope
You gotta group
U no Dost Crass
Quai Quai
세상이 이 리저리
꼬였다고 열받지마
사랑이 떠났다고
슬퍼하고 노여워마
나처럼 히프 허리 머리
모두 흔들어대고
다같이 좌로 우로
리듬속에 몸을 실어
길을 걷다 음악이
들려오면
무조건 춤을 춰
상관치마
난 이제 누가 뭐라해도
춤을 출거야
매일 지친
하루의 두려움
나를 힘겹게 할때면
사랑하는 연인들의
입맞춤보다
더 짜릿한 춤을 춰봐
바바바
Everybody Dance
춤을 춰봐
모든걸 잊고
세상속에 답답했던 일
벗어버려
소리 높여봐
고함을 질러버려
Everybody Dance
세상살이 걱정하지마
음악 속에
몸을 맡긴채
트위스트킹
Everybody
지금은 음악이
너무 작은 것 같아
볼륨을 찢어지게 높여줘
더덕 더덕 붙어있는
세상의 찌꺼기를
털어내고파
아름다운 세상
사랑 하고 싶어
나처럼 손뼉치며
춤을 춰봐
또 다른
환상이 보여
가슴까지 시원한
춤추는거야
춤추는 우린 모두 다
Twist King 예"
Fadeaway,"14,730",BOYNEXTDOOR,"가쁜 호흡이 차오르네
찰나의 판단이 모든 걸 바꿔
집중해 for once

앞만 보고 달려가다
넘지 못하는 벽에 부딪히게 돼도
당황하지 말고 준비한 걸 해 해

무거운 공기 위로
떠오른 다음
얼어붙은 분위기에 반전을 줘
Right now
Jump & Throw
지금을 놓치지 마

던져 봐 Fadeaway
숨을 고른 후에
한 발짝 뒤로 가벼이 점프해
바로 지금이
어쩌면 다신 없을 last chance
Fadeaway 딱 한 순간
Fadeaway 바로 이 순간
모두의 걱정을 멋지게 부숴줘
던져 봐 Fadeaway

더 큰 함성이 널 부를 때
네 안의 감각이 깨어나게 둬
힘을 내 for once

정신없이 달려가다
닿지 못한 네 마음이 넘어지게 돼도
끝이 아냐 다시 일어서면 돼 돼

무거운 공기 위로 떠오른 다음
얼어붙은 분위기에 반전을 줘
Right now
Jump & Throw
지금을 놓치지 마

던져 봐 Fadeaway 숨을 고른 후에
한 발짝 뒤로 가벼이 점프해
바로 지금이
어쩌면 다신 없을 last chance
Fadeaway 딱 한 순간
Fadeaway 바로 이 순간
모두의 걱정을 멋지게 부숴줘
던져 봐 Fadeaway

Fadeaway!
Just throw it now now now
Fadeaway!
Just throw it now now now
모두 숨을 죽인 채로 바라보고 있어

던져 봐 Fadeaway 숨을 고른 후에
한 발짝 뒤로 가벼이 점프해
바로 지금이
어쩌면 다신 없을 last chance
Fadeaway 딱 한 순간
Fadeaway 바로 이 순간
모두의 걱정을 멋지게 부숴줘
던져 봐 Fadeaway"
Destiny (나의 지구),"42,822",러블리즈,"너는 내 Destiny
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
왜 자꾸 그녀만 맴도나요
달처럼 그대를 도는 내가 있는데
한 발짝 다가서지 못하는
이런 맘 그대도 똑같잖아요
오늘도 그녀 꿈을 꾸나요
그댈 비춰주는 내가 있는데
그렇게 그대의 하룬 또 끝나죠
내겐 하루가 꼭 한 달 같은데
그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에
파도가 치길
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
기울어진 그대의 마음엔
계절이 불러온 온도차가 심한데
늘 그댈 향한 나의 마음엔
작은 바람 한 점 분 적 없어요
눈부신 그대의 하루에는
내가 들어갈 자리는 없나요
그렇게 내 맘은 차고 또 기울죠
내겐 한 달이 꼭 하루 같은데
그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에
파도가 치길
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
한 번 난 그녀를 막고 서서
빛의 반질 네게 주고 싶은데
단 한 번 단 한 번
그녀의 앞에 서서
너의 낮을 날고 싶은데
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심"
