Title,Likes,Singer,Lyrics
Dancing In The Rain,"37,873",NCT U,"오늘의 날씨는 perfect
늘 오던 비지만 이번엔 왠지
walking up & then we started talking
촉촉해진 도시에 빠져 romantic
from front to back
때로는 up & down
미끄러지듯 너와
이 도시 위를 또 dive
a little boom boom
맘은 vroom vroom hey
닿는 곳이 stage
we couldn't control it what

너와 내가 마주 잡은
손등 위로 빗방울이
down down down baby
down down down yeah yeah

나란히 발맞춰 걷는
거리 위로 빗방울이
round round round
조금 튀어도 난 좋아

멍해진 시선
점점 slow motion 난 가만히
두 팔 벌려 맞지 hoo

dancing in the rain
drip drop 우린 다 젖어도
walking up walking down
거리거리를 맴돌아 baby
singing in the rain
drip drop 우린 더 물들어
looking up looking down
지나온 거리마다
너와 나 drip drop

aw 여느 때 같은 hi
다르지 않은 vibe
무감했던 나 now I’m realizin’
우린 참 비슷해 닮아가는 듯해
또 어느새 스며 서로에게
꼼짝 못 하게 때로는 감당 못하게
heavy rain on me 넌 비가 돼 내려

멍해진 시선
점점 slow motion
난 가만히
두 팔 벌려 맞지 hoo

dancing in the rain
drip drop 우린 다 젖어도
walking up walking down
거리거리를 맴돌아 baby
singing in the rain
drip drop 우린 더 물들어
looking up looking down
지나온 거리마다
너와 나 drip drop

더 쏟아지는 빗속에 (갑자기)
널 꽉 끌어안은 채
이대로 멈췄으면 해

ay 내 안에 번져와 너의 맘이
I‘ll give u everything
지금처럼 나의 품에
항상 lean on me on me
내리는 빗속에서
U & I tonight

dancing in the rain
drip drop 넌 내게 비처럼
fall in love falling down
나의 맘속에 번져와 baby

singing in the rain (drip drop yeah)
drip drop 영원히 이대로
look all over town with you baby

dancing in the rain
drip drop 우린 다 젖어도
walking up walking down
거리거리를 맴돌아 baby
singing in the rain
drip drop 우린 더 물들어
looking up looking down
지나온 거리마다
너와 나 drip drop"
투성이,"5,533",폴킴,"반복되는 일상 속에
내 맘은 멍투성이네
주위를 둘러봐도
하품만 나오고
잘난 사람들 속에서
울적한 밤을 꾸역 삼키고
회색 바탕에
꿈을 마저 그리네
Oh Beautiful Heart
순수했던
추억으로 Fall in
눈을 감고
세상이 날 알아 봐주지 않아도
난 소리쳐
Coming thru
언젠간 알게 될 거야 내 진심을
Beautiful Heart
더 잘해야 할 것 같은 부담
이걸 이겨내는 것도 내 몫인 거 나도 알아
I’m working hard
눈물을 삼키네
Oh Beautiful Heart
고단했던
추억으로 Fall in
눈을 감고
세상이 날 알아 봐주지 않아도
난 소리쳐
Coming thru
언젠간 알게 될 거야 내 진심을
Beautiful Heart
반복되는 일상 속에 내 맘은 멍투성이네"
함께 있으면 (Feat. 새빛),383,차우주,"늘 그랬듯이
우린 시간이 갈수록 지쳐가
너의 옆에서 난
흔해 빠진 바보가 되잖아
마지막으로 한 말은
How can I love you so much
알 수 없는 착각에 빠져
얼마나 더 아파해야 될까 난
우리 서로 비교 말자고
서운한 말도 말자고
뻔한 말이였지만 날 위로했지
슬프게도 사랑한다고
우리 다음 생에서라도
운명이였던 것처럼
늘 서로를 알아볼거야

함께 있으면
더 외로워져서
널 미루고
널 잊으려
온갖 노력 다 해봤죠
함께 있으면 더 작아지는 날
혹시 알아볼까봐
사랑하는 마음을
널 사랑하는 마음을
다 비워요

왜 이제서야 생각이 날까
마지막으로 널 돌이켜봐
나는 말이야
너의 마음이 좀 미웠어
전화를 받고선 달려갔어
할 말은 많지만 네게 맞춰
우리 서로 흩어지는
사랑은 꿈일까요
난 안녕이라고 매일 말하는 것도
단 하나 뿐인 널 잊지 않길 바랄게
약속했던 그때처럼

함께 있으면
더 외로워져서
널 미루고
널 잊으려
온갖 노력 다 해봤죠
함께 있으면 더 작아지는 날
혹시 알아볼까봐
사랑하는 마음을
널 사랑하는 마음을
다 비워요"
Fallin' (Feat. 일리닛),"19,103",폴킴,"하늘을 닮은
너의 그 눈빛이
나를 비춰
You're like sunshine
바라보고있는데도
baby missing you
Wanna take u home I
보내기 싫은걸
오늘 너와 baby woo love
Baby baby love love
Its love 이건 love
Its love 바로 너야 baby
모든 순간이 this is
when I fall in love
With you 사랑해
시도 때도 없이 그냥 막 항상
화를 내는 모습조차
너는 너무 귀여워
라고 말하면 또 화내겠지
체리처럼 탐스런
니 입술이 날 유혹해
Wana take you home I 오늘밤
U have stole mine baby
Baby baby love love
Its love 이건 love
Its love 바로 너야 baby
모든 순간이 this is when I fall in love
With you only you
내게 힘이 되준 널 사랑해
때론 나도 힘들어
위로 받고 싶어져
아무 말 없이 내 뒤에서
안아주던 너
내가 가장 좋아하고
잘 하는걸 나보다도 아껴줘서
It all happened like magic
니가 내 옆에서 계속
내가 정말 최고 같대서
원한게 내꺼가 됐어
너 빼면 다 재로 변하겠지
I'm at my best when I'm with you
whatever it is
넌 마음이 하얀색이라서
다 널 귀여워만 하지만
you're smarter than all of'em
넌 내 이상형
감사하지 너와 하는 매일이
this is when I fall in love
Baby baby love love
Its love 이건 love
Its love 바로 너야 baby
모든 순간이 this is when I fall in love
With you 사랑해
시도때도없이 그냥 막 항상
내가 네게 빠지는 순간"
"밤, 결","5,677",크르르,"수없이 많은 밤을 채우고 있던
빛나던 모든 게 다 사라져 있었어
언제나 나의 꿈과 기억 속에
머물러 있던 날
희미한 빛을 따라 헤매고 있어
오래지 않아 거리를 밝혀주던
불빛들 꺼지면
tonight beautiful star
forever you are
오직 나만의 빛이 되어
full of the star
wherever you are
너를 찾아 갈 거야
밤하늘 별빛들 더 밝아 오면
그 모든 빛을 담아 너에게 줄게
가만히 손끝에 널 그려보면
아른거리는 얼굴이
선명한 빛이 되어 흐르고 있어
꾸밈없는 말과 너의 미소가
별이 쏟아지듯 내게 다가와
두 눈을 감아 오늘 밤
내 꿈속에 너를 닮은 별을 찾고 있어
tonight beautiful star
forever you are
오직 나만의 빛이 되어
full of the star
wherever you are
항상 너의 곁에
tonight beautiful star
forever you are
오직 나만의 빛이 되어
full of the star
wherever you are
너를 찾아
꾸밈없는 말과 너의 미소가
별이 쏟아지듯 내게 다가와
두 눈을 감아 내 손을 잡아
오늘 밤 내 꿈속에 너를 찾고 있어"
Trigger,"7,072",Seori,"Breathe it in, my baby
You triggered my lady
You know i always repay
Let's enjoy slowly

I should want
You should want

People say my love is unsafe
It's like a swamp
I don't know what the hell to do
People like to talk nonsense
And only you catch my attention

My mood is covering your hollow blade.
It's like the fog
What are you doing with that shit?
After the party
Don't ask me about my ex
Today he'll be my dinner.

I love it when you cry
Be mine-mine
I love how you move in pain
Be mine-mine
I love the way you despair
Be mine-mine

Are you gonna leave me?
Are you gonna leave ?

Bite me like that again
You hid the bullet in the sand
Do it like me
Now you choose to trigger or stay

I heard u killed me a hundred times in your dreams
That's funny. You can't even touch me anyways
Or do you want to bite my lips and taste my blood?
Come be dirty with me

This is why I like you
good boy
You sell smiles.
A boy who pretends to be sincere and kind
Clothed with hypocrisy
I'm gonna tear it.
Welcome to its collapse.

I love it when you cry
Be mine-mine
I love how you move in pain
Be mine-mine
I love the way you despair
Be mine-mine

Are you gonna leave me?
Are you gonna leave ?

Bite me like that again
You hid the bullet in the sand
Do it like me
Now you choose to trigger or stay

I'm gonna present you with a very long night."
If I could tell you (Feat. 태연),"18,702",태민 (TAEMIN),"어쩌면 이미
꽤 오래전 불현듯 시작돼버린 느낌
Yeah
언젠가부터
하루 매 순간에 널 생각하고만 있어
Yeah
이 자그만 변화를 내비쳐버리면
달라질 우리 사이
나 그게 더 두려워 애써 네 곁에서
말들을 삼키지만
But I wish you were mine
If I could tell you
조금 자연스레
If I could tell you
전하고 싶은데
내 맘이 자꾸
나를 앞질러 가
네게 좀 더 닿길 원해
If I could tell you
너에겐 오직
누구보다 가까운 존재가 나이길 바라
Yeah
마음속 깊이
가장 소중히 빛나던 감정은
Always for you
Yeah
이 자그만 변화를 내비쳐버리면
달라질 우리 사이
나 그게 더 두려워 애써 네 곁에서
말들을 삼키지만
But I wish you were mine
If I could tell you
조금 자연스레
If I could tell you
전하고 싶은데
내 맘이 자꾸
나를 앞질러 가
네게 좀 더 닿길 원해
If I could tell you
If I could tell you
If I could tell you
내 맘을
If I could tell you
Oh maybe 너도 같다면
Oh baby 사랑이라면
한 걸음 다가가
솔직해질까
Be in love now
If I could tell you
모든 맘을 꺼내
If I could tell you
전하고 싶은데
그 어떤 말도
부족한 것 같아
네게 좀 더 닿길 원해
If I could tell you
If I could tell you
If I could tell you
내 맘을
If I could tell you
If I could tell you
If I could tell you
내 맘을
If I could tell you"
Draw Love (Feat.moodenuf),"2,143",그래쓰 (GRASS),"Nothing without you
나 너 없이는 안돼
사랑을 믿게 해준 너
Nothing without you
너도 나 없인 안돼
우리만의 그림을 완성해
You’re my dream girl 너와 함께면
완벽하지 않은 내가
완성이 되네 이 모든 게 다
꿈을 꾸는 게 아니야
Draw love 그림을 그려봐
낙서도 괜찮아 이상해도 괜찮아
너만 있음 That’s okay
Draw love 그림을 그려봐
뭐든지 괜찮아 아무거나 괜찮아
너만 있음 That’s okay
Nothing without you
나도 너 없인 안돼
사랑을 알게 해준 너
No song without you 서로에게만
세상 어디도 없는 작품인걸
Cause you’re my dream boy
너와 함께면
완벽하지 않은 내가
완성이 되네 이 모든 게 다
꿈을 꾸는 건 아니야
Draw love 그림을 그려봐
낙서도 괜찮아 이상해도 괜찮아
너만 있음 That’s okay
Draw love 그림을 그려봐
뭐든지 괜찮아 아무거나 괜찮아
너만 있음 That’s okay
Draw love 미소를 띤 표정
찡그려도 괜찮아 힘들 때도 있잖아
서로만 있음 That’s okay
Draw love 그림을 그려봐
낙서도 괜찮아 이상해도 괜찮아
너만 있음 That’s okay
Draw love 그림을 그려봐
뭐든지 괜찮아 아무거나 괜찮아
너만 있음 That’s okay"
추억산책 (Feat. 차우주),42,영채(0CHAE),"지금 난 너에게 어떤 사람으로
남아있니

발자국 따라 걷다 그래 그랬었구나
하는 산책이 점점 길어지는 건
너도 같을까

시간은 어설퍼
무뎌져가는 척하다 문득
멈춘 기억에 넘어지면

참아왔던 아픔들 쏟아지는 게
네가 떠난 그때 보다 힘들어

추억이 만든 거리에 멍하니 바라보다
말 없이 따라 걷다
널 두고 돌아오는 길에
발걸음이 떨어지지 않는 건
너도 같을까

잠깐 있어줄래
더하자는 얘긴 아닌데
사랑한단 말이 떠오른 순간에
널 앞에 두고
그만하자고
거짓말하긴 싫었는데

울기도 많이 울었지
널 떠나 집에 가는 길에
발걸음이 다 멈춘 뒤
괜시리 너가 떠올라 이젠
너무 어설펐던 나
힘들었던 밤
후회하는 건
너도 같을까

어쩜 넌 다른 길을 걷고 있을지도
내가 아닌 추억들에 덮여 있을지도
눈 같은 다른 추억 녹으면
우리 걷던 길 얼지 않게 내가 뎁혀둘게

추억이 만든 거리에 멍하니 바라보다
말 없이 따라 걷다
널 두고 돌아오는 길에
발걸음이 떨어지지 않는 건
너도 같을까

발걸음이 떨어지지 않는 건
너도 같을까"
Hairdryer,"7,535",Seori,"We don't have time 그럴 때
너만 보면 나른한 일요일 아침 같아
어둑해지는 밤에도
네 목소린 마치 초여름 햇살 같아
star 별들로 가득한 밤
혼자인 게 두려워서 나
계속 너를 찾아 헤매
When you call my name
I remember
you used to dry my
hair that rainy day
Oh my lover
When you call my name
once again
all will be alright
you touch my mind
바람 한 점도 없는데
너를 떠올릴 땐 괜히 간지러워 나
한숨 가득한 오늘도
너를 떠올릴 땐 웃음꽃이 피어나
고요한 정적이 난 두려워
더 이상 달릴 수 없어
난 숨을 곳을 찾을 때에
When you call my name
I remember
you used to dry my
hair that rainy day
Oh my lover
When you call my name
once again
all will be alright
you touch my
I remember that
내 머릴 만지던 그대 눈빛은
어떤 표현
어떤 말도 담지 못할 거야
Lying side by you
I just falling asleep
All'll be alright tomorrow"
