Title,Likes,Singer,Lyrics
엄지척,"40,929",세븐틴 (SEVENTEEN),"Ay Man 엄지척 Get It
무대만 서도 시선은 끌었지
반응에 반응해 온몸은 땀 범벅임
성실히 몸에 밴 Type
굳건히 세우는 탑
무너질 틈도 없이 가득 메꿨지
난 긍정이 작용해
절대 안 해 부정
주위에선 그래
쟤처럼 되고 싶어
말해주고 싶었어 uh
책을 읽어
그럼 나처럼 주위에서
엄지를 치켜 uh
Oh yeah
Put your hands up
두 팔 두 다리 모두 올려
Oh yeah
What the Funk yo
모두 자연스레 내게 모여 Hey
다들 날 보곤
Mini heart n 더럽
딱 세워 다들 위를 향해
여기 앞에 있는 모두가
다 쳐다보게 Ay
맘을 두드려 열고서 온 넌
날 위한 손님
Knock Knock Knock Knock yeah
지금 이곳 너와 함께 춤을 추듯이
요동치는 순간 E-O
모두 내게 시선 고정
내게 들어라 엄지 척
Em 다 낚아 다 낚아 월척
Brr Brr
내게 들어라 엄지 척
척 Brr 척
WOOZI switch it up
Thumbs up
All i see and hear is the love uh
부정적일 여유 없어
겁먹지 않아
When I be 실험적 uh
But they ain’t got no guts 디노
매일 반복반복
갈고 닦아 그거 말곤 아까워 까워
가까워지기엔 너무 벅차
좀 숨 막힐 듯
늘 그렇듯 척하면 척
And we killed
열 손가락 깨물어
안 아픈 손가락 없지만
그 중 나에게 들어줄
특별한 거 하난 남겨놔 둬
다들 날 보곤
Mini heart n 더럽
딱 세워 다들 위를 향해
여기 앞에 있는 모두가
다 쳐다보게 Ay
맘을 두드려 열고서 온 넌
날 위한 손님
Knock Knock Knock Knock yeah
지금 이곳 너와 함께 춤을 추듯이
요동치는 순간 E-O
모두 내게 시선 고정
내게 들어라 엄지 척
Em 다 낚아 다 낚아 월척
Brr Brr
내게 들어라 엄지 척
척 Brr 척
맘을 두드려 열고서 온 넌
날 위한 손님
Knock Knock Knock Knock yeah
지금 이곳 너와 함께 춤을 추듯이
요동치는 순간 E-O
모두 내게 시선 고정
내게 들어라 엄지 척
Em 다 낚아 다 낚아 월척
Brr Brr
내게 들어라 엄지 척
척 Brr 척"
GOTTA GO (가라고),"7,617",소유 (SOYOU),"Oops Oh NaNa
매일 아침 걱정 따위는 zero
누가 뭐라 해도 It’s Better
왔다 갔다 맘이 이끄는 대로
Cause live my life like a rainbow
아니 아니 먼저 가
This time just for now
I don’t minus 걱정 마 nah a
Break it down
Just get it get it 끌리면 Leggo
Oh my gosh
Just get it get it 빠져들어 더
Don’t care No matter
난 지금 So better
Break it down
Just get it get it
Woo I like it Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
Woo I like it don’t you like it
내 멋대로 바꿔 put it on the floor
고민은 이제 그만
call me on the phone
Cuz you‘re thinkin’ about me
I know everybody watch me
날 따라서 A to Z
뻔하디 뻔한 답을 기대했다면
I don’t care about your thinking
아니 아니 먼저 가
This time just for now
I don’t minus 걱정 마 nah a
Break it down
Just get it get it 끌리면 Leggo
Oh my gosh
Just get it get it 빠져들어 더
Don’t care No matter
난 지금 So better
Break it down
Just get it get it
Woo I like it Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
S O YOU So It’s me Go
So you will break the every wall
S O YOU So It’s me Go
Let’s start to play
with SOYOU Go
Everybody put your hands up
Baby you gotta stand up
Everybody put your hands up
S O YOU So It’s me Go
주저 말고 Action 알잖아 my tension
Be your motivation
난 좀 눈이 부셔 눈이 부셔 난
주저 말고 Action 알잖아 my tension
Be your motivation
All these people look crazy
Excuse me What did you say
Oh yeah
Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
gotta gotta gotta go
gotta gotta gotta go
gotta gotta
Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta Oops Oh NaNa
gotta gotta gotta go
gotta gotta gotta go
gotta gotta Oops Oh NaNa"
EXODUS,"60,527",EXO,"Yeah babe My queen
날 지배하는 너
Stand up
외쳐도 결국엔 답은 No
부서진 내 맘의
조각이 반짝반짝 해
빠져들었고 출구 따윈 없었고
결국엔 제 자리
또 길을 잃어가 난
타는 저 해가 져
그렇게 너는 더욱 눈부셔
어느새 난 눈이 멀어버려
내 앞에 타오른
불길조차 보이지 않아
천천히 타들어가
이 모든 건 꿈 넌 잔인한 Queen
그 아름다움 뒤 가시 감췄으니
Dangerous Dangerous
She's so dangerous
깨지 않는 꿈 그 안에서 핀
긴 외로움을 꺾고서 달아나리
Exodus Exodus It's my Exodus
Stand back
외쳐도 내 맘의 도미노
쓰러져 가는데
넌 고갤 까딱까딱 해
더는 뭘 해도
되돌릴 수 없었고
깊어진 한숨에
난 힘이 빠져가 girl
머릿속 너는 Shock
어디를 가도 네가 들려와
어느새 난 귀도 멀어버려
그 무얼 말해도
너 밖에는 들리지 않아
틈 없이 사로잡혀
이 모든 건 꿈 넌 잔인한 Queen
그 아름다움 뒤 가시 감췄으니
Dangerous Dangerous
She's so dangerous
깨지 않는 꿈 그 안에서 핀
긴 외로움을 꺾고서 달아나리
Exodus Exodus It's my Exodus
넌 투명한 유리의 성벽
보석처럼 빛나다
네 안에 나를 가둬
너에게 미친 난 이러다 미처
피하지 못할 병에 걸려
She's dangerously hot
네 달콤한 품 난 나약한 King
너 아닌 모든 걸 전부 잃었으니
Dangerous Dangerous
She's so dangerous
날 가둔 네 품 저 너머의 길
그 빛을 향해 난 너를 탈출하리
Exodus Exodus It's my Exodus
Exodus
Exodus"
"Fire (With 브랜뉴차일드, 클루씨)","3,257",소연 ((여자)아이들),"Hey player
어디든 가 Go play on
말해줘 Gonna do the dance for me
Fire Fire Fire (hey hey hey)
Like Fire 기대해 spicy flavour
말해줘 Gonna do the dance for me

Oh 난 좀 뜨겁게 춤춰 뭔가 좀 uh
다른 듯해 느껴봐 Feeling
아찔해 이건 Just my style
둠둠 울리는 이 Beat
Gimme that gimme that
Till I lose my breath
I like it dance like it

Burning 뜨겁게 타올라
끝없이 춤춰 우린 빛나 Oh Fire
더 가까워져 가
It's getting closer to what I wanted fire
뜨거워질 준비됐니?
저 높이 올라 Higher
Gimme that spicy flavour 불 불 Falala

Fala Fala Fire (hey hey)
Fire Fire Fire (hey)
I like it
Brrr du-du-du du-du-du-du-du
Fire (hey hey) 불이야 불이야 불 불
I like it 뜨거워 뜨거워
Let’s go

Anything 맘대로 골라
Everything I’m lucky
어디서든 빛나 Like it
사람들은 Fussy
어딜가든 Hot girl
Ice on me top girl
불이야 불이야 불 불
뜨겁게 타 like it 화 I like it
사람들이 뭘 원하던 간 그게 나 That’s me
Oh poppin’ like like poppin’ It’s show time

Oh yeah 뜨겁게 타올라
끝없이 춤춰 우린 빛나 Oh Fire
더 가까워져 가
It's getting closer to what I wanted fire
뜨거워질 준비됐니?
저 높이 올라 Higher
Gimme that spicy flavour 불 불 Falala
(I want to feel it)

Fala Fala Fire (hey hey)
Fire Fire Fire (hey)
I like it
Brrr du-du-du du-du-du-du-du
Fire (hey hey) 불이야 불이야 불 불
I like it 뜨거워 뜨거워

Hey player
어디든 가 go play on
말해줘 gonna do the dance for me
Fire Fire Fire (hey hey hey)
Like Fire 기대해 spicy flavour
말해줘 gonna do the dance for me

This Fire 더 타올라
가까워져 Fire like that ooh wah
Oh 난
It's getting closer to what I wanted fire

Fala Fala Fire (hey hey)
Fire Fire Fire (hey)
I like it
Brrr du-du-du du-du-du-du-du
Fire (hey hey) 불이야 불이야 불 불
I like it 뜨거워 뜨거워"
못참겠어 (Feat. 로꼬),"29,105",에릭남 (Eric Nam),"뜨거운 햇살에 달린듯이
지치고 목이 말라
You know what I mean
깊은 바다에 빠진 느낌
숨쉴 수가 없어
I think I'm in too deep
Because of you 말하고 싶어
And baby you 너만 보면 Ooh girl
I just can't help myself
Can't wait no longer
이젠 못 참겠어
Wanna be with you you tonight Yeah
No more playin' cool cool you and I
목마른 내 맘을 적셔 All right
내게 숨을 불어 넣어줘 My life
Without you 의미가 없어
나를 받아줘 사랑하게 해줘
알면 안되는 비밀같이
내 맘을 숨겨야 해서 힘들었지
애써 안되는 표정관리
입을 열다가 또 입술만 깨물지
Because of you 말하고 싶어
And baby you 너만 보면 Ooh girl
I just can't help myself
Can't wait no longer
이젠 못 참겠어
Wanna be with you you tonight Yeah
No more playin' cool cool you and I
목마른 내 맘을 적셔 All right
내게 숨을 불어 넣어줘
My life being without you girl
의미없어 난 너 밖에 없어 Oh no
사실 나는 참을성이 아주 많아
맞아본 적도 없는 등짝 스매싱
그러니까 내가 못 참겠다고
말을 할 때는 꿀밤 대신
눈을 감아줬으면 해
니가 자꾸 나를 무례하게 해
태양은 뜨겁지만 나는 맨 눈으로
너를 보고 땀을 흘릴래
I wanna be with you you tonight Yeah
No more playin' cool cool you and I
목마른 내 맘을 적셔 All right baby
내게 숨을 불어 넣어줘
My life without you 의미가 없어
나를 받아줘 사랑하게 해줘"
BOUNCY,"11,277",로켓펀치(Rocket Punch),"I don't need fake guy
but awesome boy don't stop
So can you take my heart
like a Bouncy Bomb Bouncy Bomb
I don't need fake guy
but awesome boy don't stop
So can you take my heart
like a Bouncy Bomb Bouncy Bomb
난 매력 있어
I'm F.L.E.X 해 빠라 빰빰
키치한 Style은 덤
Dance with me 따라 딴딴
남들의 시선 따윈 Pass
상관없어 I don't care
좀 더 높이 Change Up
진짜를 원해 Real Love
자유로운 바람처럼
날 막을 순 없어 Eh
당당하게 Forever Youth
귓가에 큰 울림을 느껴 We luv it
BOUNCY BOUNCE Make it POP POP POP
말리지 마 I want it
신나게 놀아볼래 어깨 무릎 발
BOUNCY BOUNCE Make it POP POP POP
틀에 박힌 애들과는 달라
Make me feel so high
두근두근 BOUNCY Let me put it up
I wanna hit the world
with Rocket Punch
정신없이 BOUNCY We gon' burn it up
I wanna hit the world
with Rocket Punch
Worldwild skrt skrt Hey
전 세계를 향해 Excuse me Ya
I'm real hot 난 빛이나
I Love me so Love yourself
난 꿈을 꿀래
우주를 넘어서 위로 위로
두 팔을 벌려
더 크게 소리쳐 Louder Louder
난 내 멋대로 Freaky Look 잘나가죠
Give me that that BOUNCY BOUNCE
Hip Dat Dat 붐붐 POW All night
똑같은 건 재미없어
난 세상에 맞서 Eh
거침없이 Forever Youth
짜릿한 이 떨림을 느껴 We luv it
BOUNCY BOUNCE Make it POP POP POP
말리지 마 I want it
신나게 놀아볼래 어깨 무릎 발
BOUNCY BOUNCE Make it POP POP POP
틀에 박힌 애들과는 달라
Make me feel so high
Hey
Hey
저 하늘 넘어서 날아올라
Let's pump it up
세상이 원하는 게 아닌
진짜 네 맘을 봐
멈출 수 없어 날 따라
Girls Feel me up
I don't need fake guy
but awesome boy don't stop
So can you take my heart
like a Bouncy Bomb Bouncy Bomb
I don't need fake guy
but awesome boy don't stop
So can you take my heart
like a Bouncy Bomb Bouncy Bomb
BOUNCY BOUNCE Make it POP POP POP
말리지 마 I want it
신나게 놀아볼래 어깨 무릎 발
BOUNCY BOUNCE Make it POP POP POP
틀에 박힌 애들과는 달라
Make me feel so high
두근두근 BOUNCY Let me put it up
I wanna hit the world
with Rocket Punch
정신없이 BOUNCY We gon' burn it up
I wanna hit the world
with Rocket Punch
두근두근 BOUNCY"
"Ride (Feat. Skinny Brown, jayci yucca, Leellamarz)","7,078",Minit,"yeah walls getting close
천장은 내려앉아 내 키만 해졌어
가진 게 더 많아질수록
더 줘야만 해
I feel like I'm alone
swallow salivas my throat
못다 한 말과 행동들이 담겼어
I was stuck in the past like a mud
이제 now I know
I gotta move for my dreams
uh 따라가야지 빛을 더
몇 평에 살기엔 난 너무 커
잠시 moment of silence
for the post-us
this one for new dreamers wake up
I'm sittin on my cockpit
still poppin xannies when I sing
무슨일 있든 I'll be there for real
하나를 위해 I'm still in the wheel
let the rain fall
there's no another way
보겠지 rainbow
don't think too much go ahead
Imma ride till I fall down
till I fall down
ay Imma ride till I die
ride till I die
ride till morning comes
and ride through the night
더 지체할 시간 없으니
어서 뛰어 떠나
ride or die for my dreams
yeah 난 느껴 I'm alive
원한다면 we can make
that dreams become alive
두 눈 뜨고 보낸 어린 밤
욕심이 커진 어느 날
가장 소중한 걸 잃은 다음
꿈이 현실로 일어나
원했었어 다른 삶 이런
나도 변했나
마냥 이게 싫진 않지만
먹힐까 봐 겁이 나
내 몸에 조준을 해 하다가 죽으면 돼
여기 난 와있지
come and ride with me
가난은 싫지만 done
미치긴 싫어 난 더
가보면 알게 되잖아
이대론 무너져버려
let the rain fall
아무도 없는 곳에
보겠지 rainbow
don't think too much go ahead
Imma ride till I fall down
till I fall down
ay Imma ride till I die
ride till I die
ride till morning comes
and ride through the night
더 지체할 시간 없으니
어서 뛰어 떠나
ride or die for my dreams yeah
난 느껴 I'm alive
원한다면 we can make
that dreams become alive
I’m a lone Trynna be somebody
I don’t die alone
Better than 어제 우린 만들어내잖아
be the best one
Where is love 그때로부터 변했나
그때로부터 변해가
사랑 따위에 후회가
더 빠르게 달려 아무런
기억조차도 나지 않도록
바쁘게 말하고 빠르게 대답하지
우리 사이에 어떤 마음이
들던지 더는 상관없지
보겠지 rainbow
don't think too much
ride till morning comes
and ride through the night
더 지체할 시간 없으니
어서 뛰어 떠나
ride or die for my dreams
yeah 난 느껴 I'm alive
원한다면 we can make
that dreams become alive"
알로하오에 (Aloha Oe),"5,033",체리블렛 (Cherry Bullet),"Alo Aloha Oe
Alo Aloha Oe
푸른 바다가 날 다시 부르고 있어
쪽빛 하늘 아래 온몸을 던지고 싶어
내리쬐던 태양도 시원한 바람도
여전히 내 맘을 설레게 하는데
저 코코넛 나무는 그대로 있는데
늘 곁에 있던 넌 어디로 간 거야
하늘 위로 쏟아지는
와인빛 노을 너머
그해 여름 그때로
여름아 부탁해 Alo Aloha Oe
다시 여름아 부탁해 Alo Aloha Oe
별빛 아래
다시 만나길 바래
한여름 밤에 기적처럼 너와 나
피어올라 Bloom Bloom Bloom
Alo Alo Aloha Oeee
Alo Alo Aloha Oeee
남국의 열기처럼
아직까지도 뜨거운걸
둘이 걸었던 해변 너머
저물녘 떨어지는 꽃
별똥별 아래 새겼던 이름은
파도에 떠내려가 버렸지만
저 무역풍을 타고 훨훨훨 날아가
다시 한번 둘만의 축제를 열어
하늘 위로 쏟아지는
와인빛 노을 너머
그해 여름 그때로
여름아 부탁해 Alo Aloha Oe
다시 여름아 부탁해 Alo Aloha Oe
별빛 아래
다시 만나길 바래
한여름 밤에 기적처럼 너와 나
피어올라 Bloom Bloom Bloom
Alo Alo Aloha Oeee
Alo Alo Aloha Oeee
타박타박 모닥불 너머로
속삭였었던 낭만들
황홀한 기억 너머로
그해 여름 그때로
여름아 부탁해 Alo Aloha Oe
다시 여름아 부탁해 Alo Aloha Oe
별빛 아래
다시 만나길 바래
한여름 밤에 기적처럼 너와 나
피어올라 Bloom Bloom Bloom
Alo Alo Aloha Oeee
Alo Alo Aloha Oeee"
다시 태어나,"1,160",나비 (Navi),"니가 나를 떠난 후로 매일 눈물 흘리며
술에 취해 잠들던 수많은 그 밤들
마주하고 싶지 않았던 거울 속 못난 내 모습
이젠 내가 다가가 날 안을게
다시 태어나 새롭게 시작할래
못난 내가 아냐
아무도 모르게 니가 날 몰라보게
180도 달라질 거야
갈수록 매일 예뻐지는 나 훨훨 날아올라
니 마음 애타게 날 보면 안달 나게
나를 사랑하게 될 거야
기대해
눈물 대신 땀을 흘리고 잃어버렸던 나를 찾아
눈부시게 걸어 세상 앞에 나갈래
마주치는 사람들 내게 끝없이 말을 건네고
가장 멋진 모습으로 웃을게
다시 태어나 새롭게 시작할래
못난 내가 아냐
아무도 모르게 니가 날 몰라보게
180도 달라질 거야
갈수록 매일 예뻐지는 나 훨훨 날아올라
니 마음 애타게 날 보면 안달 나게
나를 사랑하게 될 거야
기대해
너를 참 많이 원망했었어
내 모습이 참 많이 미웠어
니가 내게 했던 모진 말들이
불씨가 되어 내 모든 걸 바꾼 거야
다시 태어나 새롭게 시작할래
못난 내가 아냐
아무도 모르게 니가 날 몰라보게
180도 달라질 거야
갈수록 매일 예뻐지는 나 훨훨 날아올라
니 마음 애타게 날 보면 안달 나게
나를 사랑하게 될 거야
기대해"
Prism,"28,948",SHINee (샤이니),"그 어떤 글
그 어떤 말
그 어떤 표정
그 어떤 빛의 언어도
내겐 보이지 않던 In love
그 표정도 네가 하면
그 말도 널 거치면
의미를 띠고
From red to violet
마치 무지개처럼
내게 펼쳐져
눈부셔 볼 수 없던
투명해 보이지 않던
너의 그 두 눈빛으로
내 맘을 비추어
내 맘 Baby 비추어
비춰줘 Baby
내 맘 Baby 비추어
비추어 Lady
내 맘 Oh 비추어
Uh Prism Prism
내 맘을 비추어 Yeah yeah
텅 빈 내 맘을 분해해
몰랐었던 감정들로
날 가득 채우고
투명한 그 두 눈빛으로
내 맘을 비추어
보여줘 보이지 않던 걸
말해줘 세상에 없던 걸
새빨간 네 입술이
물감처럼 내 심장을 물들여
뭐든 네가 하면
그 말도 널 거치면
의미를 띠고
From red to violet
빛의 스펙트럼
내게 펼쳐져
눈부셔 볼 수 없던
투명해 보이지 않던
너의 그 두 눈빛으로
내 맘을 비추어
내 맘 Baby 비추어
비춰줘 Baby
내 맘 Baby 비추어
비추어 Lady
내 맘 Oh 비추어
Uh Prism Prism
내 맘을 비추어
텅 빈 내 맘을 분해해
몰랐었던 감정들로
날 가득 채우고
투명한 그 두 눈빛으로
내 맘을 비추어
깜빡인 네 눈썹이
붓처럼 날 덧칠해
당연했던 모든 것들이
모두 의미를 가져
Huh
내 맘 Baby 비추어
비춰줘 Baby
내 맘 Baby 비추어
비추어 Lady
내 맘 Oh 비추어
Uh Prism Prism
내 맘을 비추어
텅 빈 내 맘을 분해해
몰랐었던 감정들로
날 가득 채우고
투명한 그 두 눈빛으로
내 맘을 비추어
비춰줘 Na na na"
