Title,Likes,Singer,Lyrics
Fall In Love,"13,274",오왠 (O.WHEN),"매일 널 생각하며
바라던 그림이야
매일 널 떠올리며
두 눈을 감을 거야
지금 넌 이 시간에 혼자
많은 생각을 하겠지
하나만 알아줘
Maybe I fall in love
별이 아주 많이 쏟아지던 밤
Maybe I fall in love
오늘 밤은 내 맘 전해지기를
제일 밝게 빛나는
그 별이 바로 너야
제일 밝게 맴도는
그 곳에 닿을 거야
지금 난 이 시간에 너와
같은 밤하늘을
올려다 보고 있을 거야 난
Fall in love with you
Maybe I fall in love
별이 아주 많이 쏟아지던 밤
Maybe I fall in love
오늘 밤은 내 맘 전해지기를
가끔 흐린 날일 때
별이 하나 없을 때
난 너를 바라볼게
무슨 말이 필요해
내 하늘이야 내 모든 거야
Maybe I fall in love
별이 아주 많이 쏟아지는 날
Maybe I fall in love
오늘 밤은 내 맘 전해지기를
꿈같은 오늘 금방 잠에 들 거야"
"이 밤, 꿈꾸는 듯한","10,741",이민혁,"달빛에 물든 여름밤
내 품에 안긴 널 말없이 바라봐
널 눈에 담는 순간들
모두 긴 꿈을 꾸는 것 같단 말야
밤이 오면
별을 바라봤었어 이제
고갤 돌리면 네가 음
날 비추고 있어
이 밤 꿈꾸는 듯한
서로를 바라보는 눈
환하게 웃는 너
어둔 세상을 비춰줄
그대라는 별빛
어떤 단어를 고를까
영원 같은 네게
건네줄 마음들
가물었던 내 세상이
너를 만져볼 때 문득 봄을 느껴
아마 네겐
닿지 못할 혼잣말
너와 함께 맞는 아침이
사랑 사랑인 것 같아
이 밤 꿈꾸는 듯한
서로를 바라보는 눈
환하게 웃는 너
어둔 세상을 비춰준
그대라는 별빛
이 밤 꿈꾸는 듯한
매일 이대로 한참을
널 바라보다가
네 손을 잡고서
Good Night"
STAR (Feat. 하회와모아이),"3,568",JAEHA (재하),"난 오늘 밤에 사고 칠거 같애
나 18이야 사고치면 안돼
첨 보는 여자를 좋아 할거 같애
너 밖에 없다고 구라 칠거 같애
Yeah 너는 골라줘 원하는 걸 골라줘
내일되서 니 얼굴이 기억 안나도
널 사랑했단 걸 그게 밤이었어도
난 널 알아 난 널 몰라
아마 몰라
Yeah im Livin like a rockstar
Yeah im livin like a Pop star
너도 나를 한번 봐봐 나는 달라
내 앞에선 널 봐 너는 달아
한참 내려 입은 바지 혹시 싫어해
싫어하면 꺼져 너 같은거 필요 없네
한 손엔 나쁜 거 나쁜 짓은 매일 해
첨 보는 여자랑 내일도 난 데이트해
말해 더 안달 나게 더
누가 뭘 뱃겨 빨리 옷 챙겨
나랑 놀라면 u gotta pay me
18년 내 인생 별명 개xx
Yeah 너는 골라줘 원하는 걸 골라줘
내일되서 니 얼굴 기억 안나도
널 사랑 했단 걸 그게 밤이었어도
난 널 몰라 난 널 알아
아마 몰라
Yeah im Livin like a rockstar
Yeah im livin like a Pop star
너도 나를 한번 봐봐 나는 달라
내 앞에선 널 봐 너는 달아
Yeah i Live like fckin rockstar
Yeah i livin like fckin Pop star
너도 나를 한번 봐봐 나는 너무 달라
내 앞에선 널 봐 너는 너무 달아
내 청춘을 돌려 다오
열 여덟살로 다시 되돌아간다면
막 사고 치고 나쁜 짓 하고 방탕하게 살아
여자도 만나 아무나 만나
living like a rockstar
근데 난 지금 trotstar
어릴 때 난 뭐가 그리 어둡고 힘이 들었나
임도 보고 뽕도 따고 즐기면서 살아
힘든 것보다 세상엔 잼난 것이 많아
잼난 것이 많아
못해 본게 많아
청춘 얘기 하기에는 아직 어리잖아
띠 동갑인 재하 보다 여자들이 없다니
1000명이랑 자기 까진 나는 죽지 않아
TROT STAR가 온동네를 누비네
안동에 내 현수막이 걸리네
경사 났어 경사
우리 모두 떨따고 뽕따
Yeah 너는 골라줘 원하는 걸 골라줘
내일되서 니 얼굴 기억 안나도
널 사랑 했단 걸 그게 밤이었어도
난 널 몰라 난 널 알아
아마 몰라
Yeah im Livin like a rockstar
Yeah im livin like a Pop star
너도 나를 한번 봐봐 나는 달라
내 앞에선 널 봐 너는 달아"
Mercurial,"1,829",실리카겔,"나보다 못난 건 없어
비겁한 모습만 있어
엽기적인 생각들과
수치심만 느꼈어

역겨운 사람과 싸움을 했어
애석하겠지만 승자는 없어
내 귀에 네가 낳은 알이 있어
내 맘속엔 항상

세상엔 아름답지 않은
사건들만 알려지고 있다고
내 맘엔 그런 빌어먹을 바이러스들이
잠시

One million & Power supply
For babyface & Peace makers said ""We can't fly""
Flame
(Woo)
We can't fly
(Woo)
This is the fake life
Life is not wonderful"
난 원래 이랬어요,"9,642",이예린,"도망치고 싶어요 나는 불안해요
그대가 떠나기 전에
멀리멀리 훨훨 날아갈래요
난 항상 그랬어요 나는 불행해요
온전한 그대의 마음
나에게는 한 번도 없었어요
그대 눈빛은 나를 찌르고
자꾸 닿을 듯 말 듯 애타게 해요
걷잡을 수 없이 빠져들기 전에
나는 숨어 버릴래
아무 말도 말아요 나는 초조해요
그대가 내뱉기 전에
먼저 먼저 이별을 말할래요
난 원래 이랬어요 나는 나약해요
상처받기 싫은 마음
그댄 아마 알 수 없을 거야
그대 눈빛은 나를 찌르고
자꾸 닿을 듯 말 듯 애타게 해요
걷잡을 수 없이 빠져들기 전에
나는 숨어 버릴래
그대 미소는 나를 허물고
잔뜩 움켜쥔 내 맘 무너뜨려요
감당할 수 없이 빠져들 텐데
날 좀 내버려 둬요
도망치고 싶어요
난 항상 그랬어요
난 원래 이랬어요"
깊어지려나 보다 (With 이민혁),"10,383",새봄 (saevom),"집으로 돌아오는 밤
거리에 하얀 달빛이 스민다
수없이 거닐던 하루
변한 건 너 하나인데
불쑥 달라진
오래된 풍경들
잔잔한 바람에 어려온
너의 향기에 난 물결이 인다
천천히 나도 몰래
사뭇 밀려든
내겐 특별한
너의 흔한 이야기들
살며시 너를 안는 상상을 하다가
가슴이 벅차올라
너의 모든 게 깊어지려나 보다
알 수 없는 내 마음이
애태우는 이 순간이
너를 재우고 긴 밤을 지새우다
조금씩 알게 됐지
아마 난 너를 사랑할 거라고
가만히 바라본 하늘에
노을이 젖듯 사랑이 번진다
어느새 나도 몰래
가득 채워진
나의 평범한 매일 속
너란 반짝임들
살며시 너를 안는 상상을 하다가
가슴이 벅차올라
너의 모든 게 깊어지려나 보다
어지러운 내 마음이
위태로운 이 순간이
너를 재우고 긴 밤을 지새우다
조금씩 알게 됐지
내일은 너를 사랑할 거라고
너의 모든 게 소중해지려나 보다
나를 보는 너의 눈이
닿는 모든 이 순간이
너를 꽉 안고 두 눈을 꼭 감아보다
비로소 깨달았지
난 더없이 너를 사랑
사랑한다고"
너로 짙은 밤 (With 한올),"4,626",새봄 (saevom),"우리는 긴 영화에
부쩍 지쳐있었고
눈물로 서롤 보냈지
번져가는 시간 속
너와 난 계절 따라
많이도 변해버렸네
걸어가다 문득
영활 보다가 언뜻
생각이 날 때면
흘려버리기도 하고 음
잠들기 전 종종
꿈속에선 어쩌다
스쳐갈 때면
웃어넘기고 말지 예
가끔씩 궁금해
너는 어떨까
조금은 아릿해올까
내 생각이 날 때면 말야
그날의 너보다
어른이 되어버린 난
이제서야 너를
조금씩 알 것만 같아
짙은 밤 위에 누워
별빛 아래 잠들던
다신 없을 그 순간들
우리의 긴 엔딩 속
아팠던 그 안의 나
돌아가고 싶진 않지만
걸어가다 문득
영활 보다가 언뜻
생각이 날 때면
흘려버리기도 하고 음
잠들기 전 종종
꿈속에선 어쩌다
스쳐갈 때면
웃어넘기고 말지 예
가끔씩 궁금해
너는 어떨까
조금은 아릿해올까
내 생각이 날 때면 말야
그날의 너보다
어른이 되어버린 난
이제서야 너를
조금씩 알 것만 같아
한 번씩 궁금해
너도 그럴까
조금은 그리워할까
아무렇지 않은척해도
그때의 너에게 한 번쯤
말하고 싶었어
내 어린 날에
너는 빛이었다고
너로 반짝였다고"
My Valentine,850,SiAN,"햇살이 좋은 어느 날
길을 걷고 있다 보면
이 길에 끝은 너이기를
간절히 바라게 돼
같은 마음이길 바라며
둘러본 이곳은 어느새
예정된 너와의 데이트 플레이스
어쩐지 이끌려
we should slow down
터질 거 같은 심장 땜에 겁나
Everything you do is killing me
baby honestly
i just don't want this to end
for the first time i feel alive
you should be bonnie
i will be clyde
매일 밤마다 꾸는 꿈
속에 너와 함께 걷는 중
봄여름 가을 겨울
너라는 또 하나의 계절
would you be my
could you be my
되어줄래 나의
be my only valentine
would you be my
could you be my
um um
wanna be your
valentine
따라라 따라라 따라라 hm hm
알고 싶어 everything
네가 좋아하는 모든 것
favorite place to eat
말해줘 다 사줄 수 있어
call me call me when
ever you need me i'll be there
벌써 와있어 집 앞에 빨리 나와봐
안겨줘 내 품 안에
멈쳐줘 시간아
떠나자고 어디든
너와 함께라면 paradise
웃게 해줄게 언제나 i promise
눈을 감아도 already im missing you
보고 있어도 보고 싶다며
내게 웃어주는 널
어떻게 사랑하지 않을 수가 있겠어
이대로 채워나갈
시간도 부족하니까
봄여름 가을 겨울 그리고 너와 나
would you be my
could you be my
되어줄래 나의
be my only valentine
would you be my
could you be my
um um
wanna be your
valentine
따라라 따라라 따라라
여유롭게
서로에 대해
알아가보는 거 어때
나 널 좋아해
꽤나 많이
그런 것 같아
서로에 대해
좀 모름 어때
i will give you everything
내 모든 걸 줄게
월 화 수 목 금 토 일 너
생각뿐이야 all day
this valentine to christmas
i will be with you
as always
would you be my
could you be my
되어줄래 나의
be my only valentine
would you be my
could you be my
um um
wanna be your
valentine
따라라 따라라 따라라 hm hm"
가식,"3,916",경제환,"비틀대는 내 맘은 어디로 가야 할까
신발 끈도 풀린 채 무작정 앞으로만
전부 씻어버리고 날 다시 찾고 싶다
그럴 방법은 모르겠는데
날 감추고 감춰 가면을 쓴 것처럼
여전히 웃고 다녀 먹구름을 피해서
약해지기가 싫어서 발버둥
일이 중요하니까 난 너만큼
하루 종일 맘이 텅 비어있어도
괜찮은 척 난 나를 속이죠
시간은 모든 걸 망가뜨려놔
꿈같았던 날들에서 깨우지 날
oh 재 한 줌뿐인 사랑
불씨는 안 꺼져 젠장
거짓 표정 다 거짓뿐이야
비틀대는 내 맘은 어디로 가야 할까
신발 끈도 풀린 채 무작정 앞으로만
전부 씻어버리고 날 다시 찾고 싶다
그럴 방법은 모르겠는데
마지막 부재중 전화 보지도 못했지만
받진 않았을 거야 더 아파
졌을 거야 너나 나나
공허함이 더 나아
oh 정말 아무도 모르게
돌아왔음 좋겠어
원래의 모습처럼
있는척해도 내 속은 거지 같은걸
oh 재 한 줌뿐인 사랑
불씨는 안 꺼져 젠장
거짓 표정 다 거짓뿐이야
비틀대는 내 맘은 어디로 가야 할까
신발 끈도 풀린 채 무작정 앞으로만
전부 씻어버리고 날 다시 찾고 싶다
그럴 방법은 모르겠는데
비틀대는 내 맘은 어디로 가야 할까
신발 끈도 풀린 채 무작정 앞으로만
전부 씻어버리고 날 다시 찾고 싶다
그럴 방법은 모르겠는데"
버드나무,227,사공 (Sagong),"비가 올 때면
올라오는 땅의 내음

그땔 기억하나요

나뭇잎 끝에 맺힌
물방울들이

우릴 비춰주네요

버드나무 밑을 빌려
우리 함께 지낼 집 그리고

영원할 것 같은 우리
내일을 말하며 맞잡은 손

비가 지나가고
걸쳐있는 물안개

그땔 기억하면서

초점 없이 먼 산을
보고 있노라면

마음이 저려온다네

버드나무 밑을 빌려
우리 함께 지낼 집 그리고

영원할 것 같은 우리
내일을 말하며 맞잡은 손

버드나무 밑을 빌려
우리의 집을 다시 그려보고

녹슨 마음 사이 남은
아름다웠지만 아픈 기억

버드나무 지붕 밑에
우리 마음들을 새겨놓고서

다시 찾은 우리 집엔
고여있는 나의 눈물뿐이네"
싸구려 커피,"7,239",장기하와 얼굴들,"싸구려 커피를 마신다
미지근해 적잖이 속이 쓰려온다
눅눅한 비닐 장판에
발바닥이 쩍 달라붙었다 떨어진다
이제는 아무렇지 않어
바퀴벌레 한 마리쯤 슥 지나가도
무거운 매일 아침엔 다만
그저 약간의 기침이
멈출 생각을 않는다
축축한 이불을 갠다
삐걱대는 문을 열고 밖에 나가본다
아직 덜 갠 하늘이 너무 가까워
숨쉬기가 쉽질 않다
수만 번 본 것만 같다 어지러워
쓰러질 정도로 익숙하기만 하다
남은 것도 없이 텅 빈 나를 잠근다
싸구려 커피를 마신다
미지근해 적잖이 속이 쓰려온다
눅눅한 비닐 장판에 발바닥이 쩍하고
달라붙었다가 떨어진다

뭐 한 몇 년간 세숫대야에
고여있는 물마냥 그냥
완전히 썩어가지고
이거는 뭐 감각이 없어
비가 내리면 처마 밑에서
쭈그리고 앉아서
멍하니 그냥 가만히 보다 보며는
이거는 뭔가 아니다 싶어
비가 그쳐도 히끄무르죽죽한
저게 하늘이라고
머리 위를 뒤덮고 있는건지
저거는 뭔가 하늘이라고 하기에는
뭔가 너무 낮게
머리카락에 거의 닿게
조금만 뛰어도 정수리를 꿍하고
찧을 것 같은데
벽장 속 제습제는
벌써 꽉 차 있으나 마나
모기 때려잡다 번진 피가 묻은
거울을 볼 때마다
어우 약간 놀라
제멋대로 구부러진
칫솔 갖다 이빨을 닦다 보며는
잇몸에 피가 나게 닦아도
당최 치석은 빠져나올 줄을 몰라
언제 땄는지도 모르는
미지근한 콜라가 담긴 캔을
입에 가져가 한 모금
아뿔싸 담배꽁초가
이제는 장판이 난지
내가 장판인지도 몰라
해가 뜨기도 전에
지는 이런 상황은 뭔가
싸구려 커피를 마신다
미지근해 적잖이 속이 쓰려온다
눅눅한 비닐 장판에
발바닥이 쩍 달라붙었다 떨어진다
이제는 아무렇지 않어
바퀴벌레 한 마리쯤 슥 지나가도
무거운 매일 아침엔 다만
그저 약간의 기침이
멈출 생각을 않는다
축축한 이불을 갠다
삐걱대는 문을 열고 밖에 나가본다
아직 덜 갠 하늘이 너무 가까워
숨쉬기가 쉽질 않다
수만 번 본 것만 같다 어지러워
쓰러질 정도로 익숙하기만 하다
남은 것도 없이 텅 빈 나를 잠근다
싸구려 커피를 마신다
미지근해 적잖이 속이 쓰려온다
눅눅한 비닐 장판에
발바닥이 쩍하고
달라붙었다가 떨어진다"
