Title,Likes,Singer,Lyrics
조또,"6,747",비비 (BIBI),"뒤도 돌아보지 않고 떠나더니
옷깃 부여잡는 손을 쳐내더니
미련 한 톨 없는 눈으로
날 똑바로 쳐다보곤
웃으면서 뒤를 돌더니
어떤 대단한 걸 바랬길래
어떤 눈 부신 걸 만났길래
걸레짝이 된 네 몸과
마음을 가지고 선
내 방문을 두드리는 걸까
jotto
관심이 없어
jotto
상관이 없어
jotto
반갑지가 않은데
jotto
기다려볼래
치마폭에 파고드는 너를 보니
인간을 향한 혐오가 오르는 중
너가 내게 준 불안과
그리움 또 pills and wine
웃으면서 꿀꺽 삼키어본다
어떤 슬픈 일이 있었길래
어떤 멋진 사랑을 했길래
걸레짝이 된 네 몸과
마음을 가지고선
내 방문을 두드리는 걸까
jotto
관심이 없어
jotto
상관이 없어
jotto
반갑지가 않은데
jotto
기다려볼래
왜 난 조금도 알지 못했을까
네가 떠나야만 했던 이유를
아직도 방황하고 있다면
다시 내게 돌아오지 마
도대체 나한테 뭘 원하는데
도대체 나한테 뭘 바라는데
쓸모 없어진 네 몸과
마음을 갖고 와서
내게 이러는 이유가 뭘까
jotto
관심이 없어
jotto
상관이 없어
jotto
반갑지가 않은데
jotto
돌아가줄래"
사랑가,"3,421",SG 워너비,"사랑하는데 무슨 이유 있나요?
사랑하는데 무슨 조건 있나요?
그댈 사랑하는데..
정말 사랑하는데.. My love
내가 곁에 있는데.. 그댄 어디 있나요?
그대 곁에 있는데.. 대체 어디 있나요?
My love.. My love.. My love.. My love..
대답없는 사람아 이 못난 사람아
내 사랑아 내 사랑아
이 아픈 가슴은 이제 나더러 어쩌란 말야
이 아픔아 이 슬픔아
이 아픈 가슴을 어쩌란 말야
내 사랑아..

< 간주

내가 곁에 있는데.. 그댄 어디 있나요?
그대 곁에 있는데.. 대체 어디 있나요?
My love.. My love.. My love.. My love..
눈물없는 사람아 이 못난 사람아
내 사랑아 내 사랑아
이 아픈 가슴은 이제 나더러 어쩌란 말야
이 아픔아 이 슬픔아
이 아픈 가슴을 어쩌란 말야
My love.. My love.. My love..
이것만 기억해 줘요
세상 끝날이 와도 내가 함께 있음을
내 사랑아 내 사랑아
이 아픈 가슴을 이제 나더러 어쩌란 말야
이 아픔아 이 슬픔아
이 아픈 가슴을 어쩌란 말야
내 사랑아..

내 사랑아.. 내 슬픔아..
내 사랑아.."
미안해 (feat. Beenzino),"48,090",Zion.T,"몇 시간 째 뚜뚜뚜 받지 않네요
큰일 났어 oh no
내 마음 같지 않네요
아까는 내가 진짜
잘못했어 전화해
Call me baby
아마도 그댄 그댄
방에 누워있겠죠
아니면 어디 시끄러운 곳에서
내 욕하고 있겠죠
괜찮아 아 자기야 제발
제발 이해해줘 미안해
미안하다는 말이
더 싫겠지만 미안해
도대체 뭐가 미안하냐
묻겠지만 미안해
I'm sorry uh
그녀는 복잡해
난 칠판 앞의 문제아 같아
답이 안 나와 나 수학 못 해
유부남인 친구
형들에게 물어봐도
빨리 사과해 남자가 그러면 안 돼
I'm trying to work work
baby I'm sorry
다른 말 뭐가 더 필요한지
당연히 말을 안 함 모르지
미안해 mi amor
woaini
liebe dich
알아먹어 줘 내 사랑을
사랑과 전쟁에서
I don't want war
너가 지금 내게 내리는 형벌도
달게 받을게
다만 잘해줬던 때도
참작해서 내게 판결을 내려줘요
너의 화를 막으려고 돈을 써서
이유 막론 싸울 때 욕을 써서
그 싸움에서 영감 받아 곡을 써서
내가 미안해요
자꾸 말끝마다 꼬리를 붙여서
넘어갈 것도 까치발 들고 덤벼
그럴 수 있는 사랑에
너무 논리 정연해서
꼭 화를 부르네요
미안하다는 말이
더 싫겠지만 미안해
도대체 뭐가 미안하냐
묻겠지만 미안해
I'm sorry uh
그녀는 복잡해
난 칠판 앞의 문제아 같아
답이 안 나와 나 수학 못해
유부남인 친구
형들에게 물어봐도
빨리 사과해
남자가 그러면 안 돼
Babe
Sorry sorry
나의 유일한 변명 I'm sorry
I love you
Forgive me
나의 유일한 변명은"
sowhereareyounow? (Song by Lokid),"20,177",SOUND PALETTE,"결국 돌고 돌아 여기에
너와 자주 갔던 카페
우린 구석진 곳 좋아했지
적당한 소음이 어색함을 없애 줘
혼자 거기에 앉아
앞을 바라봐
유리창에 비친 모습 너무 싫어
누가 와서 저걸 가려줘
너무 아려도
혼자 보단 나을 거야 나를 봐
지금 어디야
there is no way to stop it
오늘만 잘 버티란 말
이제 지긋지긋해
Baby 위기야
there is no way to stop it
못 본 척 말아
miss you
you’re right i was fine
꽤 오래 괜찮아서
미뤄 왔던 게임도 끝내고
밤을 새며 혼자 채워
그럼에도 공허한 게 나를 감싸
너의 크기가 너무 무거워서
비운 자리가 걷잡을 수 없지
하루에도 수십 번씩 생각나지
뭐든 간에 너가 또 나와
어딜 걷던 너와 함께한
추억 속에 잠겨
나의 숨을 잠궈
또 다시 피해가 깊은 피해망상
다음엔 뭘까
내 안에 무언가 응어리로 남아있어
배가 좀 아파
그래도 참아내야지
운다고 달라질 것 하나 없지
so where are you now
there is no way to stop it
i mean it’s only good today
now i’m too tired to
hey baby
it's a crisis
there's no way to stop
it’s not looking too good babe
miss you
i miss you
where are you
오늘 밤도 외로워
i miss you
where are you
너만 찾게 되는 걸
i miss you
where are you
오늘 밤도 외로워
I miss you
where are you
너만 찾게 되는 걸
너가 자주 입던 베이지색 니트
등을 뒤로 젖혀 팔짱 끼곤 했지 기억나
골목길 코너 돌아 분식집 with you
그 옆엔 인형가게 널 닮은 에비츄
지워가겠지라고 생각했던 그 카페
여긴 아무래도 환기를 잘 안 시키나 봐
네 향기 든 공기가 휘날리며
실컷 지나가
문득 고개를 돌리면 또 실망하고
내 눈 앞에 없으면
거리가 멀어진다며
그런데 전혀 아니잖아
괜히 너가 미워질 뻔했어
내가 사실 미안한 건데
난 절대 내 옆에서
니가 날 버리지않아
라고 생각했어 그냥 우비 입어
여긴 비가 와 aye
걸음 걸을 때 속도를 맞추던
버릇 아직 못 버렸는데
또 전화를 걸을 땐 그 키패드에
남아있는 내 눈의 동선
네 번호를 기억하는데 way
so where are you now
there is no way to stop it
i mean it’s only good today
now i’m too tired to
hey baby
it's a crisis
there's no way to stop
it’s not looking too good babe
miss you"
그만해 (Feat. 민수),"1,455",TRADE L,"또 별거 아닌 일로 등 돌리고 다퉈
결국 미안한 역할은 나겠지 왜 안 읽어 톡도
누구보다 너를 아끼지만 가끔은 좀 지쳐
울지 말고 얘기해
눈 감을게

요즘 예민했던 것도 다 인정할게
그때 같이 누워 얘기했던 미래를 지금 그리는데
이게 누구를 위해 하는 건데 왜 그렇게 얘기해
늘 어른인 척하더니 이럴 땐 꼭 애기네
화난 표정에 팔짱 껴 그 다음엔
남보다 못한 것처럼
말끝마다 어쩌라고

그만해줘
맘에도 없는 말은 제발 넣어둬
다치고 아파도 괜찮은 척, 좋아하니깐

오해만 더 커지는 거 같아
기분 풀리면 바로 전화해줘
까짓 거 내 감정
그것보다 널 사랑하니깐

또 별거 아닌 일로 등 돌리고 다퉈
결국 미안한 역할은 나겠지 왜 안 읽어 톡도
누구보다 너를 아끼지만 가끔은 좀 지쳐
울지 말고 얘기해
눈 감을게

내가 한마디를 하면 너는 두 마디 해
지는 법이 없지 다 이기려 해
사랑한다면서
별거 아닌 걸로
You fu**ed up
매번 피곤하게 해

알겠어 이제 답장해 볼게

나도 좋아하니까
오늘 밤 여기로 와
우리 같이 그렸던 미래
Keep going well baby

Oh ohh 그만해줘
맘에도 없는 말은 제발 넣어둬
다치고 아파도 괜찮은 척, 좋아하니깐

오해만 더 커지는 거 같아
기분 풀리면 바로 전화해줘
까짓 거 내 감정
그것보다 널 사랑하니깐

또 별거 아닌 일로 등 돌리고 다퉈
결국 미안한 역할은 나겠지 왜 안 읽어 톡도
누구보다 너를 아끼지만 가끔은 좀 지쳐
울지 말고 얘기해
눈 감을게

그런 말은 그만해
그런 표정도 그만해줘
그런 행동 그만해
나를 아프게 하는 거 전부 그만해줘
대체 너가 왜 화내
아니야 됐다 그냥 다 my bad
이대로만 남아줘"
너를,"44,355",브라운 아이드 소울,"아득하게 멀어보여
함께 걷던 이 길이 이젠
나즈막히 불러보았지 그 이름
더 차갑게 느껴지는
밤 하늘과 이 공기는
나의 곁에 너 없는 까닭이겠지
별들이 하나 둘 어둠에 잠기면
헛된 기다림도 이 밤을 따라
떠나면 좋을텐데
달아나도 가지못해 미련은
무거운 짐이 되어
한순간도 잊지못해 그리운
니 모습만 내곁을 맴도는데
아직 난 널 이렇게
흰눈이 흩어져 사라지기전에
어리석은 맘도 하늘멀리
떠나면 좋을텐데
달아나도 가지못해 미련은
무거운 짐이 되어
한순간도 잊지못해 그리운
니 모습만 내곁을 맴도는데
아직 난 널 이렇게
빗물처럼 스며들어
언제까지 가슴안에 그대
가지말란 말을 못해 후회는
무거운 짐이되어
한순간도 잊지못해 그리운
니 모습만 내곁을 맴도는데
아직 난
널 놓지못해 미련은
무거운 짐이되어
한순간도 잊지못해 그리운
니 모습만 내곁을 맴도는데
단 하루만 나에게로 단 한번만
나에게로 아직 널 사랑해"
Call My Name,"36,629",소울스타 (SOULSTAR),"조금만 더 둘이 같이 있고
싶은 거지
너에 대해서 너무 궁금해서
시작을 한지
얼마 안 된 연인들은 사소한
일로 다툰다니까
네가 좋고 싫은 걸 다 말을 해 줘
하나에서 열까지 널 알고 싶어
Baby Call My Name Baby
Baby Call My Name
내가 보고 싶을 땐 네 전화기를
들어 내 전화번호 눌러 언제든
Baby I Love You Baby Baby
I Love You
그래 너는 내 전부
내 안에 있는 사랑 눈 앞에
있는 사람
너에게 다 주고 싶어
Call My Name Call My Name
Call My Name Call My Name
Call Call Call My Name
Call Call Call My Name
시시콜콜한 이야기마저 난
너와 나누고 파
진한 커피 향기보다 향기로운 밤
Baby Call My Name Baby
Baby Call My Name
내가 보고 싶을 땐 네 전화기를
들어 내 전화번호 눌러 언제든
Baby I Love You Baby Baby
I Love You
그래 너는 내 전부
내 안에 있는 사랑 눈 앞에
있는 사람
너에게 다 주고 싶어
달그락거리는 커피 컵 손잡이를
잡은 손마저 예뻐
그 손을 꼭 잡고서 데려다
줄 거야
네 집 앞까지 매일 매일
Baby Call My Name Baby
Baby Call My Name
내가 보고 싶을 땐 네 전화기를
들어 내 전화번호 눌러 언제든
Baby I Love You Baby Baby
I Love You
그래 너는 내 전부
내 안에 있는 사랑 눈 앞에
있는 사람
너에게 다 주고 싶어
Call My Name Call My Name
Call My Name Call My Name
Call Call Call My Name
Call Call Call My Name
Baby Call My Name"
Pattern,"8,871",데이먼스 이어 (Damons year),"어지럽혀진 방
빈 창가에 누워
붉게 칠해진 볼을 식혔고
식은 적 없던 밤
나는 고갤 돌려서
차가운 강을 찾아 잠에 들려해
가라앉아 버린 마음은
난 잡을 수 없고
잃어버린 나를 돌려줄
누군가를 찾지
초점없는 나의 두 눈을
찾아온 불빛은
손을 들어 나를 건져주네
검은 밤을 걷어주면
새벽녘 끝에 쉴 수 있어
해가 늦으면 네 손에 몸을 숨기고
니가 저물면 난 다시 강에 잠겨지겠지
붓꽃이 피던 날
손을 가득 채우고
뜨거운 날을 피해 숨었지
꽃잎이 시들걸
알고 있던 마음은
보이지 않는 향기와 닮아가지
이어졌던 계절들도
수없이 졌던 많은 날도
밤하늘에 너를 수놓았던 여름과
나의 모든 시간들을 네가 비췄으면 해
너의 작은 별이 뜨면
우리 계절도 끝나겠지
네가 떠나고 남겨둔 사랑의 빛은
색이 바래도 향기는
여전히 내게 머물러줘"
Rewind (Feat. SOLE),"3,515",VVON (본),"돌아가자 우리 예전 아름다웠을 때의
멀리서 바라보기만 해도 마음이 설렜던
기억들을 모아서
그림을 그리다 보면 속엔
지금은 찾을 수도 없는 것만
선명히 드러나네 yeah
Lay down and take a breath
진정을 강요하지 다시 날 매몰차게
한두 번 겪는 일도 아닌데 난 왜
요즘 바깥의 날씨처럼 우울해 왜
(What is the problem)
길게 늘어진 연락
땜에 쉽게 풀리지 않는 피로감
같이 몰려오는 쓸쓸함
I don't know what to do
난 가야겠어 어디던 기분 전환할 수 있게
네게 물어볼 수 있는 용기는 내게는 no
기다리지 너의 소식 like Insta
넌 그저 재밌기를 바래
너의 하루는 밝게 빛나길
Let it shine Let it bright Let it fine
You’re the one that I desire in my life
Don’t be mad Don’t be quake
Don’t be break
싫다면 내가 자릴 비켜줄게
시간 된다면 같은 하루는 어때
Do you mind?
혹시 너 불편해할까 봐 불안해
I don't know how yeah
You’re the one that I desire in my life
I don't know
I don't know
I don't know
더 이상은 우리 지나가 버린
그 시간에 있지 말자
아무 말이 없는 널
그만 보내줄게
불편해만 하는 너를 보며
어색한 미소를 띠어보고
이제 그만해도 될 것 같은
그런 생각들만 맴돌고
Baby time is over
각자의 행복을 빌어주자
Let it shine Let it bright Let it fine
You’re the one that I desire in my life
Don’t be mad Don’t be quake
Don’t be break
싫다면 내가 자릴 비켜줄게
시간 된다면 같은 하루는 어때
Do you mind?
혹시 너 불편해할까 봐 불안해
I don't know how yeah
You’re the one that I desire in my life
This is only my story
Take care of yourself from these rain
Just one thing I want
It’s not business for you
but Rewind Rewind"
Nothing Better,"19,168",브라운 아이드 소울,"내게 언젠가 왔던
너의 얼굴을 기억해
멈춰 있던 내맘을
밉게도 고장난 내 가슴을
너의 환한 미소가
쉽게도 연거야
그래 그렇게 내가
너의 사람이 된거야
못났던 내 추억들이
이젠 기억 조차 안나
나를 꼭 잡은 손이
봄처럼 따뜻해서
이제 꿈처럼 내 맘은
그대 곁에 가만히 멈춰서요
한 순간도 깨지 않는
끝없는 꿈을 꿔요
이제 숨처럼 내곁에
항상 쉬며 그렇게 있어주면
nothing better
nothing better than you
nothing better
nothing better than you
이제 꿈처럼 내 맘은
그대 품에 가만히 안겨있죠
한 순간도 깨지 않는
끝없는 꿈을 꾸죠
이제 숨처럼 내곁에
항상 쉬며 그렇게 있어주면
nothing better
nothing better than you
nothing better
nothing better than you
nothing better
nothing better than you"
마음,"34,859",폴킴,"숨기는 게
익숙해진
그런 마음 나눌 수 없는 사람
어두움이
아침보다
시린 위로가 되는 그런 사람
가시 돋친 말들에 움츠러들지 마
힘들 거야 그건 당연한걸
사실 별거 아냐
얼마나 더 멀리 달려야
행복할 수 있어
아껴둔 그 마음 혼자 가두지 말고
함께할 수 있기를
혼자인 게
친구보다
되려 위로가 되는 나를 느껴
떨어지는 내 모습 바라보고 있어
익숙한 걸 아니 편안한 걸
이곳이 나의 쉴 곳
얼마나 더 높이 날아야
나 웃을 수 있어
아껴둔 그 마음 더는 숨기지 말고
열어 볼 수 있기를
무한한 밤하늘 그 속에
작은 점 하나뿐일
수많은 별 중에
보지 못한 마음이
더 많다는 걸 아니"
