Title,Likes,Singer,Lyrics
ride,"10,665",wave to earth,"바닥에 눌러붙어 하루 종일 창밖만 보자
햇살 가득한 방안에 너의 향기가 가득해
가끔은 바쁜 하루에 힘겨워질 때
너의 작은 손이
나에겐 가장 커다란 의미를 가지게 해줘
그저 바라만 봐도 좋은 거야
I'm on a ride ride
you are ma city everything
가려운 마음은 언제나 부풀어 올라
터질듯한 모습이야 너의 말들로 가득해
버려질 마음들을 가득 채워 나에게 줘
모든 기억 속에 너를 담아둘 거야
그저 바라만 봐도 좋은 거야
I'm on a ride ride
you are ma city everything"
네가 사랑한 것들을 기억할게,"25,621",알레프 (ALEPH),"네가 사랑한 것들을 기억할게
함께 기다릴게 영원한 사랑을
침묵을 지킬 때 이해할게
이제서야 네 마음을 훑어보는 날
용서해
많이 미안해
네가 지내온 것들을
알 수 없던 나야
살아내
더 많이 사랑할
네 모습 낯설지 않게
깊은 추억에 빠진 널
위로할게
허락해준다면
그래준다면
다정한 표정을 지어줄게
이제서야 네 마음을 훑어보는 날
용서해
많이 미안해
네가 지내온 것들을
알 수 없던 나야
살아내
더 많이 사랑할
네 모습 낯설지 않게
사랑해
사랑해
사랑해
널 위한 말이야
살아내
그래야만 해
지금까지
정말 힘들었겠지만
사랑해
많이 미안해
네가 지내온 것들을
알 수 없던 나야
살아내
더 많이 사랑할
네 모습 낯설지 않게
사랑해
많이 미안해
네가 지내온 것들을
알 수 없던 나야
살아내
더 많이 사랑할
네 모습 낯설지 않게
네 모습 낯설지 않게"
Love,"3,397",볼빨간사춘기,"사랑엔 선이 있어
보통 아주 조금 닿기는 한대
난 지독하게 한 줄만 팠는데
저기 저 빨간 선을 긋고
여기까지 닿게 하는 거야
어쩌면 난 저 선 넘어의 네가
궁금했는 지도 몰라 (쉿)
내 마음대로 참 안되는 건
네 맘을 내 맘대로 하는 일이야
세상엔 안되는 게 있단 걸
인정하긴 싫지만
This is love
Love 어쩌면 이렇게 힘든 걸까
Oh love 미워하는 게 당연한 걸까
Oh love 언제쯤 내 마음속 공간에
사랑이 가득 찰 지 궁금해
너와 걷는 거리 이 공간 모든 순간이
모든 시간이 다 설렜지만
인정하긴 싫지만 상처받았던 것도
청춘영화처럼 써내려가
Love 어쩌면 이렇게 힘든 걸까
Oh love 미워하는 게 당연한 걸까
Oh love 언제쯤 내 마음속 공간에
사랑이 가득 찰 지 궁금해
Love 어쩌면 이렇게 힘든 걸까
Oh love 미워하는 게 당연한 걸까
Oh love 언제쯤 내 마음속 공간에
사랑이 가득 찰 지 궁금해"
ai,"14,283",데이먼스 이어 (Damons year),"어둔 밤이 또 나를 깨운 건
전부 너 때문일 거야
어제와 또 다른 너의 모습은
난 아픔이었어
만약 너의 두 눈이 사라져도
난 사랑할 거야
하얀 얼굴에 빛이 사라져도
난 사랑할 거야
제발 나를 잊지 마
네 모든 시간에
날 내버려 두지 마
어둠이 덮기 전에
만약 네가 없을 때
난 정말 죽고 싶어
이런 나를 바라봐 줘
이런 나를 바라봐 줘
점점 가까워져가는 발
넌 잠든 척을 하고 있잖아
손끝마저 떨려가는 걸
난 눈을 감아도 알 수 있어
점점 가까워져가는 발
넌 잠든 척을 하고 있잖아
손끝마저 떨려가는 걸
난 눈을 감아도 알 수 있어
점점 가까워져가는 발
넌 잠든 척을 하고 있잖아
손끝마저 떨려가는 걸
난 눈을 감아도 알 수 있어
제발 나를 잊지 마 네 모든 시간에
날 내버려 두지 마 어둠이 덮기 전에
만약 네가 없을 때
난 정말 죽고 싶어
이런 나를 바라봐 줘
이런 나를 바라봐 줘"
"사랑, 사랑","12,098",Kid Wine,"어떻게 해야 네 맘을 알 수가 있어
어쩌면 우리는 아무것도 아니었어
홀로 남아
사랑이라는 말만
죽도록 믿었고
스쳐 가는 작은 사랑도
그건 큰 아픔인 걸 알기에
오 난
떠나지 못하는 사람
이렇게 너를
붙잡고 있네요
마지막 인사를 건네며
사라질 사람
사랑 사랑
너무나 아프다
결국 또 다른 사랑을 찾고 있어
시간이 지나도 아무것도 난 할 수 없어
이젠 알아
사랑이라는 건 다
연극일 뿐이라고
화려한 막이 내리면
더 이상 볼 수 없단걸 알기에
오 난
떠나지 못하는 사람
이렇게 너를
붙잡고 있네요
마지막 인사를 건네며
사라질 사람
사랑 사랑
내 곁에 남아줘요
한 땐 아름다운 사랑도
아픔이란 걸 난 알기에"
다시 보고 싶은 영화가 있어,"9,197",로키드 (Lokid),"불이 켜진 상영관 난 자릴 못 떠나
바라본 엔딩 크레딧 자꾸 생각나
주연은 너였고 조연이 된 내 이름
검은 화면 위로 사라지네
우리들의 Story
서울예대 앞에 첫 만남의 떨림
빨간 다리 지나 자주 걷던 거리가
다 기억이 나 몇 번을 다시 돌려본다
종로3가 낙원상가 앞
처음 손잡았던
그 장면 잊을 수 없어
가끔 거길 걸어
나만 볼 수 있고 나만 알았던
영화가 있어
네가 정말 좋아했던
영화보다 더 영화 같던
네가 그리워
Baby I Baby I miss you
그때로 날 데려가요
You are the only one
여전히 넌 나의 로맨스인걸
나의 로맨스인걸
제목은 우리고 우린 참 따뜻했어
끝 장면은 생각보다 슬펐어
돌아보고 되돌려보면
어렴풋한 날들 가끔 많이 생각나
해 질 녘 정류장에서 널 기다리던
설렘을 잊을 수 없어
가끔 거길 들러
나만 볼 수 있고 나만 알았던
영화가 있어
네가 정말 좋아했던
영화보다 더 영화 같던
네가 그리워
Baby I Baby I miss you
그때로 날 데려가요
You are the only one
여전히 넌 나의 로맨스인걸
나의 로맨스인걸
되감아 보면 어느 한 장면도
버릴 것 없었던 우리의 지난날들
우리만 볼 수 있고
우리만 알던 영화가 있어
어떤 장면에 멈춰도
아름다웠던 영화 같던
네가 그리워
Baby I Baby I miss you
그때로 날 데려가요
You are the only one
여전히 넌 나의 로맨스인걸
나의 로맨스인걸"
긴 꿈,"43,799",새소년,"수상한 밤들이 계속되던 날
언젠가부터 나는 좀 달라졌다
빛 바래간 내 웃음이
눈치 없이 삐져나올 때
푸른 바람이 그쳐 잠잠한 날
언젠가부터 나는 좀 달라졌다
내 안에 숨은 마음이
너를 조금씩 궁금해할 때
I want to shoot a movie with you
hold your hand and walk run
fly with you
Why am i blooming
when i look at you
I can change the world to be
with you
So take my hand
and walk run fly with you
거짓말 같은 하루를 흘려내고
너를 내게로 끌어 안을 때면
참 이상해 난 조금 더
시간을 잡아두고 싶어
I want to shoot a movie with you
hold your hand and walk run
fly with you
Why am i blooming
when i look at you
I can change the world to be
with you
So take my hand
and walk run fly with you"
"새로고침 (Feat. Gist, Kid Wine)","6,197",LOTI (로티),"손 내밀며 어색하던
순간 기억해
다 어젯밤처럼
하나하나 다 떠오르네
되돌릴 수 없는 날들
그때여서 아름다운
순간을 이제는 놓아주려 해
사람들은 말해 넌 너무 잘해서
어떻게든 잘 될 거래
Don't worry, boy
내 얘기는 아무도 들어주지 않고
혼자 박혀서 몇 시간을
잡생각만이 나를
삼키려고 할 땐 노래를
틀어놓은 채 다 잊고 싶어
아무도 모를 내 꿈을 네게
말해주고 싶었어
난 어두웠어도 모두에겐
해가 되고 싶었어
구름에 가려져있어
내 진심을 못 봐도
따뜻해질 거야 결국에는 네 하루는
손 내밀며 어색하던
순간 기억해
다 어젯밤처럼
하나하나 다 떠오르네
되돌릴 수 없는 날들
그때여서 아름다운
순간을 이제는 놓아주려 해
손 내밀며 어색하던
순간 기억해
다 노랫말처럼
하나하나 다 떠오르네
어렵게도 헤맨 나를
아파했던 어린 나를
다 털어버리고선 새로고침해
마음이 답답한 밤이야
나 혼자만 멈춰있는 걸까
주변을 둘러봐도
다들 기다려 보란 말
오 난 다시 시작하고파
아무도 모를 내 꿈을 네게
말해주고 싶었어
넘어지고 또 쓰러져도
나를 더 믿고 싶었어
어두운 시간들이 영원할 것 같아도
밝게 빛날 거라고 결국 네 하루는
손 내밀며 어색하던
순간 기억해
다 어젯밤처럼
하나하나 다 떠오르네
되돌릴 수 없는 날들
그때여서 아름다운
순간을 이제는 놓아주려 해
손 내밀며 어색하던
순간 기억해
다 노랫말처럼
하나하나 다 떠오르네
어렵게도 헤맨 나를
아파했던 어린 나를
다 털어버리고선 새로고침해"
살아간다,"8,684",최유리,"나는 조금만 더 올라가면 보일걸
그 말을 굳게 믿은 채 다시 살아간다
나는 조그맣게 꿈 꿔온 세상에다
내 작은 발을 내딛고 다시 살아간다
도무지 알 수 없는 말들에
너무 지쳐 마음의 문을 닫고
나는 사랑이 좋아 나의 말들이 좋아
그래 조금만 더 살아간다
나는 쉽게 오지 않을 날에
잔뜩 기대를 걸어두고
밤이 올 때 울다 부은 눈으로
날을 샌다 또 그렇게 살아간다
나는 조금만 더 올라가면 끝인걸
그 말을 굳게 믿은 채 다시 살아간다
나는 조그맣게 꿈 꿔온 세상에다
힘 빠진 발을 내딛고 다시 살아간다
도무지 알 수 없는 말들에
너무 지쳐 마음의 문을 닫고
나는 사랑이 좋아 나의 말들이 좋아
그래 조금만 더 살아간다
나는 쉽게 오지 않을 날에
잔뜩 기대를 걸어두고
밤이 올 때 울다 부은 눈으로
날을 샌다 또 그렇게 살아간다
난 또 이런 힘이 빠진 나를 붙잡고서
또 살아간다 내 마음을 다한
다 찢겨져 버린 나는
나는 조금만 더 올라가면 보일걸
그 말을 굳게 믿은 채 다시 살아간다
나는 조그맣게 꿈 꿔온 세상에다
내 작은 발을 내딛고 다시 살아간다"
항복,"1,823",마치 (MRCH),"넣어둬 명령은 commander
내게 자유를 come set me free
일어나는 그 순간부터
이미 난 in a battle
Punch hook
Punch hook
모닝콜에
나른한 오후 디저트에
밤 잠 뺏어가는 Movie drama에
저항 없이 항복
사방이 적
그들은 지금 스텔스 모드
난 매일 생각해
무적의 나이면 좋았을 텐데
Been in the peace of mind
포기를 외쳐대는 이 순간 oh yeah
Why don’t we kill the time?
이 휘날리는 백기 하나 누가 뭐라 할까
내 모든 걸 뺏어간
새삼스런 반란
평화를 나 원해요
약해 빠져도 좋아
공격을 멈춰줘
제자리에 놔줘요
Punch hook
오늘은 또 어떡해
Punch hook
살아남고 싶은데
자기 전에
날 유혹하는 Cell phone에
내 맘 어지럽힌 네 연락에
저항 없이 항복
사방이 적
그들은 지금 스텔스 모드
난 매일 생각해
무적의 나이면 좋았을 텐데
Been in the peace of mind
포기를 외쳐대는 이 순간 oh yeah
Why don’t we kill the time?
이 휘날리는 백기 하나 누가 뭐라 할까
Been in the peace of mind
포기를 외쳐대는 이 순간 oh yeah
Why don’t we kill the time?
무적의 나는 내려놔
No, we never gonna win no never gonna win no
Been in the peace of mind
포기를 외쳐대는 이 순간 oh yeah
Why don’t we kill the time?
이 휘날리는 백기 하나 누가 뭐라 할까
I just wanna have some fun
I want it more more more"
