Title,Likes,Singer,Lyrics
파란달이 뜨는 날에,"11,349",랄라스윗 (lalasweet),"바람이 멎고 바다가 마르면
하나 둘씩 피어오르는
별이 멈추고 하늘이 걷히면
춤을 추는 얼어버린 시간
소리도 없이 찾아온 새벽
너의 체취 담은 숨소리가
봄날의 진한 향기로 날 찾아
그 때완 다른 새벽인데
아아 꿈을 꾸는 밤이 오면
아아 서로의 숨을 세던 그때
눈이 내리는 한 여름 같은
기적 속에 사는 너를 안고
멈춰버린 시간에 서 있어
파란달이 뜨는 날에
초록비가 내린 날에
바람이 불고 바다가 달리면
나는 다시 꿈에서 깨어
별이 보이지 않는 하늘
당연한 듯 걸어 갈 테지만
아아 꿈을 꾸는 밤이 오면
아아 투명한 춤을 추던 그때
눈이 내리는 한 여름 같은
기적 속에 사는 너를 안고
멈춰버린 시간에 서 있어
파란달이 뜨는 날에
초록비가 내린 날에
다시 오지 않을 날에
오 그런 날들에
눈이 내리는 한 여름 같은
기적 속에 사는 너를 안고
멈춰버린 시간에 서 있어
파란달이 뜨는 날에
다시 오지 않을 날에"
고추잠자리,"3,927",10CM,"어제는 내가 정말 미안해
오늘은 내가 더 잘해볼게
우리는 깊은 대화가 필요해
그러다 문득 고개를 돌려
너의 눈치를 살피다 보면
사실은 맘이 개운하지가 않아
알다가도 모르겠는
너의 마음이 뭔지
표정은 왜 그랬는지도
물어볼라면 물어보면
이해하기 힘든 웃음만 웃음만
솔직히 얘기를 해줘야 알지
우우우
이렇게 하면 너는 어떤지
저렇게 해야 니가 좋은지
우리는 진한 대화가 필요해
혹시나 아무 말도 없다가
어설픈 시간만 보내다가
갑자기 나를 버릴 것만 같아
알다가도 모르겠는
너의 마음이 뭔지
표정은 왜 그랬는지도
물어볼라면 물어보면
알아듣기 힘든 농담만농담만
솔직히 얘기를 해줘야 알지
사랑한다는 말이 뭐 지금
그리 대수야
안고 입맞추는 일도
알다가도 모르겠는
너의 마음이
도무지 어떤 맘인지
무슨 말을 하고 싶은지
얘기를 다 해줘야 알지
우우우"
편지,106,이장희,"1.편지를 썼어요 사랑하는 나의 님께
한밤을 꼬박 새워 편지를 썼어요
몇 번씩이나 고치고 또 고쳐
한밤을 꼬박 새워 편지를 썼어요
간밤에 쓴 편지는 보낼 곳이 없어
조각배 만들어 강물에 띄웠지
편지를 썼어요 사랑하는 나의 님께
한밤을 꼬박 새워 편지를 썼어요

*간밤에 쓴 편지는 보낼 곳이 없어
조각배 만들어 강물에 띄웠지
편지를 썼어요 사랑하는 나의 님께
한밤을 꼬박 새워 편지를 썼어요"
노래는,406,양양,"그때 난 작은 방에 홀로 앉아
노래를 불렀지
아무도 듣고 있지 않는
나만을 위한 노래
딱히 어떤 이야길 하려 했던
것은 아니야
그래도 괜찮아
노래는 흘러가
노래는 서성이다가
노래는 길가의 꽃을 보았지
노래는 할 말을 잃었어
노래는 꽃처럼
피어나고 싶었지
그때 당신이 내 작은 방에
들러 주었지
그리곤 물끄러미
나의 노랠 지켜보았어
아마 당신은 딴 생각을
하고 있었는지도 몰라
그래도 괜찮아
노래는 흘러가
노래는 망설이다가
노래는 들려주고 싶어져
노래는 너에게 말했지
잠시 너의 마음을
내게 내어주겠니
노래는 이유가 없었고
노래는 방법도 몰랐지
노래는 아무렴 어떠냐며
그제서야 마음껏
지금을 노래했지
부끄럼 없이 두려움 없이
겁이 날 것도 없이
불러보는 노래는
뒤뚱거리다 흔들거리다
마침내 날아올라
멀리 흘러갔지 이렇게
라 라 라 라
라 라 라 라
라 라 라 라라
라 라 라 라
라 라 라 라
라 라 라 라 라
라 라 라 라라
라 라 라 라"
"사랑일까, 우리","3,236",바닐라 어쿠스틱,"이렇게 기다리는 전화
1분이 하루 같은 시간
혹시 나만큼은 아닌 걸까
속상해져요 풀이 죽어요
사랑일까 사랑일까
자꾸 빨개지는 건
죽는 걸까 죽는 걸까
심장이 멈추는 건
수줍어져서 I'm shy
아무 말도 못해요
정말 이런 기분
다 말로는 못해요
이렇게 기다리는 전화 바쁜가요
하루가 1년 같은 시간
혹시 나만큼은 아닌 걸까
속상해져요 풀이 죽어요
사랑일까 사랑일까
자꾸 빨개지는 건
죽는 걸까 죽는 걸까
심장이 멈추는 건
수줍어져서 I'm shy
아무 말도 못해요
정말 이런 기분
다 말로는 못해요
먼저 나를 불러줘요
먼저 나를 찾아줘요
내 맘이 그래요
아닐까 봐 겁이 나요
달아날까 봐 겁이 나요
내 맘은
사랑일까 사랑일까
자꾸 빨개지는 건
죽는 걸까 죽는 걸까
심장이 멈추는 건
수줍어져서 I'm shy
아무 말도 못해요
정말 이런 기분
다 말로는 못해요
사랑일까 우리
괜찮을까 우리 둘은
수줍기만 해요
사랑일까 우리
괜찮을까 우리 둘은
아무 말도 못해요"
하고 싶은 말,"1,437",김수영,"나만을 바라보는 그대야
이렇게도 나만 사랑해 주는 그대야
너만을 좋아하고 있는 내가
너에게 하고 싶은 말이 있다
간절히 위로가 필요한 밤
내가 너의 힘이 되려다가 되지 못한 밤
또 나는 또 사랑한다는 말로
얼버무리게 되는 답답한 밤
너에게 무슨 말을 할까
나 고민하고 있을 때
네가 내게로 다가와 안아주면
나는 아무것도 할 수 없는데
우우- 이 마음이 뭘까
너만 보면
나는 아무것도 할 수 없는데
우우- 널 사랑하나 봐
어디라도
내가 너에게 다가갈 수 있을까
나만을 사랑하는 그대야
어디라도 내 옆에만 있어주는 그대야
또 나는 또 너에게 사랑을 더
나눠주지 못하는 답답한 밤
너에게 무슨 말을 할까
나 고민하고 있을 때
네가 또 내게 다가와 웃어주면
나는 아무것도 할 수 없는데
우우- 나 사랑인가 봐
그 무엇도
너를 대신할 말들이 없는데
우우- 이렇게 또 한 번 다시 한번
너만 바라보고 다가가고 싶어"
Surprise (원곡 웹드라마 'Luv Express' OST),"1,055",한올,"햇살처럼 늘 따스한 미소
너를 따라 오늘도 난 웃어
고운 그대 마음 가슴에 피어
그대 향기 가득 채운 내 가슴
수줍어 하는 그대가
하는 모든 행동에
세상은 멈추고
혹시 모두 다 꿈일까
믿기지 않는 행복
Surprise
언젠가 가보고 싶었던 곳이 있어
네 손 잡고서
그려봐 발이 닿는 모든 곳이
그림이 되어 두 눈에 담기는
꿈 같은 오늘이 매일이 될 거야
어제보다 더 아름다운 너
해맑게 웃으며 나를 부르면
달콤하게 내 귀를 적시며
온종일 행복하게 하는 Melody
부러워 할걸 모두가
우리 모든 행동에
세상은 멈추고
혹시 모두 다 꿈일까
믿기지 않는 행복
Surprise
언젠가 가보고 싶었던 곳이 있어
네 손 잡고서
그려봐 발이 닿는 모든 곳이
그림이 되어 두 눈에 담기는
꿈 같은 오늘이 매일이 될 거야
언젠가 가보고 싶었던 곳이 있어
네 손 잡고서
그려봐 발이 닿는 모든 곳이
그림이 되어 두 눈에 담기는
꿈 같은 오늘이 매일이 될 거야"
굳이 아파하는 나에게,969,신새벽,"꿈이라면 좋겠다
한적한 곳에 가서
울적한 맘 두고
예쁜 구름을 덮어
잊어버리고 싶다
그런 날이 있잖아
굳이 아파하는 날
지나고 나면 별것 아닌데
괜히 혼자 신경 쓰죠
굳이 아파하는 나에게
꼭 내가 해주고픈 말
잘하고 있다고
기운을 내라고
가장 소중한 건 너라고
예쁜 꽃길을 걷는
내가 멀리 보여요
여기 두어요
걱정 말이에요
우리 말곤 아무도 없죠
굳이 아파하는 나에게
꼭 내가 해주고픈 말
잘하고 있다고
기운을 내라고
가장 소중한 건 너라고
누구나 그래
실수도 하고
구박을 받을 때 있죠
더 좋은 사람이 될 거야
그렇지
그러니 걱정하지 마
괜찮아
굳이 아파하지 않아도 돼
꿈에서라도 해주고픈 말
잘하고 있다고
기운을 내라고
가장 소중한 건 너라고"
창문,405,109,"지금이 몇 신 지
시계가 없으면
해가 떴는지 졌는지 몰라
남들 다 있는 창문도
내 집엔 없어요
그러니 내겐 햇빛은 없죠
따스함을 기대하지 마
억지로 웃음 짓는 일도
나는 지겨우니까
자상함도 기대하진 마
누군가에게 도움 줄
힘도 나는 없죠
그런데 캄캄하다 못해
답답한 방에
당신이 들어온 거죠
그렇게 내 맘에도
빛이 조금 들어와
보이지 않았던
그대가 보였죠
캄캄한 내 방엔 창
문이 있어도
먼지가 가득한 방만 보여
차라리 문을 닫는 게
나는 더 편해요
그러니 내게 햇빛은 없죠
따스함을 기대하지 마
억지로 웃음 짓는 일도
나는 지겨우니까
자상함도 기대하진 마
누군가에게 도움 줄
힘도 나는 없죠
그런데 캄캄하다 못해
답답한 방에
당신이 들어온 거죠
그렇게 내 맘에도
빛이 조금 들어와
보이지 않았던 그대가 보였죠
그렇게 캄캄하다 못해
답답한 방에
당신이 찾아온 거죠
어둡던 내 맘에도
빛이 조금 들어와
보이지 않았던
그대가 보였죠"
밤이 왔단다,151,이신혁,"산등 너머 끝까지 해가 저물면
그제서야 고갤 드는 누군가 있소
싱그러운 산책로 웃음 저편엔
저물어야 빛을 내는 노래도 있소

밤이, 또 밤이, 또 밤이 왔단다
달이, 또 달이, 또 달이 떴단다

각자 깨어 따로 그린 야경들 속엔
제 눈물을 진주 삼은 누군가 있소

밤이, 또 밤이, 또 밤이 왔단다
달이, 또 달이, 또 달이 떴단다

절뚝이는 걸음에도
천진하던 그대들에 알립니다
밤이, 또 밤이
달이, 또 달이"
