Title,Likes,Singer,Lyrics
Bad Case of Loving you,"26,877",임영웅,"A hot summer night fell like a net
I've gotta find my baby yet
I need you to soothe my head
Turn my blue heart to red
Doctor Doctor give me the news
I've got a bad case of lovin' you
No pills' gonna cure my ill
I gotta bad case of lovin' you
A pretty face
don't make no pretty heart
I learned that buddy from the start
You think I'm cute a little bit shy
Momma I ain't that kind of guy
Doctor Doctor give me the news
I've got a bad case of lovin' you
No pills' gonna cure my ill
I gotta bad case of lovin' you
I know you like it
you like it on top
Tell me momma are you gonna stop
You had me down 21 to zip
Smile of Judas on your lip
Shake my fist knock on wood
I've got it bad and I've got it good
Doctor Doctor give me the news
I've got a bad case of lovin' you
No pills' gonna cure my ill
I gotta bad case of lovin' you"
막걸리 한잔,158,최우진,"온 동네 소문 났던
천덕꾸러기
막내아들 장가가던 날
앓던 이가 빠졌다며 덩실더덩실
춤을 추던 우리 아버지
아버지 우리 아들
많이 컸지요
인물은 그래도 내가 낫지요
고사리 손으로 따라주는
막걸리 한잔
아버지 생각나네
황소처럼 일만 하셔도
살림살이는 마냥 그 자리
우리 엄마 고생시키는
아버지 원망했어요
아빠처럼 살긴 싫다며
가슴에 대못을 박던
못난 아들을 달래주시며
따라주던 막걸리 한잔
따라주던 막걸리 한잔
아장아장 아들 놈이
어느새 자라
내 모습을 닮아버렸네
오늘따라 아버지가
보고 싶어서 그날처럼
막걸리 한잔
아버지 우리 아들
많이 컸지요
인물은 그래도 내가 낫지요
고사리 손으로 따라주는
막걸리 한잔
아버지 생각나네
황소처럼 일만 하셔도
살림살이는 마냥 그 자리
우리 엄마 고생시키는
아버지 원망했어요
아빠처럼 살긴 싫다며
가슴에 대못을 박던
못난 아들을 달래주시며
따라주던 막걸리 한잔
따라주던 막걸리 한잔"
꿈인지 생신지,"11,642",임영웅,"영원한 사랑이라고
그토록 믿었던 사람
이제와 생각하니 꿈이었더라
깨어보니 잔주름이더라
사는게 그런 거겠지
영원한 게 어디 있나요
꿈인지 생신지
애닯게 온 세월
울지도 웃지도 못해
꿈이든 생시든
넋놓고 나는 못간다
세월아 나를 두고 너 먼저 가거라
사는게 그런거겠지
영원한게 어디 있나요
꿈인지 생신지 애닯게 온 세월
울지도 웃지도 못해
꿈이든 생시든
넋놓고 나는 못간다 세월아
나를 두고 너 먼저 가거라
꿈이든 생시든
넋놓고 나는 못간다
세월아 나를 두고
너 먼저 가거라
세월아 나를 두고
너 먼저 가거라"
천개의 바람이 되어,"5,439",임태경,"나의 사진 앞에서 울지 마요
나는 그곳에 없어요
나는 잠들어 있지 않아요
제발 날 위해 울지 말아요
나는 천개의 바람
천개의 바람이 되었죠
저 넓은 하늘 위를
자유롭게 날고 있죠
가을엔 곡식들을 비추는
따사로운 빛이 될게요
겨울엔 다이아몬드처럼
반짝이는 눈이 될게요
아침엔 종달새 되어
잠든 당신을 깨워 줄게요
나는 천개의 바람
천개의 바람이 되었죠
저 넓은 하늘 위를
자유롭게 날고 있죠
저 넓은 하늘 위를
자유롭게 날고 있죠"
변명,59,박혜신,"아무런말도 하지말아요
차라리 그냥 떠나가요
그 무슨 변명을 할려는지도
난 이미 알고있다오
지금 이 순간 우리 두 사람
그 어떤말이 필요하나요
어차피 다가온 이별앞에서
아픔만 더할뿐인 것을
서로가 진정 사랑했고
아직도 가슴은 뜨거운데
우리에게 주어졌던 시간이
이 순간까지가 모두였나
그토록 그토록 사랑했던 사람을
영원히 잊지못할 사람을
보내야만하나요 잊어야만하나요
남남으로 돌아서야하나요
서로가 진정 사랑했고
아직도 가슴은 뜨거운데
우리에게 주어졌던 시간이
이 순간까지가 모두였나
그토록 그토록 사랑했던 사람을
영원히 잊지못할 사람을
보내야만하나요 잊어야만하나요
남남으로 돌아서야하나요
그토록 그토록 사랑했던 사람을
영원히 잊지못할 사람을
보내야만하나요 잊어야만하나요
남남으로 돌아서야하나요
남남으로 돌아서야하나요"
보릿고개,235,재하,"아야 뛰지 마라 배 꺼질라
가슴 시린 보릿고개 길
주린 배 잡고
물 한 바가지 배 채우시던
그 세월을 어찌 사셨소
초근목피의 그 시절
바람결에 지워져 갈 때
어머님 설움 잊고 살았던
한 많은 보릿고개여
풀피리 꺾어 불던 슬픈 곡조는
어머님의 한숨이었소
아야 우지 마라 배 꺼질라
가슴 시린 보릿고개 길
주린 배 잡고
물 한 바가지 배 채우시던
그 세월을 어찌 사셨소
초근목피의 그 시절
바람결에 지워져 갈 때
어머님 설움 잊고 살았던
한 많은 보릿고개여
풀피리 꺾어 불던 슬픈 곡조는
어머님의 한숨이었소
풀피리 꺾어 불던 슬픈 곡조는
어머님의 통곡이었소"
신 사랑고개,353,김의영,"미아리 눈물고개 님이 넘던 이별고개
아주 오래전에 미아리고개
울며불며 매달리던 눈물고개
오늘날에 현재 미아리고개
갈테면 가라지 냅두는 고개
내가 뭐 잡을줄 아니
천만의 만만의 콩떡
여자답게 상냥하게 보내는 거야
미아리 눈물고개 니가 떠난 이별고개
니가 없어도 남자는 많아
갈테면 어서 가라지
행여 나에게 돌아올 생각
꿈에도 하지 말아줘
아주 오래전에 미아리고개
울며불며 헤어지던 눈물고개
오늘날에 현재 미아리고개
갈테면 가라지 냅두는 고개
내가 뭐 잡을줄 아니
천만의 만만의 콩떡
여자답게 깔끔하게 보내는 거야
미아리 눈물고개 니가 떠난 이별고개
니가 없어도 남자는 많아
갈테면 어서 가라지
행여 나에게 연락할 생각
꿈에도 하지 말아줘
행여 나에게 돌아올 생각
꿈에도 하지 말아줘
닐리리 닐리리"
꽃바람 여인,978,양지은,"가슴이 터질 듯한
당신의 그 몸짓은
날 위한 사랑일까
섹시한 그대 모습
한 모금 담배연기
사랑을 그리며
한 잔의 샴페인에
영혼을 팔리라
세월에 향기인가
다가선 당신은
꽃바람 여인인가
나만의 사랑
사랑의 노예가
되어 버렸어
어쩔 수 없었네
꽃바람 여인
영혼의 사랑인가
숨이 막혀 오네요
망가진 내 모습은
어쩔 수 없는 사랑
한 모금 담배연기
사랑을 그리며
한 잔의 샴페인에
영혼을 팔리라
세월에 향기인가
다가선 당신은
꽃바람 여인인가
나만의 사랑
사랑의 노예가
되어 버렸어
어쩔 수 없었네
꽃바람 여인
사랑의 노예가
되어 버렸어
어쩔 수 없었네
꽃바람 여인"
밤에 피는 장미 (Cover Ver.),20,미스터 팡,"외로운 밤엔 나홀로 걸어
내 가슴 속에 피는
한잎 떨어진 상처만이 남아있는
한떨기 장미처럼 슬픈 내 영혼
그러나 또 낮이 되면서도
잊혀진 지난날 그리워
가슴에 뜨거운 마음도
나의 슬픈 그 장미
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 시절
한떨기 사랑 장미 같은 사랑
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 계절
한떨기 사랑 장미 같은 사랑
외로운 밤엔 나홀로 걸어
내 가슴 속에 피는
한잎 떨어진 상처만이 남아있는
한떨기 장미처럼 슬픈 내 영혼
그러나 또 낮이 되면서도
잊혀진 지난날 그리워
가슴에 뜨거운 마음도
나의 슬픈 그 장미
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 시절
한떨기 사랑 장미 같은 사랑
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 계절
한떨기 사랑 장미 같은 사랑
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 시절
한떨기 사랑 장미 같은 사랑
아 밤에 피는 장미
나의 사랑 장미 같은 사랑
돌아오지 못할 계절
한떨기 사랑 장미 같은 사랑"
나성에가면 (Cover Ver.),14,유나,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
