Title,Likes,Singer,Lyrics
비익조,"1,161",김용임,"혼자선 날 수 없는 새
당신의 날개로 나는 새
두 마음 한 몸 되어
날으는 새 비익조
여자라는 이름으로 다시 태어나
당신 곁에 둥지를 튼 꿈 같은 세월
인생길 험한 길도
나는 나는 두렵지 않아
영원히 함께 할래요
당신과 함께 할래요
온 세상 다 하도록
떨어져 못 사는 나무
당신의 뿌리로 선 나무
두 가닥 한 몸 되어
크는 나무 연리지
여자라는 이름으로 다시 태어나
당신 곁에 둥지를 튼 꿈 같은 세월
인생길 험한 길도
나는 나는 두렵지 않아
영원히 함께 할래요
당신과 함께 할래요
온 세상 다하도록
영원히 함께 할래요
당신과 함께 할래요
온 세상 다 하도록"
일소일소 일노일노,"22,223",임영웅,"세상사 스무고개 길
좋은 날만 있을까
이왕이라면 웃으며 살자
말처럼 쉽지 않아도
일소일소 일노일노
얼굴마다 쓰여져
감출수가 없는데
한치의 앞날
모르는 것이 인생인 것을
그게 바로 인생인 것을
웃다가도 한세상이고
울다가도 한세상인데
욕심 내봐야 소용 없잖아
가지고 갈 것 하나 없는데
인생사 구비 구비 길
힘든 날만 있을까
마음하나를 내려 놓는게
말처럼 쉽지 않아도
일소일소 일노일노
얼굴마다 쓰여져
감출수가 없는데
한치의 앞날
모르는 것이 인생인 것을
그게 바로 인생인 것을
웃다가도 한세상이고
울다가도 한세상인데
욕심 내봐야 소용 없잖아
가지고 갈 것 하나 없는데
일소일소 일노일노
얼굴마다 쓰여져
감출수가 없는데
한치의 앞날
모르는 것이 인생인 것을
그게 바로 인생인 것을
웃다가도 한세상이고
울다가도 한세상인데
욕심 내봐야 소용 없잖아
가지고 갈 것 하나 없는데"
회룡포,403,김소연,"아 어머니
품속 같은 그곳
회룡포로
돌아가련다
내 것이 아닌 것을
멀리 찾아서
휘돌아 감은
그 세월이 얼마이더냐
물설고 낯 설은
어느 하늘 아래
빈 배로
나 서있구나
채워라
그 욕심 더해가는
이 세상이
싫어 싫더라
나 이제
그곳으로 돌아가련다
내 마음
받아주는 곳
아 어머니
품속 같은 그곳
회룡포로
돌아가련다
채워라
그 욕심 더해가는
이 세상이
싫어 싫더라
나 이제
그곳으로 돌아가련다
내 마음
받아주는 곳
아 어머니
품속 같은 그곳
회룡포로
돌아가련다
회룡포로
돌아가련다"
남자는 배 여자는 항구,"1,312",심수봉,"언제나 찾아오는 부두의 이별이
아쉬워 두 손을 꼭 잡았나
눈 앞에 바다를 핑계로 헤어지나
남자는 배 여자는 항구
보내주는 사람은 말이 없는데
떠나가는 남자가 무슨 말을 해
뱃고동 소리도 울리지 마세요
하루하루 바다만 바라보다
눈물 지으며 힘없이 돌아오네
남자는 남자는 다
모두가 그렇게 다
아아 아아
이별의 눈물 보이고
돌아서면 잊어 버리는
남잔 다 그래
매달리고 싶은 이별의 시간도
짧은 입맞춤으로 끝나면
잘가요 쓰린 마음 아무도 몰라주네
남자는 배 여자는 항구
아주 가는 사람이 약속은 왜 해
눈 멀도록 바다만 지키게 하고
사랑했었단 말은 하지도 마세요
못 견디게 네가 좋다고
달콤하던 말 그대로 믿었나
남자는 남자는 다
모두가 그렇게 다
아아 아아
쓸쓸한 표정 짓고
돌아서선 웃어 버리는
남잔 다 그래"
사랑의 초인종,"2,523",LPG,"그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
아무에게나 쉬운 여자 아니죠
아무에게나 여는 여자 아니죠
그대라면 그대라면 내 모든걸 줄래요
그대 눈빛은 너무 따듯한걸요
그대 입술은 너무 짜릿한걸요
딩동 딩동 딩동 딩동 눌러주세요
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
그대 향기는 너무 포근한걸요
그대 말투는 너무 달콤한걸요
딩동 딩동 딩동 딩동 눌러주세요
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
힘들고 지칠때 외롭고 슬플때
내게 오면 되요
사랑의 힘으로 그댈 낫게 해줄
그대만의 여자
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
언제라도 좋아 그대라면 좋아
내 사랑"
안올거면서,403,진시몬,"안올거면서 안올거면서
온다는 약속은 왜 했나
떠날거면서 떠날거면서
사랑한다 말은 왜 했나
이별 당한 내 마음에
눈물비 흘러내리고
이제 와서 잊으라니요
가슴이 찢어 집니다
안올거면서 안올거면서
온다는 약속은 왜 했나
믿으라면서 믿으라면서
온다는 약속은 왜 했나
떠날거면서 떠날거면서
사랑한다 말은 왜 했나
바보처럼 속고 또 속고
나혼자 눈물 흘렸네
이제 와서 잊으라니요
가슴이 찢어 집니다
안올거면서 안올거면서
온다는 약속은 왜 했나
나쁜 사람아 나쁜 사람아
내 모든걸 가져간 사람아"
여인의 눈물,110,윤수현,"사랑이 사랑으로 남아 있나요
기억 저편 난 어디쯤에 있나
다정했던 사람이 그 모진 사랑이
가슴에 남아있는데
그날이 그리워서 눈물이 나면
하염없이 이 길을 걷고 있네
밤새우던 웃음도 꼭 잡은 두 손도
모두 다 지난 이야기
긴 세월 속에 수많았던 인연
늘 상처 뿐인 사랑이여
아아 바람처럼 멀리
길도 없이 떠나가는가
슬픔은 흘러간다 또 나를 달랜다
가녀린 여인의 눈물
사랑이 야속하다 아니라 해도
속절없이 가슴을 저며 온다
달콤했던 말들은 다 무엇이었나
도무지 알 수가 없네
아스라이 사라진 기억
그 언약들은 별이 되어
아아 구름처럼 그대
끝도 없이 떠나가는가
아픔은 스쳐간다 또 나를 안는다
가녀린 여인의 눈물
아아 구름처럼 그대
끝도 없이 떠나가는가
슬픔은 스쳐간다 또 나를 안는다
가련한 여인의 눈물
가련한 여인의 눈물"
가을비 우산속,"1,453",최헌,"그리움이 눈처럼
쌓인 거리를
나혼자서 걸었네
미련때문에
흐르는 세월따라
잊혀진 그 얼굴이
왜 이다지 속눈썹에
또다시 떠오르나
정다웠던 그 눈길
목소리 어딜갔나
아픈 가슴 달래며
찾아 헤매이는
가을비 우산속에
이슬 맺힌다

잊어야지 언젠가는
세월 흐름 속에
나혼자서 잊어야지
잊어봐야지
슬픔도 그리움도
나혼자서 잊어야지
그러다가 언젠가는
잊어지겠지
정다웠던 그 눈길
목소리 어딜갔나
아픈 가슴 달래며
찾아 헤매이는
가을비 우산속에
이슬 맺힌다"
추억으로 가는 당신,"2,310",박지현,"나는 알아요 당신이 나를
얼마나 사랑하는지
내가 없으면 외로움 속에
조용히 흐느낄 그 사람
떠나야 할 까닭일랑
묻지 말아요
내가 너무 바보였어요
모든 것이 세월 속에
지워질 때면
그땐 내 맘 알게 될 거야
너무도 사랑한 당신
영원히 못 잊을 당신
추억으로 가는 당신

나는 알아요 당신을 떠날
그날이 내게 온 것을
내가 없으면 외로움 속에
조용히 흐느낄 그 사람
진정 그대 사랑이
필요한 것은
내가 아닌 또 다른 사람
모든 것이 눈물 속에
지워질 때면
그땐 내 맘 알게 될 거야
떠나야 할 까닭일랑
묻지 말아요
떠나야 할 까닭일랑
묻지 말아요
내가 너무 바보였어요
모든 것이 세월 속에
지워질 때면
그땐 내 맘 알게 될 거야
너무도 사랑한 당신
영원히 못 잊을 당신
추억으로 가는 당신
추억으로 가는 당신"
못 잊을 사랑,"1,169",정의송,"나를 잊었나 벌써 잊었나
아직도 사랑은 가슴에 남아 있는데
잊으려 지우려 아무리 애를 써 바도
자꾸만 커가는 그리움
이토록 못 잊을 사랑 왜 내가 보냈나
떠나지마 가지마 애원할 걸
붙잡지도 못 하고
떠나지마 가지마 매달릴 걸
후회하는 바보
돌아와요 웃으며 와 줘요
내게는 너 하나뿐이야
이토록 못 잊을 사랑 왜 내가 보냈나
떠나지마 가지마 애원할 걸
붙잡지도 못 하고
떠나지마 가지마 매달릴 걸
후회하는 바보
돌아와요 웃으며 와 줘요
내게는 너 하나뿐이야
내게는 너 하나뿐이야"
