Title,Likes,Singer,Lyrics
네가 남겨둔 말 (Our Page),"41,446",SHINee (샤이니),"느껴지니 이어져 있어
보이지 않는 실 같은 투명한 마음이
말을 걸어 다짐해 저 하늘에
그 어떤 힘든 길이라도 계속 갈게
함께 걸어온 길 위에 다시 서보면
다섯 겹 포개진 손과 눈물과 기억
너무 또렷해 잊고 싶지 않아
잊을 수 없어
네가 남겨둔 예쁜 말들은
한 편의 시가 되어 노래가 되고
목소리 날아 너 있는 곳에
닿을 거란 걸 우린 알잖아
별이 사라진다면 모두 잊혀질까
소중했던 널 안아 내 품에
끝나지 않은 이 소설의 페이지
마지막까지 함께 채울래
보고 싶다 말해보지만
빈 마음 채워지지가 않는 오늘 밤
서로를 마주해 우린 늘 여전해
오늘도 꿈을 꾸는 소년들 같네
네가 남겨둔 예쁜 말들은
한 편의 시가 되어 노래가 되고
목소리 날아 너 있는 곳에
닿을 거란 걸 우린 알잖아
별이 사라진다면 모두 잊혀질까
소중했던 널 안아 내 품에
끝나지 않은 이 소설의 페이지
마지막까지 함께 채울래
2008년 5월 25일 소년들
환히 빛난 봄날의 초록빛 물결들
그 시간은 또 영원히
더 흘러 펴져갈 거야
네가 남겨둔 예쁜 말들은
한 편의 시가 되어 노래가 되고
목소리 날아 너 있는 곳에
닿을 거란 걸 우린 알잖아
별이 사라진다면 모두 잊혀질까
소중했던 널 안아 내 품에
끝나지 않은 이 소설의 페이지
마지막까지 함께 채울래"
태양,"10,344",크래커 (CRACKER),"너무 뜨거워 넌 나를 비출 때
조금 떨어져도 돼 어디 안 갈게
계속 바라보고 있으면 언제
잠을 자는 거야 어 정말 대단해
가끔 비가 그리워 좋단 말은 아냐
그냥 비가 내리면 시원해지잖아
금방 다시 찾게 될 거야 날
따뜻하게 녹여줄 너 태양을 말야
sunrise 뜨고 져도 돼
12시가 되면 여기서
매일 널 기다릴게
sunset 뜨고 져도 돼
거기서 넌 식지 않고
계속 날 비춰줄래
sunrise 뜨고 져도 돼
빨리 보고 싶을 때는
동쪽 하늘을 볼게
sunset 뜨고 져도 돼
시간 늦을 때면
서쪽까지 바래다줄게
머리가 점점 커져 갈수록
햇살처럼 따스한 게 난 더 좋더라
뜨거워지니 맘
새까맣게 타들어 갔었어
그러니 한 발짝 뒤에 서 비춰줄래
그래도 원한다면
언제든지 꼭 안아줄게
sunrise 뜨고 져도 돼
12시가 되면 여기서
매일 널 기다릴게
sunset 뜨고 져도 돼
거기서 넌 식지 않고
계속 날 비춰줄래
sunrise 뜨고 져도 돼
빨리 보고 싶을 때는
동쪽 하늘을 볼게
sunset 뜨고 져도 돼
시간 늦을 때면
서쪽까지 바래다줄게
sunrise sunset sunrise sunset"
Tom,"3,530",소수빈,"우리란 서로의 감정을 숨기며
and again 계속돼
끝이 없게 해
Everyday I should go
to reach to those
that have been slipped away
Looking into your eyes
What did I feel
My deep closed mind
How should I fill my days
너는 바라보며
스쳐가듯 건너
네게 바랐던 건 없었어
온몸에 남아있어
내 맘은 아직도
끝이 없게 해
Everyday I should go
to reach to those
that have been slipped away
Looking into your eyes
What did I feel
My deep closed mind
How should I fill my days
Everyday I should go
to reach to those
that have been slipped away
Looking into your eyes
What did I feel
My deep closed mind
How should I fill my days"
HANDS UP (Feat. pH-1),"6,296",헨리 (HENRY),"I like this feelin’
Whenever I’m lookin’ at you
yeah ok
너와 있을 때 니가 제일 좋은 이유
다 알고 싶어
이렇게 기분 좋을 때
나랑 같이 춤을 출래
To the side to the side
Just move ya groove ya body
우리 점점 가까워져
아무도 멈출 수 없어
We can get it all night
We can get it on tonight night
Put your hands up high
지금 이 느낌이 좋아
We gonna fly to the sky
날아가
Just put your hands up high
Listen up listen up babe
우리 지금 너무 핫해 wooo
너무 뜨거워 123
Drop it like ooh ooh ah
너무 뜨거워 ooh ooh
두 눈을 감고 멀리 떠나
이렇게 기분 좋을 때
나랑 같이 춤을 출래
To the side to the side
Just move ya groove ya body
우리 점점 가까워져
아무도 멈출 수 없어
We can get it all night
We can get it on tonight night
Put your hands up high
지금 이 느낌이 좋아
We gonna fly to the sky
날아가
Just put your hands up high
Tonight I’m a party beast
You’s a real stunna
분위기에 취해
못 기다리겠어 더는
너가 샴페인이면
I’m so wasted
너가 어딜 가던
늘 네 옆에 있지
너무 궁금해
자꾸만 끌리는 reason
딱 맞는 dress
마치 런웨이 뉴 시즌
그저 예뻐서
Girls be hating
피곤할 것 같아
내가 다 풀어줄 테니까
이렇게 put your hands
Up like this and keep on dancing
하늘 위로
지난 날은 뒤로 더는 걱정 안하기로
Baby make a promise
마주친 너의 눈은
마치 real diamonds
정신없는 여길 빨리 hurry up
벗어나자 나와 같이 yeah
We can get private
피곤해도 필요없어 잠은
지금 너와 함께라면
We can get it on tonight night
Put your hands up high
지금 이 느낌이 좋아
We gonna fly to the sky
날아가
Just put your hands up high"
같은 자리 (Area),"17,345",SHINee (샤이니),"어두운 길 위로 희미한 불빛
여전히 잠들지 못한 밤 Tonight
Oh night
Starry night
Ooh

채워지지가 않아 너의 빈자리
그날에 난 멈춰선 채 같은 Area
늘 같은 자리야 Ooh yeah

지워낼 수 없는 아픈 네 빈자리
더 지독히 짙게 남겨진 Area
Ooh yeah
The night is never gonna be the same yeah

스쳐 지난 잔상 다시 네가 보여
가만히 날 보고 웃어 Uh yeah
멍하니 있던 몸을 움직여
한 걸음 뒤 넌 사라져
손엔 잡히지 않는 너 Na na na-

채워지지가 않아 너의 빈자리
그날에 난 멈춰선 채 같은 Area
늘 같은 자리야 Ooh yeah

지워낼 수 없는 아픈 네 빈자리
더 지독히 짙게 남겨진 Area
Ooh yeah
The night is never gonna be the same yeah

어디쯤인 걸까 얼마나 온 걸까
어쩌면 아직 제자리
잃어버린 길 사이 Oh
Oh 털어내지도
Oh 삼켜내지도 Yeah 못 해
억지로 눈을 감아봐도 Same yeah

채워지지가 않아 너의 빈자리
그날에 난 멈춰선 채 같은 Area
늘 같은 자리야 Ooh yeah

지워낼 수 없는 아픈 네 빈자리
더 지독히 짙게 남겨진 Area
Ooh yeah
The night is never gonna be the same yeah

지나지 못해 갇힌 너와 내 기억들이
멋대로 불어나
Keep awake awake awake
후회 지워낼수록 번진
결국엔 더 짙어진 의미

Ooh-
또 말없이 다가와서
내 맘속을 헤집는 너

떠나지 못해 네가 없는 빈자리
그 누구도 채울 수가 없는 Area
매번 제자리야 Ooh yeah

지워낼 수 없는 아픈 네 빈자리
더 지독히 짙게 남겨진 Area
Ooh yeah
The night is never gonna be the same yeah"
헤어질땐 몰랐었어,"1,695",맥켈리,"헤어질땐 몰랐었어
다 지나서야 알게됐어
널 만나는 동안에는
조금은 숨쉴 수 있었다는 걸
그 때 나는 몰랐어
처음 마주쳤던 그날부터
우리 헤어진 그날까지
단 하루도 불안했던
순간들이 없었어
그때는 잘 몰랐었어
전부 다 너였다는 걸
모든 이유가 너라는걸
바쁘게는 지냈는데
음 사실은 잘 못지냈어
난 시간이 지나면
괜찮아진다는 말 믿었는데
그런건 다 아니었어
가끔 한번씩 다투는 날도 생각나는게
이젠 그것마저 그립나봐 나
처음 마주쳤던 그날부터
우리 헤어진 그날까지
단 하루도 불안했던
순간들이 없었어
그때는 잘 몰랐었어
너의 모든 이유들은
바보같았던 나때문이란걸
헤어지고 하는 후회들은
정말로 생각도 못했는데
미치겠어
니 맘이 너무 그리워
너와 나누었던 일상들이
가끔 한번씩 생각나면
몇번씩도 무너져서
괜찮을 수 없었어
그때는 잘 몰랐었어
너를 만난 시간들이
날 이만큼 자라게 했단 걸"
표현,"2,707",구원찬,"지금 이 기분을 설명하려
아무리 생각을 해봐도
전달을 할 수가 없는 이유
넌 세상 단 하나 뿐이라
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에"
Winter is coming,0,HAD,"요즘따라 추워
넌 어디로 갔어
사람 마다 달라
난 여기에 있어
다 잘나기 바뻐
나도 그래왔어
뒤를 돌아보면
다 부질이 없어
사랑이 다 없어져
멈출까봐 두려워
다 이루지 못했어
모두에게 잊혀져
버려도 난 너를 또 안아줄게
만든 사랑이라해도 믿어줘
winter is coming
winter is coming
겨울이 오면
꽉 안아줄게 두렵지 않게
하루도 쉬지를 못하네
누구나 바쁜 일상 속에
겨울이 성큼 찾아 올때
옆자리 누군가가 필요해
주위를 두리번거릴땐
용기를 담을 그릇이 필요해
그렇다고 누가 있지는 않네
마음만 더 차가워져
이것 봐 나 무슨 상태야
내가 지금 이런거 할 때야
사람 마음이 다 똑같은거지 뭐 어때
가장 가까운 걸 잊었네
그러니까 자꾸 핸드폰을 만지네
그리고 쓸데없이 전화를 거네
누구야 친구야
하면서 시간만 보내다가 끝나
winter is coming
겨울이 왔대
하루종일 추워도 어쩔수가 없네
winter is coming
즐기는게 어때
이불 밖은 위험해 이럴 때 적합해
추운겨울에 넌 또 무슨생각해
맘도 몸도 추워서 우울해진듯해
그런데 별게 없어 주위도 똑같애
답은 뻔해 따뜻함이 필요해
winter is coming
winter is coming
겨울이 오면
꽉 안아줄게 두렵지 않게"
불꽃 (Spark),"1,853",휘인 (Whee In),"손끝에 집어 든 베일
가는 폭죽 끝에
물끄러미 널 채우고 또 채우고
이미 Eh ey

수많은 그 상상들 중
궁금해져 너의 모습
더 세밀한 네 마음을 Yeah
단 너무 뜨겁지 않게

한순간 사라질 화려함
그보다 둘만의 오묘함
어떤 마음이든 보여봐 Oh yeay yeah

눈빛이 마주치는 찰나 불을 붙이고
불꽃이 타는 딱 그만큼이면 난 Enough
주저 말고 여기 Yeah 이 밤

All day all night 날 데게
두 눈 속에 널 배게
깊어지는 잔상들이 Down down
넌 나를 향해 번져와 내 Spark up

Baby 더 타올라 저 별처럼
I can't deny 좀 더 Because
All day all night 날 데게
오롯이 지금 Because

귓가에 Stay 또 타닥타닥 Yeah
고요히 Don't need nobody
네 아주 작은 빛까지 Feel yeah yeah
너란 끌림대로

보고 싶던 장면들 중
꺼내줄래 너를 뭐든
난 너의 모든 마음을 Yeah
놓치지 않고 읽어내

한순간 사라질 화려함
그보다 둘만의 오묘함
어떤 마음이든 보여 봐 Oh yeay yeah

눈빛이 마주치는 찰나 불을 붙이고
불꽃이 타는 딱 그만큼이면 난 Enough
주저 말고 여기 Yeah 이 밤

All day all night 날 데게
두 눈 속에 널 배게
깊어지는 잔상들이 Down down
넌 나를 향해 번져와 내 Spark up

Baby 더 타올라 저 별처럼
I can't deny 좀 더 Because
All day all night 날 데게
오롯이 지금 Because

내 시선이 느려지고
이 장면이 난 아쉬워
다가올 마지막처럼

낯선 감정과 튄 그 불꽃은
모든 순간을 멈춰 Slow
아끼지 마 이대로 널 Tonight

All day all night 날 데게
터져 올라 날 미치게
태워 버려 남김없이 Down down
내 손끝 위로 달려와 내 Spark up

Baby 더 타올라 저 별처럼
I can't deny 좀 더 Because
All day all night 날 데게
오롯이 지금 Because"
비춰줄게,142,재만 (JAEMAN),"붉게 물드는 노을
저무는 하루
깊어지는 내 마음도
짙어가고
사랑이란 단어에
수많은 감정에
널 담아봤어

어떤 말 어떤 표정이면 좋을지
항상 널 잃을까 마음 졸이게 돼
또 난 그저 너의 뒤에서

Everyday
Everynight
너와 함께 할 수만 있다면
이렇게
너의 옆에 있을 수 있다면
너에게 나의 맘을 줄 수 있다면
그걸로도 난 좋아
좀 느린 걸음으로
널 비춰줄게

아무런 이유 없이
웃음이 나
길을 걷다가 문득
네가 들어와
어디를 봐도 온통
너로 가득한 나
Only you my babe

바래다주고 돌아서는 발걸음
여전히 아쉬움에 맘 졸이게 돼
오늘도 난 너의 뒤에서

Everyday
Everynight
너와 함께 할 수만 있다면
이렇게
너의 옆에 있을 수 있다면
너에게 나의 맘을 줄 수 있다면
그걸로도 난 좋아
조금 느린 걸음으로
널 비춰줄게

Everyday
이렇게
너와 함께 할 수 있다면
그걸로도 난 좋아
조금 좀 느린 걸음으로
널 비춰줄게"
