Title,Likes,Singer,Lyrics
사랑했었다면,"18,984",지아,"사랑한다 했잖아 영원히
아껴준다 했잖아 약속했잖아
어떻게 그 맘이 변할 수 있어
난 모르겠어
세상을 다 가져도 내겐
소용없는 걸
너 없이 안 되는 이런 날 알잖아
우리 사랑했었다면
정말 사랑했었다면
잠시라도 떠올려줘
서로가 전부였던 그 때를
눈물 나게 행복했잖아
제발 나를 떠나지마
가슴이 널 보낼 자신 없대
돌아와 내게로
사랑 할 수가 없대 더 이상
마음 쓸 수가 없대 다 미안하대
거짓말이란 걸 알고 있는데
눈물이 나와
보내줘야 하는데
웃어줘야 하는데
더 이상은 아닌걸 알고 있는데
가슴이 자꾸만 다그쳐
절대 안 된다고
이렇게 널 그냥 보낼 순 없다고
우리 사랑했었다면
정말 사랑했었다면
잠시라도 떠올려줘
서로가 전부였던 그 때를
눈물 나게 행복했잖아
제발 나를 떠나지마
가슴이 널 보낼 자신 없대
내게 돌아와
나를 사랑했었다면 추억이라면
단 한번만 돌아봐줘
영원을 약속했던 그때를
죽어도 난 안될 것 같아
아직 널 기억하니까
이렇게 오늘도 너만 불러
돌아와 내게로
영원히 너를 잊지 못하는
내게"
이방인,"22,790",박원,"잃어버린 듯한 길을 걸어도
형용할 수 없는 마음으로
나를 가둬두네
달빛조차 숨고 없는 밤
어김없이 그댄 빛나오
끝이 없는 새벽을 지나오네
조금씩 짙어져가는 감정에
연일 그대를 그리지만
또 바라만 보다 걸음을 멈추오
문득 떠오르는 현실을 바라보네
다시 눈을 감아
내겐 과분한 꿈을 꾸었소
맴도는 그리움이 주는
괴로움마저 달게 받으리
끝이 없는 새벽을 지나오네
조금씩 짙어져가는 감정에
연일 그대를 그리지만
또 바라만 보다 걸음을 멈추오
저 꽃잎도 떨어지네
빗소리에 가려진 한숨
몇번이나 되뇌인 그대 이름
소리없이 불러보오
후회로 가득한 내 삶에 그댄
덧없이 사라질 나를 감싸오
보잘것 없는 약속이지만
변하지 못할 마음이라오"
돌아와줘,"10,660",god,"돌아와줘 나에게로 보고싶어 너의 그 모습
하루하루 커져 가는 그리움에 울다 지쳤어 나나나-

니가 날 떠나 버린걸 우리가 헤어진걸
이젠 다 받아들여야만 하는데
이젠 니가 내 곁에 더 이상 없다는게
나는 왜 믿어 지지가 않는건지

나는 니가 떠났어도 곧 다시 돌아올거라고
그렇게 믿고 안심하고 있었고
이별은 꿈에도 생각해보지 않았고
화가 나서 그래서 그냥 네 앞에서
홧김에 소릴쳤지만 돌아서서
화가 풀리면 그리고 다시 생각해보면
그래도 나에게 있던 좋았던 면

들이 생각나서 마음이 약해져서 망설이다가
결국에는 다시와서 이번 한번만 마지막으로
용서할게라고 하면서 나의 지쳐 있는 어깨
감싸 안아주면 나는 슬픈 꿈에서 깨
우리 다시는 헤어지지 않고 함께
할줄알았는데 그럴 줄 알았는데
아무리 기다려도왜 오질 않는건데

니가 날 떠나 버린걸 우리가 헤어진걸
이젠 다 받아들여야만 하는데
이젠 니가 내 곁에 더 이상 없다는게
나는 왜 믿어 지지가 않는건지 

난 자꾸 니가 다시 돌아올 것만 같아서
니 자리를 아직도 그대로 텅 비워놓고서
아무리 괜찮은 사람이 와도
나는 마음의 문을 굳게 잠그고
누구도 들여 놓을 수가 없었어
니가 언제 돌아올 지 몰라서

아무리 생각해봐도 너는 마음이 너무 약하고
작은 일에도 툭하면 눈물 흘리고
무엇보다도 내가 없으면 아무도
너를 이해해줄 사람이 없고
그래서 하루도 제대로 버텨내지 못하고
망설이다가 결국은 내게로 돌아오게 될줄 알았어
하지만 틀렸어 아직도 너는 연락이 없어

니가 날 떠나 버린걸 우리가 헤어진걸
이젠 다 받아들여야만 하는데
이젠 니가 내 곁에 더 이상 없다는게
나는 왜 믿어 지지가 않는건지 -

(돌아와줘.. 하루하루..)

니가 날 떠나 버린걸 우리가 헤어진걸
이젠 다 받아들여야만 하는데
이젠 니가 내 곁에 더 이상 없다는게
나는 왜 믿어 지지가 않는건지 -

(돌아와줘 나에게로 보고싶어 너의 그 모습
하루하루 커져 가는 그리움에 울다 지쳤어 나나나-)"
첫 데이트,"6,522",스윗소로우 (SWEET SORROW),"모닝콜 없이도 눈이 번쩍
라랄라라 너와의 첫 데이트
이불을 박차고 널 만나러 간다
Hello Hello
스땁따루라 뚜라랏따
오늘 그녀와의 첫 데이트
진짜 좋은 노랠 틀고
귀찮은 로션도 꼼꼼히 발라주고
어떤 옷이 날 더 살려줄 지
입어보고 또 벗어보고
또 입어보고
자 이제 거리로 나가볼까
눈부신 햇살이 노래하네
라랄라라 너와의 첫 데이트
가벼운 발걸음 널 만나러 간다
Hello Hello Hello Hello Hello Hello
왠지 로맨틱한 거리
나 오늘 왠지 좀 괜찮은 남자 같아
유리에 비친 내 옆모습을
바라보고 씨익 웃어보고
살짝 고쳐보고
오늘은 얼마나 더 예쁠까
손 꼭 잡고 거릴 거닐고 싶은데
수줍어하던 쑥스러워하던
그녀가 웃어주면 좋겠어
아 사랑에 빠졌어
괜히 또 바보처럼 웃었어
라랄라라 너와의 첫 데이트
조금만 기다려
너에게로 간다
Hello Hello Hello Hello
거의 다 왔다며 웃는 그녀의 문자
서성대는 내 맘 벌써 두근두근
그녀가 내게로 걸어오네
라랄라라 그녀는 반짝반짝
웃음 띈 얼굴 뒤로 가슴이 뛴다
Hello Hello Hello Hello
라라라랄라라 라라라랄라라
라라라랄라라 라라라랄라라
라라라랄라라 라라 라
Hello Hello Hello Hello Hello Hello
스땁따루라 뚜라랏따
오늘 그녀와의 첫 데이트"
그 애 참 싫다,"58,562",아이유,"아직도 그 애가 그렇게 대단하니
그깟 전화 한 통에도
가슴이 덜컥하니
하던 얘기조차 잊고
다른 생각하는 너
순간 굳은 표정에 내 맘이 더 놀래
만나 본 적 없지만 그 애 참 싫다
얼마나 좋아했길래 이래
얼마나 사랑했길래 이래
그 사람 어디가 그렇게 좋았니
너 정말 왜 이러니
왜 이러니
잊었다 했잖아 전부 다 지웠다고
모두 다 지나간 일 기억도 안 난다고
사실은 아직도 가슴속에 품고
보내지 못하고서 잊는 거였니
만나본 적 없지만 그 애 참 싫다
얼마나 좋아했길래 이래
얼마나 사랑했길래 이래
그 사람 어디가 그렇게 좋았니
너 정말 왜 이러니
왜 이러니
얼마나 좋아했길래 이래
얼마나 사랑했길래 이래
나까지 이렇게 아프게 하니
너 정말 언제까지 이럴 거니
차갑게 널 떠나놓고
또 연락은 왜 하는지
받아주는 너도 참 답답하지만
그런 너를 보면서도
네 주위를 맴도는
내가 더 바보야
기다리는 내가 더 바보야
얼마나 좋아했길래 이래
얼마나 사랑했길래 이래
그 사람 어디가 그렇게 좋았니
너 정말 왜 이러니
왜 이러니
얼마나 좋아했길래 이래
얼마나 사랑했길래 이래
날 아프게 하니
만나본 적 없지만 그 애 참 싫다"
넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),"29,043",씨스타,"수많은 촛불에 둘러 쌓인 밤
내 약지를 감싸며 그가 하는 말
사랑해 결혼해 주겠니
얼굴이 빨개지고
넌 밤에 뜬 태양
한 마디로 야해
걸을 때 마다 흩날리는 매력
너만의 것이 아니라 나의 것도
되길 그래서 오늘
내가 나이값 좀 했지
물론 촛불은 필수
cuz you already
burn me up grandline rappin u
gon have to turn it up
오늘의 감독은 나 후의 감동은
너의 것 감탄만 하지 말고
너를 보여줘
넌 너무 야해 내 볼이 빨개
어쩜 눈 코 입도 과감하게 섹시해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아
babe
넌 너무 야해 정말로 섹시해
너에게 푹 빠져 버린 난 어떡해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아 너만 보면
종이로 접은 장미 꽃을 들고
내 두손에 건네며 속삭이던 말
사랑해 난 너뿐이야
이 꽃이 시들때까지
가끔 넌 너무 야해
그런 널 볼때면 난 불안해
옷으로 너를 가려도
잘 안가려져서 너를 안아야 돼
너도 알겠지 내가 이미
너의 매력안에 퐁당 빠진 뒤
누가 뭐래도 네가 무엇을 입던
내겐 너무 야해 너의 옷 차림이
넌 너무 야해 내 볼이 빨개
어쩜 눈 코 입도 과감하게 섹시해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아
babe
넌 너무 야해 정말로 섹시해
너에게 푹 빠져 버린 난 어떡해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아
네 잠꼬대마저 난 좋은걸
그대 숨소리마저 난 좋은걸
우린 어쩌면 우린 어쩌면
오오오오
하늘이 맺어준 건가 봐
넌 너무 야해 내 볼이 빨개
어쩜 눈 코 입도 과감하게 섹시해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아
넌 너무 야해 정말로 섹시해
너에게 푹 빠져 버린 난 어떡해
못 말리게 생긴 넌 매력쟁이야
난 녹아 버릴 것 같아"
별이 온다,"15,124",신용재 (2F),"넌 어디에서 왔을까
언제부터 너였을까
같은 밤하늘을 마주 보던 너와 나
기나긴 날을 헤매다
눈앞에 있던 널
이제야 알아본 거야
별이 온다
조용하게 나의 두 눈에
떨어진다
눈이 부시게 떨리는 이 밤
온 세상이 너 하나만 빼고
멈춘 것만 같아
밤새 내 하늘엔 니가 쏟아진다
저 달이 지는 낮에도
눈에 보이지 않아도
그래 너는 항상 거기 있었지
이제야 알 것만 같아
당연했던 니가
기적 같은 꿈이란 걸
별이 온다
조용하게 나의 두 눈에
떨어진다
눈이 부시게 떨리는 이 밤
온 세상이 너 하나만 빼고
멈춘 것만 같아
밤새 내 하늘엔 너만
쏟아진다
그렇게 내게 안겨 쉬면 돼
늘 별을 품은 하늘처럼
너와 함께 있어 줄게
별이 온다
캄캄한 내 맘 한가운데
니가 온다
너만 생각하면 가슴이 터질 것 같아
너 하나로 가득한 나
꿈인 것만 같아
밤새 내 하늘엔 니가 쏟아진다"
우리가 바라는 우리의 모습은,"8,973",알레프 (ALEPH),"우리 나눈 몇 마디에
마음이 불탔어
몇 가지 공통점에
서로가 취해서
우린 사랑하고
또 보여주기 바빴지
아아-
아아-
아마 처음부터
우린 내리막길
시작의 진심은
거짓말이 되었고
무미건조한 일상으로
돌아온 우린
똑같은 실수를 해
우리가 바라는 우리의 모습은
사랑 없이는 안 된다는 걸 알기에
그럼에도 사랑이 뭔지 몰라서
헤매고 헤매고 헤매고 또 헤매지
사랑은 뭐다 뭐다
모두 헷갈려하네
이러쿵 저러쿵
떠들어대네
사랑은 영원한 숙제
받아쓰기보다
어려운 거니까
우리가 바라는 우리의 모습은
사랑 없이는 안 된다는 걸 알기에
그럼에도 사랑이 뭔지 몰라서
헤매고 헤매고 헤매고 또 헤매지
우리가 바라는 우리의 모습은
사랑 없이는 안 된다는 걸 알기에
그럼에도 사랑이 뭔지 몰라서
헤매고 헤매고 헤매고 또 헤매지
우리가 바라는 우리의 모습은
사랑 없이는 안 된다는 걸 알기에
그럼에도 사랑이 뭔지 몰라서
헤매고 헤매고 헤매고 또 헤매지"
난 아직 모르잖아요,"3,269",이문세,"세월이 흘러가면 어디로 가는지
나는 아직 모르잖아요
그대 내 곁에 있어요 떠나가지 말아요
나는 아직 그대 사랑해요
그대가 떠나가면 어디로 가는지
나는 알 수가 없잖아요
그대 내 곁에 있어요 떠나가지 말아요
나는 아직 그대 사랑해요
혼자걷다가 어두운 밤이 오면
그대 생각나 울며 걸어요
그대가 보내준 새하얀 꽃잎도
나의 눈물에 시들어버려요
그대가 떠나가면 어디로 가는지
나는 알수가 없잖아요
그대 내곁에 있어요 떠나가지 말아요
나는 아직 그대 사랑해요
- 간 주 중 -
혼자걷다가 어두운 밤이 오면
그대 생각나 울며 걸어요
그대가 보내준 새하얀 꽃잎도
나의 눈물에 시들어버려요
그대가 떠나가면 어디로 가는지
나는 알수가 없잖아요
그대 내곁에 있어요 떠나가지 말아요
나는 아직 그대 사랑해요"
첫 번째 봄,276,프라이셋 (Frisat),"그대는 나의 카모마일티
매일매일 날 편안하게 하죠
옆에 있으면 너무나도 설레 나
이렇게 그대와 맞는
첫 번째 봄이죠
여름 가을 겨울 다 지내봤지만
이번엔 또 다른 느낌인걸요
그대도 나와 같은 맘이라면
이제 같이 시작해요
우리의 봄을
I walk on clouds everyday
그대와 나의 시간이
하나 둘씩 점점 섞이는 게
난 좋은걸요
You make me smile everyday
이대로 좋아 매일매일
그대와 함께 걷고 싶어
그댄 어떤가요
어떤가요
그대는 살랑 불어오는 바람
하루하루 날 미소짓게 하죠
이런 내 맘을 그대도 알려나
어쩌면 내 얼굴에 다
드러나 있겠죠
앞서 걷는 그대 손을 흔들 때
세상을 다 가진 기분인걸요
그대도 나와 같은 맘이라면
이제 같이 시작해요
우리의 봄을
I walk on clouds everyday
그대와 나의 시간이
하나 둘씩 점점 섞이는 게
난 좋은걸요
You make me smile everyday
이대로 좋아 매일매일
그대와 함께 걷고 싶어
그대도 같나요
잠시 내게 기대요
눈을 꼭 감고서
지금 이 온기 향기 기억해줘요
언젠가 추억이 될
우리 둘의 지금
처음 마주한 봄이니까
I walk on clouds everyday
그대와 나의 시간이
하나 둘씩 점점 섞이는 게
난 좋은걸요
You make me smile everyday
이대로 좋아 매일매일
지금 이 순간 잊지 마요
우리의 첫 번째 봄"
