Title,Likes,Singer,Lyrics
I Just Want To Stay With You,"13,742",Zion.T,"I just want to stay with you
아무도 없는 이 시간 속에서
차가워진 바람이 우릴 갈라놓으려 해
기나긴 밤을 다시 맞이하겠죠
꿈에라도 볼 수 있다면 말이야
잠이 드는 순간도 좋을 텐데
영원할 수 없어도
기억할 수 없는 서로가 된대도 우린
운명처럼 만나게 될 거야
혹시 이별하더라도
서로에 닿았던 마음만은
간직하고 기억해줘요
I just want to stay with you
지친 날 포근히 안아주던
봄처럼 따스했던 그대 손길
자꾸 겁이 나서 일까 나 무서운가 봐
멀고 먼 그댈 또 기다리나 봐
영원할 수 없어도
기억할 수 없는 서로가 된대도 우린
운명처럼 만나게 될 거야
혹시 이별하더라도
서로에 닿았던 마음만은
간직하고 기억해줘요
I just want to stay with you
음 고단했던 수많은 밤들
그 속에서 써 내려간 말들
하나둘씩 지웠고
가장 마지막에 남는 말
I just want to stay with you
그댈 놓치기 싫어
영원할 수 없어도
기억할 수 없는 서로가 된대도 우린
운명처럼 만나게 될 거야
혹시 이별하더라도
서로에 닿았던 마음만은
간직하고 기억해줘요
I just want to stay with you"
눈부신 계절,"3,831",양파,"아주 오래된 이야길까
우리가 보낸 계절
얼마나 지났을까
기억의 굳은살을
눈물로 도려내도
또다시 자라나
또다시 채워져
가끔 행복해진다는 게
웃어도 된다는 게
어색한 일이 됐나 봐
달빛 저 모서리에
눈물 달래듯 기대어
겨우 한숨 쉰다
다시 해는 뜨고 다시 밤은 지고
수많은 계절이 오가도
다시 눈을 감아 다시 눈을 떠봐도
난 그 계절 그 자리
만약 우리가 함께했던
계절이 없었다면
아픔도 없어질까
닫힌 맘을 열어 닫힌 문을 열어
눈부신 계절을 기다려
살아내는 동안 다신 아프지 않길
또 혼자가 아니길
만약 우리가 함께했던
계절이 없었다면
아픔도 없었겠지
그랬다면
얼마나 좋았을까"
사랑은,"5,066",더 네임,"사랑은 어둠속의 촛불 같은 것
아프고 속상할 때마다
생각하면 위로가 되는
그런 한 사람
사랑은 작은 나무가 되주는 것
삶에 지쳐 힘이 들때면
늘 그래 놓은 것처럼
쉬어갈 수 있게
사랑해요 사랑할께요
다 준 마음
다 줘도 또 주고 싶은
평생 지켜줄 그댈 감싸 줄
좋은 사람 될게요
사랑해요 그댈 사랑해요
영원토록 내가 지켜줄께요
약속할께요
항상 행복만 줄께요
사랑은 함께 먼 길을 떠나는 것
그대가 조금 늦더라도
걸음을 맞춰주고
기다릴 수 있게
사랑해요 사랑할께요
다 준마음
다 줘도 또 주고싶은
평생 지켜줄 그댈 감싸 줄
좋은 사람 될게요
사랑해요 그댈 사랑해요
영원토록 내가 지켜줄께요
약속할께요
항상 행복만 줄께요
그대에게 가는 길이
멀고 힘들어도
그대만 있다면
더 많은 행복
더 많은 꿈을 이뤄도 괜찮아
사랑해요 사랑해요
사랑할께요
여전히 난 서툴고 부족하지만
오직 한사람 그대만으로
행복할 수 있어요
사랑해요 그댈 사랑해요
그댈 위해 태어난 한 사람
함께할게요
내가 눈 감는 날까지
사랑은 어둠 속의 촛불 같은 것
아프고 속상할 때마다
생각하면 위로가 되는
그런 한 사람"
병원에 가다 (이별..) (Song By 민경),"9,715",다비치,"너무 아파서 병원을 찾아 갔어
한참 나를 바라보다 걱정스레 하는 말
어디가 아파요
말을 할 수 없었어
어디가 아픈 줄도 난 몰랐어
오늘 처음 본 사람 앞에서
바보처럼 난 눈물만 흘렸어
내 가슴에 열이나 기억은 멈춰서있고
금새라도 내 심장은 터질 것 같아
나 이렇게 아픈데 죽을 것만 같은데
나의 병은 이렇게
하루하루 더해만 가는 가봐

벌써 며칠째 처방전에 써있던
내겐 너무 쓰기만한
시간이란 약들을 삼키고 있어요
가슴을 도려 내고
기억을 지워줄 수만 있다면
지금 이라도 나의 심장을
다시 뛸 수 있게 고쳐 주세요
눈이 그댈 못보게 얼굴조차도 모르게
나의 귀는 아무것도 듣지 못하게
그대 이름 까지도 몰랐었던 그때로
돌아 갈 수 있도록
추억을 꺼내서 버리고 있죠

내 가슴에 열이나 기억은 멈춰서있고
금새라도 내 심장은 터질 것 같아
나 이렇게 아픈데 죽을 것만 같은데
나의 병을 낫게 할
사람은 아마도 그대인가봐"
이름 모를 새,"19,475",박효신,"어느 늦은 밤 버릇처럼 나
고갤 들고서 저 하늘에 울어
달이 밝아서 눈이 부셔서
오늘따라 유난히 슬퍼
어슴푸레 찾아온 새벽에
조심스레 우는 이름 모를 새처럼
지저귀듯 그대를 부르다
기억으로 날갯짓을 해
하나도 버릴 게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만
못다 한 말이 너무나 내 안에 남아서
걸음을 묶어 기다려
그대 사진에 그때 웃음에
얼룩이 늘어 내 눈물 때문에
너무 흘러서 또 닦고 닦아서
해져버린 그대 그리워
선명하게 모두 다 생각나
세상 어떤 것보다 더 예쁜 기억들
시간 속에 먼지가 되는 날
사라질까 봐 두려워져 정말
하나도 버릴 게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만
못다 한 말이 너무나 내 안에 남아서
걸음을 묶어
하나도 버릴 게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만
못다 한 말이 너무나 내 안에 남아서
걸음을 묶어
기다려"
짙어져,"10,695",멜로망스,"널 잊어보려 계속 노력하고 있어
괜히 더 즐거운 척
시간을 보내는 날 넌 모르겠지
행복한 척하며 지내다 보면 언젠가
너를 잊게 될 거라 믿으며
살고 있는 날 모르겠지
내가 노력해봐도 너 때문이라서
너는 더 짙어져 가고
혼자 남겨진 시간을 보내는 게 이젠
내겐 너무 두려운 일이
돼버렸단 걸 넌 모르겠지
네 꿈을 꾸는 밤이 오는 게 난 두려워
이젠 내게 밤이
무서워졌다는 걸 너는 모르겠지
내가 노력해봐도
너 때문이라서 너는 더
짙어져 가고
너를 그리고
노력할수록
너는 계속 커져만 가겠지
짙어져 가는
너를 붙잡고
생각할수록
너는 계속 커져만 가겠지
널 잊어보려 항상 노력하고 있어
괜히 더 즐거운 척
살아보고 있는 날 넌 모르겠지"
그 날 (The Day) Original Ver.,"10,193",박효신,"잔인한 햇살에도
그 봄은 아름다웠어
숨죽인 들판위로
꽃잎은 붉게 피어나
끝없이 긴 밤에도
나를 덮은건 푸르름이라
비루한 꿈이라도
다시 떠나리라
모든 바람이 멎는 날
그리움이 허락될 그 날
거칠게 없는 마음으로
널 부르리라
행여 이 삶의 끝에서
어쩌면 오지 못할 그 날
잠들지 않는 이름으로
널 부르리라
너와 나의 다름이
또 다른 우리의 아픔이라
서로를 겨눈 운명에
눈을 감으리라
모든 바람이 멎는 날
그리움이 허락될 그 날
거칠게 없는 마음으로
널 부르리라
행여 이 삶의 끝에서
어쩌면 오지 못할 그 날
잠들지 않는 이름으로
널 부르리라
메마른 나의 바다에
단 한번 내린 붉은 태양
닿을 수 없는 머나먼 꿈
못 잊으리라
혹여 이 삶의 끝에서
결국 하나가 되는 그 날
내 찬란했던 아픔을 다
푸르름이라 부르리라"
그대는 어디에,"8,845",김나영,"모든 게 두려운 나였나 봐
버릇처럼 뒤를 돌아보죠
사랑은 앞만 보고 달려도
나는 가질 수 없었죠
난 바라죠 그때의 그 날로
함께였던 그대 앞으로
뒤를 돌아보면 서 있던
그저 바라보면 좋았던 우리
어디 있어도 내게 와 주던
그대는 어디에
그대는 지금 어디에
사랑은 주는 게 더 좋은데
받기만 했던 나였죠
난 바라죠 그때의 그 날로
함께였던 그대 앞으로
뒤를 돌아보면 서 있던
그저 바라보면 좋았던 우리
어디 있어도 내게 와 주던
그대는 어디에
그대는 지금 어디에
같은 마음이면 그대도 아프면
우리 어떻게든 다시 사랑해야 해
여기 멈춰서면 와줄까
계속 걷다 보면 그대 있을까
내가 힘들 때 날 안아 주던
그대는 어디에
그대는 어디에"
사랑을 시작하는 봄날에 (with 김대우),"3,612",전건호,"몇 번의 아픈 이별을 경험해온
나에게 넌 우연처럼 찾아왔고
만남이 두렵기만 했었던 나는
사랑이 겁이 나기만 했어
그래도 고된 일상 속에 니 전활
받으면 왠지 설레이는 마음에
즐거워지고 자꾸 웃음이 난다
꿈에서조차 몰랐는데
내가 다시
사랑을 시작하나 봐 나 설레나 봐
니가 올지 몰랐어 그저
너의 품에 안긴 채로 쉬는 게 제일로
행복한데 너는 알고 있니
내 전불 가질 사람은 너 하나야
불안해하는 너의 미래도 조금은
잊어주길 바래 너는 그저 내 곁에
머물며 손을 잡아줘
거리엔 분홍색 꽃잎이 흩날려
날 보고 웃는 니 얼굴을 닮았어
이제 넌 나의 전부 내 시간들을
따스하게만 안아주네
내가 다시
사랑을 시작하나 봐 나 설레나 봐
니가 올지 몰랐어 그저
너의 품에 안긴채로 쉬는게 제일로
행복한데 너는 알고 있니
내 전불 가질 사람은 너 하나야
불안해하는 너의 미래도 조금은
잊어주길 바래 너는 그저 내 곁에
머물며 손을 잡아줘
얼마나 행복하고 감사한지
내가 살아야 할 시간 중에
모든 걸 다 걸고 너만
안아주고 싶어 널 지키고 싶어
나 이 세상에
어떤 것도 안 부럽고 그저
너 하나
가슴이 벅차게 사랑하는 것만으로
모두 가졌는걸
사랑해 내 자신보다 훨씬 더
너만을 사랑해
봄날에 눈부시도록
햇살을 닮아 기분 좋은 바람 같은 널
영원히 사랑할 거야
선물처럼 다가온 너만을
사랑을 시작하는
봄날에"
나의 하루,"2,395",호피폴라,"나 오늘도 그댈 맴돌았죠
어제보다 표정이 좋아요
오랜만에 보는 웃는 모습이 훨씬
그대에게는 어울리는 걸
어제 그대 집으로 가는 길
왜 그리 지쳐 보였었나요
하마터면 그댈 부를 뻔 했죠
마침 목이 메어와 소리낼 수 없어
기억하나요 이별한 날
냉정했던 내 어설픈 모습을
그렇지만 난 내내 그리워만 하다
이젠 그대를 매일 찾아가는 걸
조금 더 가까이 보고싶어
그대의 따뜻한 두 눈을 바라볼 수 있게
언젠가 내가 지쳐버리면
남는 건 기억속의 그대 뿐
내겐 잊는 것보다
그댈 간직하는 게
조금 더 쉬울 것 같아요
이젠 하루가 짧아졌죠
하염없이 바라만 보다보면
나의 하루는 빠르게 저물어 가고
오늘 본 그대 떠올리며 잠들죠
조금 더 가까이 보고싶어
그대의 따뜻한 두 눈을 바라볼 수 있게
언젠가 내가 지쳐버리면
남는 건 기억속의 그대 뿐
내겐 잊는 것보다
그댈 간직하는 게
조금 더 쉬울 것 같아요"
