Title,Likes,Singer,Lyrics
향기,"53,875",샘김 (Sam Kim),"No Way
니가 발을 딛는 곳마다
내가 있을 거라고 나는 말했지
그림자가 지는 곳에 너의 마음이
가라앉기도 전에 나는 말을 건네지
우리 그냥 아무것도 하지 말자
우리 그래 아무것도 하지 말자
니가 바라던 내가 바랬던
도시의 밤은 독해
내가 마셨던 오늘의 술은 또
너의 머릿결을 통해
나쁜 꿈은 꾸지않게
너의 머릴 감싸줄게
다른 생각나지 않게
너의 몸을 감싸줄게
방 안에서 누워
창문을 열어놓고
니 향기에 젖은 채로
잠이 들고파
마침 바람이 시원하게 불어오고
너의 귓가에 아름다운 선율이 스쳐
너와의 아침은
소음마저 아름다울 거야
풍경이 바뀌고
난 식탁에 앉아 꿈을 꿀 거야
이대로 그냥 다시
밤이 오길 나는 원해
넌 그대로 좋은 날이기에
다시 한번 내게 더 안겨주길 바래
널 어떤 말로 담을 수 있을까
내 맘은 너무 깊어
너의 마음 안에 차오를 수 있을까
난 너로 인해 살아가라며
너의 맘을 안을게
넌 미소 짓고 말하네
나도 너와 같은 마음인걸
방 안에서 누워
창문을 열어놓고
니 향기에 젖은 채로
잠이 들고파
마침 바람이 시원하게 불어오고
너의 귓가에 아름다운 선율이 스쳐
나는 너의 노래가 되어
언제든지 너의 귓가에
잠에 들기 전까지 남아있을 거야
나는 너의 노래가 되어
언제든지 너의 귓가에
잠에 들기 전까지
방 안에서 누워
창문을 열어놓고
니 향기에 젖은 채로
잠이 들고파
마침 바람이 시원하게 불어오고
너의 귓가에 아름다운 선율이 스쳐"
비가 내리는 밤이면,"5,403",경서 (경서예지),"조금씩 흐려져
어둑해진 하늘에
아련히 떠올라
비가 쏟아져 내리던 그날 밤
주룩주룩 비가 내리던
내 세상이 무너지던 그날
날 더 사랑할 수 없다며
내 손을 뿌리치던 너
울어도 불러도 떠난 너
이 비가 내리는 밤이면
너무 아픈 그 밤이 생각이 나
한 번만 안아 달라고
붙잡으며 애원했던 순간
날 두고 도망쳐 버린 너
왜 자꾸 보고 싶어
한 번만 한 번만 날 찾아와줘
이 비가 내리는 밤에
빗속에 흠뻑 젖은 채로 서 있어
나 얼마나 울었는지 몰라
내 어깨를 다 적시도록
빗물이 눈물 되도록
가버린 너를 원망했어
이 비가 내리는 밤이면
너무 아픈 그 밤이 생각이 나
한 번만 안아 달라고
붙잡으며 애원했던 순간
날 두고 도망쳐 버린 너
왜 자꾸 보고 싶어
한 번만 한 번만 날 찾아와줘
이 비가 내리는 밤에
차갑게 날 떠난 네가 뭐 좋다고
아직까지 널 잊지를 못해
이 비가 내리는 밤이면
밤새도록 너의 기억에 취해
아무리 널 불러봐도
돌아오지 않을 걸 알아서
아직도 너무 보고 싶어
어떻게 너를 잊어
빗물이 내 맘을 적시는 이 밤
네가 그치지를 않아"
처음이니까,"31,264",오왠 (O.WHEN),"지나갈 것 같던 이야기들도
어느새 내 귓가에 맴돌고
희미해진 달에 빛의 크기도
언젠가 다시 밝아오겠지
있다면 말을 해줘 내게 음음
다시 한번 손이라도 뻗어보게
없어도 말은 해줘 매일
우리 몰래 닿을 수도 있잖아
슬픈 밤이 찾아오면
기댈 곳도 하나 없는데
이런 밤을 잡아줘요
매일 우린 처음이니까
울고 싶을 땐 울어도 돼
아무도 내 이야길 듣지 않아
한숨만 길게 늘어 지는 날은
우린 모두 똑같으니까
슬픈 밤이 찾아오면
기댈 곳도 하나 없는데
이런 밤을 잡아줘요
매일 우린 처음이니까
그래 난 가끔 생각이 많아져요
나만 겁이 많은 걸까
아직 이곳은 내게 버거워서
잠에 들기가 무서워요
슬픈 밤이 찾아오면
기댈 곳도 하나 없는데
이런 나를 잡아줘요
매일 우린 처음이니까
지나갈 것 같던 이야기들도
언젠가 다시 밝아오겠지"
세글자,"12,187",SG 워너비,"하루 단 하루라도 좋겠어
널 잊고 살 수만 있다면
쉴 새 없는 눈물을 잠근채
나의 그리움을 꺼둔채
한 번 꼭 한 번이면 될텐데
난 참 그 말이 어려웠어
너만 보면 자꾸 바보가 돼
그림자 뒤로 숨게만 돼
내게는 이 세상 젤 슬픈 세글자
차마 너를 향해
줄 수 없던 세글자
매일 내 가슴에 눈물로 썼다가
다시 한숨으로 지우는 말
나 혼자 말하고 나 혼자 듣는 말
끝내 너의 곁엔
닿지도 못할 외로운 말
사랑해 그 세글자가
늘 나를 아프게 해

이젠 제발 좀 그만 하자고
다신 아파하지 말자고
시간으로 덮고 또 덮어도
널 가리지는 못하나봐
내게는 이 세상 젤 슬픈 세글자
차마 너를 향해
줄 수 없던 세글자
매일 내 가슴에 눈물로 썼다가
다시 한숨으로 지우는 말
나 혼자 말하고 나 혼자 듣는 말
끝내 너의 곁엔
닿지도 못할 외로운 말
사랑해 그 세글자가
늘 나를 아프게 해
내 마음 하늘 위에 쓸까
바람에게 말할까
그럼 니가 볼까
너의 곁에 전해질까

어쩌면 이 세상 젤 흔한 세글자
내겐 이렇게도 힘에 겨운 세글자
울음 부터 나서 목이 메어 와서
꺼내기도 전에 되담는 말
천 번도 만 번도 더 삼킨 한마디
아마 평생 가도
못다할 짧은 그 한마디
사랑해 그 세글자에
또 이렇게 눈물만"
내일의 우리,"6,706",카더가든,"어제의 시간들은 다 잊어버렸죠
어쩌면 내게는 좋은 일인 것만 같아요
나 그대 새로움 보고 싶어
서둘러 걸어요

시간은 많지 않고
또 지나가지만
중요치 않아요
내가 원하는 걸 할래요
바다를 건너서 날아갈래
Tomorrow Tomorrow

어두운 밤 꺼지지 않는 빛
내게 비춰줘요
상처로 남겨진 이 길에

작은 내 방 그대의 꿈으로
채울게요

Tomorrow I’ll get in to your heart

머물렀던 계절을
이제는 보내요
나 그대 있음에
아무 미련 없이 웃어요
손을 꼭 잡고서 걸어가면
Tomorrow Tomorrow

어두운 밤 꺼지지 않는 빛
내게 비춰줘요
상처로 남겨진 이 길에

작은 내 방 그대의 꿈으로
채울게요

Tomorrow I’ll get in to your heart

내일이 오지 않길
기도한 적 있죠
간밤에 내리던 비가 마치
나를 때릴 듯이
두려워 몸서리치던 밤들을
그대 손길로 견뎌내요
Tomorrow

어디쯤에 우린 서 있나요
넘어지지 않게
나를 붙잡아줘
불 꺼진

작은 내 방 그대의 꿈으로
채울게요
Tomorrow I’ll get in

어두운 밤 꺼지지 않는 빛
내게 비춰줘요
상처로 남겨진 이 길에

두려움은 저 멀리 숨긴 채
달아나요

내일엔 그대 품 있음에

Tomorrow I’ll get in to your heart"
너에게 닿을게,"9,687",정승환,"어느새 어둑해진 밤이야
넌 어떤 꿈을 꾸고 있니

사실 말야 난 요즘
줄곧 너를 떠올려
같은 하늘을 보고있을지

아득히 자라나는 마음에
며칠 잠도 못 이루는 나야

영원처럼 내게 다가온
너라는 순간이
참 소중한거야
my love is all around

우연처럼 내가 있을게
너를 알아볼게
시간을 따라 걷다
너에게 닿을게

나에겐 세상 어떤 말보다
너를 알아 볼수 있는 지금

영원처럼 내게 다가온
너라는 순간이
참 소중한거야
my love is all around

우연처럼 내가 있을게
너를 알아볼게
시간을 따라 걷다
너에게 닿을게

수많은 밤을 지샌 너에게
오래된 그늘이 되어줄게
날 닮은 바람이 불어올 때
지친 맘 내게 기대어 줄래

우연처럼 내게 다가온
너라는 순간이
참 고마운거야
My love is all we need

영원 끝에 내가 있을게
언제나 그럴게
부서진 맘이라도
결국엔 닿을게"
하루끝엔 그대가 있어요,"43,008",한동근,"힘없이 걷네요
지치고 힘겨워
축 처진 어깨가 무거워서
붉어진 두 눈은 마를 날 없네요
세상은 참 버거우니까
그래도 하루 끝엔 그대가 있어요
내 얘길 들어주는 단 한 사람 그대
그대가 있어 나는 살아갈 수 있어
내 생에 단 하나의 이유일수 있어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
나 다시 꿈을 꿀 수 있게 해줘서
고단한 마음은 날 지치게 하고
세상은 자꾸 나를 서두르게 해도
그대가 있어 나는 살아갈 수 있어
내 생에 단 하나의 이유일수 있어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
지금 이 길이 너무 먼 길이라도
잠시 숨을 또 돌리고 걸으면 되니까
나에게 기댈 곳이 돼준 그대라서
나에게 그대라면 뭐든 상관없어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
나 다시 꿈을 꿀 수 있게 해줘서"
내가 그댈,"25,825",린,"난 알고 있었죠
나를 떠나려고 준비해 왔단걸 그대
원망하진 않죠 이해할 수 있죠
모자란 나인걸
알아요 그대 맘에 난 없죠
그댈 채우기엔
나란 사람 평범한 거죠
그래요 이런 날이 온거죠
끝내 나 그대 맘에
들지 못한건가요
내가 그댈 놓아 볼게요
다신 찾지 않아요
우연히 그댈 보아도 모른척 할게요
이제 다른 사람 만나면
이러지는 말아요
이대론 그누구도
사랑 할 수 없어요
이젠 여기 까지만 해요
Everytime and everyday
다신 찾지 않아요
이제 다른 사람 만나면
이러지는 말아요
그래요 그대 맘에 난 없죠
또 다시 그댈 만날거란 생각안해요
내가 그댈 놓아 볼게요
다신 찾지 않아요
우연히 그댈 보아도 모른척 할게요
이제 다른 사람 만나면
이러지는 말아요
이대론 그누구도
사랑 할 수 없어요
나 처음 그댈 만난 설레임
정말 정말 후회가 되요
Everytime and everyday
그댈 사랑했어요 아직도 난 그래요
하지만 그댈 다시는 잡지 않을테죠
이제 다른 사람 만나면
이러지는 말아요
나는요 사랑 할 수 없어요 이젠"
있어줄래,"40,327",길구봉구,"세상에 어떤 꽃잎도 아름답지만
짧은 기억을 머금고 떨어지듯이
영원한 것은 없다고
난 그걸 너무 잘 알지만
너만은 아니길 난 기도해
바람이 불어도
나의 마음이
흩어지지 않게
나의 손을
내 마음을 안아줄래
나의 옆에 있어줄래
내가 모든 걸 잃어도
너만은 꼭 남아줄래
모두가 날 떠나가도
넌 지금 이대로 늘 변치 않기를
널 기억 못 하는
그날이 와도
나와 있어줄래
내일을 약속해줄 수 없는 나지만
변함없는 그 마음을
내려준 너라서 고마워
우리의 오늘이
시간에 바래
녹슬어 간대도
나의 눈에
나의 품에 안겨줄래
나의 옆에 있어줄래
내가 모든 걸 잃어도
너만은 꼭 남아줄래
모두가 날 떠나가도
넌 지금 이대로
늘 변치 않기를
사실 난 그게 너무 두려워
다 주고도
다 하고도
늘 미안한 그 말
널 사랑해
영원보다
더 영원히
내 옆에 있어줘
My love
이 세상에
모든 빛이 사라진대도
너만은 내 눈앞에서
지금처럼 날 비춰주길
사랑해 영원히
사랑해 영원히
너를 기억 못 하는
그날이 와도
나와 있어줄래"
환청 (Feat. 나쑈 (NaShow)),"63,015",장재인(JEIN),"내 안에 숨은 것들이 말이야
날 참 많이 변하게 했잖아
날 잠재우고 두 손 묶고선
어두운 방에 가둬 놨잖아
잃어버린 시간의 조각들
내가 버린 사랑의 기억들
삭제되고 버려진 체
껍데기만 남았잖아
아무것도 모른 체
난 그저 소리쳤고
그저 그 기억뿐이지
얼음처럼 차가웠던 내 마음도
자고 나면 잊혀 지겠지
벗어나고 싶어
날 옥 죄는 고통에서
누가 나를 꺼내 줘
이 상처로 가득한 내 영혼 속에서
깊게 물들인 밤하늘은
떠나지 못한 너의 모습이
잠든 나를 깨우고 나서
다시 입을 맞추고
사랑해 속삭이던
네 목소리가 너의 향기가
매일 귓가에 들려온다
넌 어디 있는데
넌 볼 수 없는 곳에 감췄고
날 대신해서 받는 고통
내 분노가 하나 되면
깊게 잠들어
잃어버린 기억을 쫓고
너 아닌 진짜 날 찾고 싶어도
내 가슴에 든 멍이 너무도 커
감춰봐도 내 안에 숨어있던
놈들이 나타나 잠을 깨워
끔찍했던 내 기억 저편에서
널 마주했었고
잃어버린 감정까지 감싸주며
널브러진 날 일으켜 줬어
꼭 잡은 손 놓지 않으려
악몽의 시간 깨끗이 지우려
안간힘 쓰고 있어
내가 날 가둬둔 이곳에서
어둠을 걷어
너를 찾고 싶은데
널 만질 수도
안길 수도 없는데
날 지배하는 건
내 안에 살고 있는
그런 놈들이 아냐
날 치유하는 건 독한 약이 아냐
단지 사랑 두 글자
귓가에 들리는 목소린
잃어버린 나를 깨우고
몸을 감싸고 입을 맞추고 난 뒤
사라지고 더는 볼 수 없잖아
깊게 물들인 밤하늘은
떠나지 못한 너의 모습이
잠든 나를 깨우고 나서
다시 입을 맞추고
사랑해 속삭이던
네 목소리가 너의 향기가
매일 귓가에 들려온다
넌 어디 있는데
닿을 수 없는 밤하늘엔
뒤돌아서는 너의 모습이
지친 날 이렇게 벗어나
그림처럼 만든다
미안해 널 붙잡고
멀어지지 마 애타게 불러
다시 보이지 않는 슬픔에
또 눈물만 흘러"
