Title,Likes,Singer,Lyrics
어디서 무엇이 되어 다시 만나리,35,남궁옥분,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
내사랑 영아,205,이명훈,"언제부터 알게되었나 어여쁜 영아를

언제부터 좋아했던가 내사랑 영아를



나를 볼 때 두눈은 아름다웠고

토라질 때 영아의 모습 무척이나 귀여운 모습



이 세상 다 준다해도 영아는 내사랑

영원토록 나의 영아를 사랑하리라



영아 영아 영아는 나의 모든 것

영아 영아 다시 또 부르는 이름



영아와 함께 있으면 모든 것 다 잊혀지고

영아를 사랑하는 마음 영원히 변치 않으리"
"비오는 날의 수채화 (강인원, 김현식, 권인하)",60,장철웅,"빗방울 떨어지는 그 거리에 서서
그대 숨소리 살아있는 듯 느껴지면
깨끗한 붓 하나를
숨기듯 지니고 나와
거리에 투명하게 색칠을 하지
음악이 흐르는 그 카페엔
초콜렛색 물감으로
빗방울 그려진 그 가로등불 아랜
보라빛 물감으로
세상 사람 모두다 도화지 속에
그려진 마치 풍경처럼
행복하면 좋겠네
욕심많은 사람들 얼굴 찌푸린 사람들
마치 그림처럼 행복하면 좋겠어
음악이 흐르는 그 카페엔
초콜렛색 물감으로
빗방울 그려진 그 가로등불 아랜
보라빛 물감으로
세상 사람 모두다 도화지 속에
그려진 마치 풍경처럼
행복하면 좋겠네
욕심많은 사람들 얼굴 찌푸린 사람들
마치 그림처럼 행복하면 좋겠어
빗방울 떨어지는 그 거리에 서서
그대 숨소리 살아있는 듯 느껴지면
깨끗한 붓 하나를
숨기듯 지니고 나와
거리에 투명하게 색칠을 하지"
파리에 부친 편지,"1,839",장윤주,"몽마르뜨 언덕과 에펠탑도 오르고
우리가 좋아한 마레와 오데옹 기억나
잊지 못할 너와의 파리야
홀로 찾은 파리는 여전히 아름다워
지나가는 풍경 그 위로
넌 다시 살아나네
영원히 난 사랑해 파리야
참 많이 울었던 가슴이 아팠던
그래서 더 애틋한 파리야
내 아픔의 눈물 모두
저 하늘 구름에 흘려 보내리
안녕 내 사랑 파리야

참 많이 울었던 가슴이 아팠던
그래서 더 애틋한 파리야
내 아픔의 눈물 모두
저 하늘 구름에 흘려 보내리
안녕 내 사랑 파리야"
백만송이장미,242,추가열,"먼 옛날 어느별에서
내가 세상에 나올때
사랑을 주고 오라는
작은음성 하나 들었지
사랑을할때만 피는 꽃
백만송이 피워오라는
진실한 사랑을할때만
피어나는 사랑의 장미
미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네
진실한 사랑은 뭔가
괴로운 눈물 흘렸네
헤어져간 사람 많았던
너무나 슬픈 세상이였기에
수 많은 세월흐른 뒤
자기의 생명까지 모두 다 준
빛 처럼 홀연히 나타난
그런사랑 나는 알았네
미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네
미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네

미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네
미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네
미워하는 미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네
미워하는 미워하는
미워하는 마음없이
아낌없이 아낌없이
사랑을 주기만할때
수 백만송이 백만송이
백만송이 꽃은피고
그립고 아름다운
내 별나라로 갈수있다네"
가장 쉬운 이야기,"1,388",옥상달빛,"어느 날 너는 내게 말했어
행복이란 뭘까 음 행복이란 뭘까
모두들 나에게 말했어
이 다음에 돈 벌면 이 다음에
성공하면 그땐 행복할 거라고
그럼 지금 우리에겐 행복이란 없는걸까
그래 그건 참 바보 같아
우린 지금이 행복한 순간인걸
그래 그건 참 어리석지
이 모든 게 이렇게 즐거운걸

어느 날 너는 내게 말했어

행복이란 뭘까 음 행복이란 뭘까
모두들 나에게 말했어
사는 게 너무 바빠
하늘 볼 여유조차 없다고
가끔은 행복하고 싶다고
그럼 지금 우리에겐 행복이란 없는걸까
그래 그건 참 바보 같아
우린 지금이 행복한 순간인걸
그래 그건 참 어리석지
이 모든 게 이렇게 즐거운걸
그래 그건 참 바보 같아
이 모든 게 이렇게 즐거운걸
그래 그건 참 어리석지
이 모든 게 이렇게 즐거운걸"
힘든가요 (Morning Mix),"6,101",제이레빗(J Rabbit),"힘든 하루를 보내고 나면
또 똑같은 시간 속에
같은 자리를 돌고 있다고
생각 하진 않나요
날 지나쳐 가는 많은 사람도
나와 같은 생각일까
또 의미없는 생각을 하면서
잠시 미소를 띄우죠
왜 일주일은 하루 밖에 쉬지 않는지
아침 되면 일어나라고 깨우는지
알 수 없는 사람들의 세상이라고
그렇게 찡그린 얼굴로
나를 보진 말아요
웃어요 가끔은 잊어봐요
언젠가 즐거웠던 시간들을 생각해요
잊었던 꿈들을 찾아봐요
그 안에 숨어있는
행복했던 시간을 위해

날 지나쳐 가는 많은 사람도
나와 같은 생각일까
또 의미없는 생각을 하면서
잠시 미소를 띄우죠
왜 일주일은 하루 밖에 쉬지 않는지
아침 되면 일어나라고 깨우는지
알 수 없는 사람들의 세상이라고
그렇게 찡그린 얼굴로
나를 보진 말아요
웃어요 가끔은 잊어봐요
언젠가 즐거웠던 시간들을 생각해요
잊었던 꿈들을 찾아봐요
그 안에 숨어있는
행복했던 시간들을"
안부,"1,338",옥상달빛,"내 눈에 가득찬
그리움이 바람에 날아와
네 머리카락에 스며들길
조용한 조용한
이 마을을 이 마을을
돌고 돌아
네 볼에 네 볼에
입맞추길 입맞추길
유난히 밝았던 오늘의
달빛이 창가에
오래 머물길
유난히 많았던 오늘의
별빛이 네 창가에
머물길
아 그리워
아 그리워
유난히 밝았던 오늘의
달빛이 창가에
오래 머물길
유난히 많았던 오늘의
별빛이 네 창가에
머물길
아 그리워
아 그리워
그리워"
가을밤/엄마엄마,204,이연실,"엄마 일 가는길엔 하얀 찔레꽃
찔레꽃 하얀잎은 맛도 좋지
배고픈 날 가만히 따먹었다오
엄마 엄마 부르며 따먹었다오
밤 깊어 까만데 엄마 혼자서
하얀발목 바쁘게 내게 오시네
밤마다 보는 꿈은 하얀 엄마 꿈
산등성이 너머로 흔들리는 꿈
엄마 엄마 나 죽거던
앞산에 묻지말고
뒷산에도 묻지말고
양지 좋은 곳 묻어주
비오면 덮어주고 눈오면 쓸어주
내 친구가 나 찾아도
엄마 엄마 울지마
논밑에 귀뚜라미 우는 달밤에
기럭 기럭 기러기 날아 갑니다
가도 가도 끝도 없는 넓은 하늘을
엄마 엄마 찾으며 날아 갑니다
가을밤 외로운 밤 벌레 우는밤
시골집 뒷산길이 어두워질 때
엄마 품이 그리워 눈물 나오면
마루끝에 나와 앉아 별만 셉니다"
거리에서,180,동물원,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
