Title,Likes,Singer,Lyrics
Before Summer Night,"1,016",오월오일 ( 五月五日 ),"추억이 많은
아늑한 이 동네에서
무뎌진 틈에
뭐라도 난 넣으려 했어
메말라가는 틈 안에
뭐라도 난
해볼 수가 없네
가만히 숨죽이네
생각이 많은
익숙한 이 거리에서
생각 보다 많은
찾지 못할 불안함에서
찾으려다 보니
마른 땅 부서지고
돌려놓으려니
또다시 흩어졌네
Good night
잃어버린 것도 여기에
Good night
찾으려 한 것도 여기에
Good night
잃어버린 것도 여기에
Good night
찾으려 한 것도 여기에"
이별이 서툴러서,416,장혜진,"이별의 끝을 바라보며
줄어만 가던 우리의 대화에
너무 지쳐버렸을까 날 밀어낼 만큼
여전히 난 그대론데

좋았던 우리 추억에 머물러
지우지 못 한 사진을 보다가
혹시라도 네가 돌아올까
또 기다리다 그렇게
오늘도 지옥 같은 하룰 보내

이별이 서툴러서
잘 살란 말은 못 해
혼자 끝낸 거잖아
쓰리게 흩어진 너와의 기억은
끝내 나를 맴돌아
왜 몰랐을까 내게서 점점 더 멀어지는
눈앞에 널 두고도

너무 많은 걸 바랬을까
돌아서 버린 너를 두고
나를 보며 무너져 내리는
너의 눈빛은 여전히
날 사랑했던 그 모습 그대론데

이별이 서툴러서
잘 살란 말은 못 해
혼자 끝낸 거잖아
쓰리게 흩어진 너와의 기억은
끝내 나를 맴돌아
왜 몰랐을까 내게서
점점 더 무뎌지는 아무 상관 없는 너

다시는 못 보는 게 너무 싫어서
헤어지자던 네게 아무 말도 나 못 했어
니가 알려준 사랑에
이별은 없었잖아
먼저 시작한 건 너였잖아

두 번은 못 헤어져
한 번도 이미 아픈데
빨리 돌아와서
널 잃고 헤매던 시간들에 기억은
없었던 일처럼
기다려 볼게
오늘도
다시 내게로 와줘
너무 힘든 것 같아"
영원,153,해서웨이 (hathaw9y),"온 힘껏 쏟아
내온 빛 마를 때
온 힘껏 쌓아
온 시간 무너져 갈 때

타올라가네 고요하게
영원의 종말 같은 것
사라져가네 선명하게

무너져가는
가장 깊은 곳엔
버거워져버린
오래된 우리의 잔해
오래된 너와 나만

타올라가네 고요하게
영원의 종말 같은 것
사라져가네 선명하게

타올라가네 고요하게
영원의 종말 같은 것
사라져가네 선명하게"
사랑에 빠져 허우적 대,49,Slowcity,"..ㅎ You know what?
How much I LOVE YOU
You are so beautiful
More than anyone I ever seen

Hey girl, 잠깐 시간 어때?
나 오늘 네게 미치고 싶은데
Yeah, 네 맘은 어때?
나 오늘 네게 흠뻑 빠지고 싶은데

커피는 앤트러사이트
칵테일은 Dirty Pink Whoo~
이건 널 위한 Persnal Playlist
전부 널 향한 내 마음

Hey girl, What kind of car you like?
Porche 보다 역시 네겐 Off Road Car
Oh Yeah, What kind of drink you like?
도도한 네 매력엔 역시 Black Russian

난 사랑에 빠져 허우적 대
우 하 우 하 우 하 Yeah
Oh 난 사랑에 빠져 허우적 대
우 하 우 하 우 하 Yeah

Hey girl, 아름답게 내려진
LVC 501 Low Rise with Sneakers
넌 나를 자꾸만 유혹해
우 하 우 하 우 하 Yeah

커피는 앤트러사이트
칵테일은 Dirty Pink Whoo~
이건 널 위한 Persnal Playlist
전부 널 향한 내 마음

Hey girl, What kind of car you like?
Porche 보다 역시 네겐 Off Road Car
Oh Yeah, What kind of drink you like?
도도한 네 매력엔 역시 Black Russian

난 사랑에 빠져 허우적 대
우 하 우 하 우 하 Yeah
Oh 난 사랑에 빠져 허우적 대
우 하 우 하 우 하 Yeah"
Boy Used To,29,I-Rohm (아이롬),"Boy used to say
No one loves you babe
Acting like this will cause disease
No one wants you please
Boy used to say
No one loves you babe
Acting like this will cause disease
You don’t know that I need a rock rock rock rock
Maybe that was sigh, trust trust trust trust
When it gets harder crush crush crush crush
Try it, trespass or can’t never be what I am

그래 네가 말한 타입
I don’t think that part is me
그녀가 날 찾아
결말은 다시 back to back
Like an itch I’m stressed by all of the things but still in
자꾸 물어보잖아, did you try it all?
그렇지만 이 게임에 빠져버린 널
그래도 넌 그와 계속해 bucket list
Cause too many are there and they are all

Boy used to say
No one loves you babe
Acting like this will cause disease
No one wants you please
Boy used to say
No one loves you babe
Acting like this will cause disease
You don’t know that I need a rock rock rock rock
Maybe that was sigh, trust trust trust trust
When it gets harder crush crush crush crush
Try it, trespass or can’t never be what I am

아 끈 풀어졌다 make the lace tight
Oh thank you boy but 이건 내 거야 game out
Check mate, 좋은 네가 만든 rule에 패해
행복감에 취해 we know we need to get back
Real xxxx pullin’ up with a click clap boom boom
That picture’s ex, don’t care, click tab look look
Watch out for my next take
Imma get it like I said so
Go exit, day’s over

Boy used to say
No one loves you babe
Acting like this will cause disease
No one wants you please
Boy used to say
No one loves you babe
Acting like this will cause disease
You don’t know that I need a rock rock rock rock
Maybe that was sigh, trust trust trust trust
When it gets harder crush crush crush crush
Try it, trespass or can’t never be what I am"
뒤척이는 허울,"22,218",이승윤,"잉크가 마른
경전 위에는
완장을 두른 경구들
어머 난 난시가 있어 아마
아마 아마
아마 뒤척이는 허울
아마 지척에는 조울
아마 뒤쳐지는 너울
아마 미쳐가는 서울에
아마 빛을 잃은 거울
아마 윗층에는 해야
아마 미쳐가는 서울에
눈 감아 휘청이는 건 좀 봐주세요
토성의 고리
손가락엔 안 맞아
천체를 접붙인 왕관을 가져와도
어머 난 얼굴도 작아 아마
아마 아마
아마 뒤척이는 허울
아마 지척에는 조울
아마 뒤쳐지는 너울
아마 미쳐가는 서울에
아마 빛을 잃은 거울
아마 윗층에는 해야
아마 미쳐가는 서울에
눈 감아 휘청이는 건 좀 봐주세요
시대의 품 속에
얼어붙은 우린
아마 여기서
얼어죽을 개인
얼어죽을 내일
아마 아마 아마
아마 뒤척이는 허울
아마 지척에는 조울
아마 뒤쳐지는 너울
아마 미쳐가는 서울에
아마 빛을 잃은 거울
아마 윗층에는 해야
아마 미쳐가는 서울에
눈 감아 휘청이는 건 좀 봐주세요"
Shibuya,955,리오 (RIO),"밤 비행기를 놓치듯
네 손을 놓쳤어
길은 너로 점철되고
활주로 끝의 나
열아홉은 어제 일만 같으니까
아직 두 발로 너에게
뛰어갈 수 있겠지
있겠지
시부야
돌아갈 너를 꿈꿔
지금 여긴 같은 두 시겠지만
사랑하기엔 섬 같아
처음 같던 네 마지막
가느다란 그 숨들
실이 되어 우릴 묶어뒀는데
시부야
Lonely hearted plane
lands on the edges of 19
A dusty paradise
Our love, our love
카세트에 우리 노래
꽉 찬 짐가방 같은
맘을 풀어 넣었어
지금도
Oh take me back again
약속의 시부야
부푸는 시간이 나를 기다려
I’ll take the plane again
Or any other way
난 그래, 그때도 그랬었잖아
시부야
Take me there 다시 꿈꿔
지금 여긴 같은 두 시겠지만
사랑하기엔 섬 같아
처음 같던 네 마지막
가느다란 그 숨들
다 영원히 네게 묶여 있는데"
내 맘 같지 않던 그 시절,"3,412",마이 앤트 메리,"항상 내가 먼저 가자고 했지
그 곳엔 무언가 우릴 기다리고 있다고
함께 힘겹게 오른 언덕 너머엔
웬일인지 그 곳엔 아무것도 없었지
가까이 다가가면 갈수록
멀어지는 빛나던 우리의 꿈들
그땐 나도 내 진심을
알 수 없어 눈물 흘렸고
그저 우리 발걸음만이
가르쳐 주리라 믿었어

다 이렇게 끝나는 건 아닌지 두려워했고
언제 또 시작될런지도 알 수 없었지
그땐 나도 내 진심을
알 수 없어 눈물 흘렸고
다만 우리 발걸음만이
가르쳐 주리라 믿었어
기억 속에 희미해진
어렸던 그 때의 그 꿈들
이젠 남은 이 길 위엔
또 혼자가 돼 버린 우리들
내 맘 같지 않던 그 시절"
베란다,"3,748",쏜애플 (THORNAPPLE),"그대의 살을
처음으로 만져봤던 날엔
앙상한 가슴
언저리가 가려웠었네
오늘은 그날처럼
마음이 자꾸만 파래
거리에 번져가는
불을 내려다보네
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
그들은 미지근한
온도의 철학을 말해
머리가 뜨거워진
나는 귀를 먹었네
그래도 어째선지
마음이 자꾸만 파래
까치발을 들고
절반의 나를 내미네
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
그대가 먼 곳에서
잠이 들 무렵 난 말해
사실 난 너와 눈을
똑바로 보고 싶어
그래서 이렇게나
마음이 자꾸만 파래
오늘도 식지 않은
나에게 밤이 오네
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야
오늘도 밤이야 오늘도 밤이야"
한 번쯤 니가 먼저,"19,576",바닐라 어쿠스틱,"오늘도 전화기를 보다 내가 먼저
문자 답이 없는 넌 참
혹시 네 맘엔 내가 없나 다른 사람
만나 웃고 있는 걸까
한 번쯤은 네가 먼저 내게 전화를
걸어 먼저 웃어주면 내게 그랬으면
한 번쯤은 네가 먼저 보고 싶단
말도 먼저 해줬으면 내게 그랬으면
my love is so true my love is so
real I wanna see your mind
my love is so true my love is so
real I wanna see your mind
뭘까 네 맘을 난 몰카 하고 싶어
내가 좋기는 한 건지
어려워 널 대하는 방법
헷갈리면서도 왜 네게 끌리는지
한번쯤은 네가 먼저 내게 전화를
걸어 먼저 웃어주면 내게 그랬으면
한번쯤은 네가 먼저 보고 싶단
말도 먼저 해줬으면 내게 그랬으면
my love is so true my love is so
real I wanna see your mind
my love is so true my love is so
real I wanna see your mind
조금만 더 내게 맘을 보여 숨겨온
맘을 보여 내가 갈 수 있다면
조금만 더 내게 맘을 열어 닫힌
그 맘을 열어 내가 갈 수 있다면
my love is so true my love is so
real I wanna see your mind
my love is so true my love is so
real I wanna see your mind"
