Title,Likes,Singer,Lyrics
밀려오는 파도소리에,23,썰물,"지나간 자욱 위에
또 다시 밀려오면
가여린 숨결로서
목놓아 울부짓는
내 작은 소망처럼
머리를 헤쳐끌고
포말로 부서지며
자꾸만 밀려오나
자꾸만 밀려가는 그 물결은
썰물 동여매는
가슴속을 풀어
뒹굴며 노래해 뒹굴며 노래해
부딪혀 노래해 부딪혀 노래해
가슴속으로 밀려와
뛰었던 가슴 속을
채우려하네 채우려하네

밀려오는 그 파도 소리에
밤잠을 깨우고 돌아누웠나
못다한 꿈을 다시 피우려
다시 올 파도와 같이 될꺼나
밀려오는 그 파도 소리에
밤잠을 깨우고 돌아누웠나
못다한 꿈을 다시 피우려
다시 올 파도와 같이 될꺼나
밀려오는 그 파도 소리에
밤잠을 깨우고 돌아누웠나
못다한 꿈을 다시 피우려
다시 올 파도와 같이 될꺼나"
3月 (Feat. 조규찬),"1,810",라즈베리필드,"수많은 별들의 노래와
너의 눈에 담겨진 달을
공허한 하늘을 울리던
나즈막한 너의 목소리
모든 거짓속에도
나의 진실한 날을
이제 잊혀졌겠지만
모두 희미해져 있지만
너와 함께 한 그 날에
우린 아직 거닐고 있어
그날

나의 맘을 감싸주던
따스하게 안아준 너를
세상 모든 아픔속에서 날
구원해줬던 너의 노래
모든 거짓속에도
나의 진실한 날들
이제 잊혀졌겠지만
모두 희미해져있지만
너와 함께 한 그 날에
우린 아직 거닐고 있어
그날 너와 나의 노래

슬픈 그리움속에
나의 눈부신 날들
이제 잊혀졌겠지만
모두 희미해져있지만
흘러가는 강물속에
되내이던 너와 내 작은 노래
너에겐 스쳐간 바람이겠지만
너와 나의 그 노래를 기억해
너에겐 수많은 흔적들 중 하나겠지만
너와 나의 그 노래를 기억해"
마흔 즈음,195,안치환,"한몸인 줄 알았더니 아니다
머리를 받친 목이 따로 놀고
어디선가 삐그덕 삐그덕
나라고 믿던 내가 아니다
딱 맞아떨어지지가 않는다
언제인지 모르게 삐긋하더니
머리가 가슴을 따라주지 못하고
저도 몰래 손발도 가슴을 배신한다
확고부동한 깃대보다
흔들리는 깃발이 더 살갑고
미래조의 웅변보다
어눌한 말이 더 날 흔드네
후배 앞에선 말수가 줄고
그가 살아온 날만으로도
고개가 숙여지는 선배들
실천은 더뎌지고 반성은 늘지만
그리 뼈아프지도 않다
모자란 나를 살 뿐인
이 어슴푸레한 오후

한맘인 줄 알았더니 아니다
늘 가던 길인데 가던 길인데
이 길밖에 없다고 없다고
나에게조차 주장하지 못한다
확고부동한 깃대보다
흔들리는 깃발이 더 살갑고
미래조의 웅변보다
어눌한 말이 더 날 흔드네
후배 앞에선 말수가 줄고
그가 살아온 날만으로도
고개가 숙여지는 선배들
실천은 더뎌지고 반성은 늘지만
그리 뼈아프지도 않다
모자란 나를 살 뿐인
이 어슴푸레한 오후
모자란 나를 살 뿐인
이 어슴푸레한 오후"
회상,327,정태춘,"해 지고 노을 물 드는 바닷가
이제 또 다시 찾아온 저녁에
물새들의 울음소리 저 멀리 들리는
여기 고요한 섬마을에서
나 차라리 저 파도에 부딪치는
바위라도 되었어야 했을 걸
세월은 쉬지 않고 파도를 몰아다가
바위 가슴에 때려 안겨주네

그대 내 생각 잊었나 내 모습 잊었나
바위 검은 바위 파도가 씻어주고
내 가슴 슬픈 사랑 그 누가 씻어주리 음-
저 편에 달이 뜨고 물결도 잠들며는
내 가슴 설운 사랑 고요히 잠이 들까 음-

그대 내 생각 잊었나 우리 사랑 잊었나
그대 노래 소리 파도에 부서지며
내 가슴 적시던 날을 벌써 잊었단 말이 음-
또 하루가 가고 세월이 흐를수록
내 가슴 설운 사랑 슬픔만 더해가리 음"
사랑을 원해요,"1,104",박창근,"새벽 갈 곳을 잃은 이 몸은
밤을 무서워하는 이 몸은
사랑을 원해요 사랑을 찾아요
영혼의 시계소리 째깍째깍
무서운 이 밤에도 쉬지 않고
나의 바다를 지켜 줄
나의 등대를 지켜 줄
사랑을 원해요 사랑을 찾아요
새벽 찬바람을 맞고 선
길을 걷는 또 하나의 나
사랑을 원해요 사랑을 찾아요
영혼의 시계소리 째깍째깍
무서운 이 밤에도 쉬지 않고
나의 바다를 지켜 줄
나의 등대를 지켜 줄
사랑을 원해요 사랑을 찾아요
어디에 있나요 내 영혼의 반쪽은
어디에 있나요 내 상처의 반쪽은
사랑을 원해요 사랑을 찾아요
사랑을 원해요 사랑을 찾아요"
어부가 (漁父歌),662,루시드폴,"다시 무거운 노를 저을지
나를 시험하려는 파도
조금은 화난 듯 몰아치며
배를 뒤흔드는 저 바다
밤새 준비한 성긴 그물
작은 물고기는 놓칠 수 있게
그런데도 이렇게
좁은 이 배 한가득
채워주셔서
정말 감사합니다
그리 모자라지 않도록
그리 넘치지도 않도록
오늘 내 몫은 끝나
집으로 향하는 길
노래 부르며 생각해 보면
난 가진 것도
별로 없는데
무얼 놓지 못해 주저하는지
오늘밤 이렇게도
하루를 마치고
노래할 수 있어
정말
감사합니다
그리 모자라지 않도록
그리 넘치지도 않도록
오늘 내 몫은 끝나
집으로 향하는 길
노래 부르며 생각해 보면
난 가진 것도
별로 없는데
무얼 놓지 못해 주저하는지
오늘밤 이렇게도
하루를 마치고
노래할 수 있어
정말 감사합니다
노래할 수 있어
감사합니다"
너무 슬퍼하지 말아요,635,루시드폴,"난 믿어요
이 모든 건
잠시 우리를 지나고 있을 뿐인 걸
참 오래도록 빌었었죠
나는 언제나 그대와 있고 싶다고
그 후론 한 번도
후회한 적 없어
쓸쓸해도
힘들어도
이젠 모든 게 사라져도
어쩌면 모두 그대로일지도 몰라
언젠가
시간이 또 지나서
마주칠 땐
너무 그렇게 슬퍼하지 마요
그동안 한 번도
후회한 적 없어
쓸쓸해도
힘들어도
이젠 모든 게 사라져도
어쩌면 모두 그대로일지도 몰라
언젠가
시간이 또 지나서
마주칠 땐
너무 그렇게 슬퍼하지 마요"
아침이면,172,동물원,"아침이면 나를
사랑하고 있다고 말해 줄
그런 사람이 필요해
아침 햇살이 눈부실 때
그 이마에 곱게
입맞춰 줄 수 있는
그런 사람이 필요해
참 외로운 삶을
살아가고 있어
생각해 보면
무척 쉬울 것 같지만
또한 누군가에게
내가 그런 의미가
될 수 있는지
참 어려운 삶을
살아가고 있어
아침이면 변함없는 하루에
의미를 줄 수 있는
그런 사람이 필요해
아침 햇살이 눈부실 때
내 수줍은 꿈을
속삭여 줄 수 있는
그런 사람이 필요해
참 외로운 삶을
살아가고 있어
생각해 보면 무척
쉬울 것 같지만
또한 누군가에게
내가 그런 의미가
될 수 있는지
참 어려운 삶을
살아가고 있어
아침이면 나를
사랑하고 있다고 말해 줄
그런 사람이 필요해
아침 햇살이 눈부실 때
그 이마에 곱게
입맞춰 줄 수 있는
그런 사람이 필요해"
그대라서,"1,824",어쿠스틱 콜라보,"그대 바라만보아도 설레여
가슴이 두근두근해요
아마 당신도 같겠죠
그대의 표정만 봐도 알아요
나완 상관없는 일인줄만 알았던
사랑을 깨닫게 해준 너
아마 나는 이미 중독된것 같아요
그대의 옆에만 서도 행복하니까
어디서나 내가 필요할땐
언제나 내 옆에 있어주던 그대
고마워요 사랑해요 그대
언제나 내 곁에 있어준
나의 소중한 그대
많은 사람들속 그대를 본 그순간
첫눈에 운명을 느꼈죠
아마 나는 이미 중독된것 같아요
그대의 뒷모습마저 멋있으니까
어디서나 내가 필요할땐
언제나 내 옆에 있어주던 그대
고마워요 사랑해요 그대
언제나 내 곁에 있어준
나의 소중한 그대
사랑이란 서툴던 나에게 따뜻한
손으로 이끌어주던 그대
고마워요 사랑해요 그대
언제나 내 곁에 있어준
나의 소중한 그대"
창,285,김광석,"길게 늘어진 커텐 사이로
그대 모습이 얼핏 보여요
어두운 골목길 나는 그 자리에 서서
그대 그림자 바라보고만 있네
다시 만날 수 없는
그리움이 남아 있어도
길게 늘어진 커텐 사이로
그대 모습이 얼핏 보여요
검은 하늘에 별들 사이로
그대 모습이 사라져 가요
새벽 안개 속 나는 그 자리에 서서
닫힌 그대 창 바라보고만 있네
다시 만날 수 없는
그리움이 남아 있어도
새벽 이슬이 어깨 적시고
그대 모습이 얼핏 보여요"
