Title,Likes,Singer,Lyrics
Stay,"161,923",Zedd,"Waiting for the time
to pass you by
Hope the winds of change
will change your mind
I could give a
thousand reasons why
And I know you
and you've got to
Make it on your own
but we don't have to grow up
We can stay forever young
Living on my sofa
drinking rum and cola
Underneath the rising sun
I could give a thousand
reasons why
But you're going
and you know that
All you have to do is
stay a minute
Just take your time
The clock is ticking so stay
All you have to do
is wait a second
Your hands on mine
The clock is ticking so stay
All you have to do is
All you have to do is stay
Won't admit
what I already know
I've never been the best
at letting go
I don't wanna spend
the night alone
Guess I need you
and I need to
Make it on my own
but I don't wanna grow up
We can stay forever young
Living on my sofa
drinking rum and cola
Underneath the rising sun
I could give a
million reasons why
But you're going
and you know that
All you have to do is
stay a minute
Just take your time
The clock is ticking so stay
All you have to do is
wait a second
Your hands on mine
The clock is ticking so stay
All you have to do is
All you have to do is stay
All you have to do is stay
So stay yeah
All you have to do is
wait a minute
Just take your time
The clock is ticking so stay
All you have to do is
wait a second
Your hands on mine
The clock is ticking so stay
All you have to do is stay"
Waiting For Love,"43,749",Avicii,"Where there's a will
there's a way kind of beautiful
And every night has its day
so magical
And if there's love in this life
there's no obstacle
That can't be defeated
For every tyrant a tear
for the vulnerable
In every lost soul the bones
of a miracle
For every dreamer a dream
we're unstoppable
With something to believe in
Monday left me broken
Tuesday I was through with hoping
Wednesday my empty arms were open
Thursday waiting for love
waiting for love
Thank the stars it's Friday
I'm burning like a fire
gone wild on Saturday
Guess I won't
be coming to church on Sunday
I'll be waiting for love
waiting for love
To come around
We are one of a kind irreplaceable
How did I get so blind and so cynical
If there's love in this life
we're unstoppable
No we can't be defeated
Monday left me broken
Tuesday I was through with hoping
Wednesday my empty arms were open
Thursday waiting for love
waiting for love
Thank the stars it's Friday
I'm burning like a fire gone
wild on Saturday
Guess I won't
be coming to church on Sunday
I'll be waiting for love
waiting for love
To come around"
The Ocean (Feat. Shy Martin) (Radio Edit.),"152,711",Mike Perry,"You can be my guiding light
Keep me
Company in the night
That's all I need
All I want
Is for you to stay a little longer now
With arms around me
Like a border
Like the air I breathe
I let you in
Keep me warm underneath my skin
'Cause I'm
Giving in
To your touch
I can never get enough
Dive in deep
Into the ocean
Ocean
Ocean
Ocean
You can be my safety zone
Somewhere
I can go and feel unknown
That's all I need
All I want
Is to stay a little longer now
Arms around me like a border
Like an endless stream
You take me in
To a place that I've never been
Now I'm
Giving in to your touch
I will never get enough
Dive in deep into the ocean
Ocean
Ocean
Ocean"
Malibu Nights,"69,711",LANY,"There's no reason
there's no rhyme
I found myself blindsided by
A feeling that I've never known
I'm dealing with it on my own
Phone is quiet walls are bare
I drink myself to sleep who cares
No one even has to know
I'm dealing with it on my own
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
Every thought when it gets late
Puts me in a fragile state
I wish I wasn't going home
Dealing with it on my own
I'm praying but it's not enough
I'm done I don't believe in love
Learning how to let it go
Dealing with it on my own
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
I drive circles
under street lights
Nothing seems to clear my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind
I can't forget
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
I drive circles
under street lights
Nothing seems to clear my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind"
Symphony (Feat. Zara Larsson),"98,025",Clean Bandit,"I’ve been hearing symphonies
Before all I heard was silence
A rhapsody for you and me
And every melody is timeless
Life was stringing me along
Then you came and you cut me loose
Was solo singing on my own
Now I can’t find the key without you
And now your song is on repeat
And I’m dancin' on to your heartbeat
And when you’re gone
I feel incomplete
So if you want the truth
I just wanna be part of your symphony
Will you hold me tight and not let go
Symphony
Like a love song on the radio
Will you hold me tight and not let go
I’m sorry if it’s all too much
Every day you’re here I’m healing
And I was runnin' out of luck
I never thought I’d find this feeling
'Cause I’ve been
hearing symphonies
Before all I heard was silence
A rhapsody for you and me
A rhapsody for you and me
And every melody is timeless
And now your song is on repeat
And I’m dancin' on to your heartbeat
And when you’re gone
I feel incomplete
So if you want the truth
I just wanna be part of your symphony
Will you hold me tight and not let go
Symphony
Like a love song on the radio
Will you hold me tight and not let go
Ah ah ah ah ah ah
Ah ah ah
Ah ah ah ah ah ah
Ah ah ah
And now your song is on repeat
And I’m dancin' on to your heartbeat
And when you’re gone
I feel incomplete
So if you want the truth
Oh oh oh
I just wanna be part of your symphony
Will you hold me tight and not let go
Symphony
Like a love song on the radio
Symphony
Will you hold me tight and not let go
Symphony
Like a love song on the radio
Will you hold me tight and not let go"
Hate You + Love You (Feat. AJ Mitchell),"21,454",Cheat Codes,"Still caught in a new
love state of mind
Just broken souls stayin'
one in the night
All the space in between
us a lie lie oh
Still torn by the way we used to be
Takin' freedom over loyalty
Doin' whatever
whenever we please please
Yeah you push and you pull
And I'm indecisive
But I can't let you go
It's wrong but it's right
Yeah the tension is high
But it's just how I like it
Yeah you always remind me
That I hate you
love you at the same time oh
Hurts good
but you know I don't mind and I
Want you even after we fight
Hate you love you
the rest of my life Hey
Sometimes wanna
get up and scream but it's
All gone when
you're lookin' at me and I
Let you put your name
on my sleeve
Hate you
love you the rest of my life Life
You're like
the definition of bittersweet
You're the poison
and the remedy
Only addiction that
I wanna keep keep
Yeah you push and you pull
And I'm indecisive
But I can't let you go
It's wrong but it's right
Yeah the tension is high
But it's just how I like it
Yeah you always remind me
That I hate you
love you at the same time oh
Hurts good but you know I don't mind
and I Know I don't mind
Want you even after we fight
Hate you love you the rest of my life
Sometimes wanna get up
and scream but it's
All gone when
you're lookin' at me and I
Let you put your name
on my sleeve
Hate you love you
the rest of my life Life
Hate you love you I
Hate you love you I
Hate you love you I
Hate you love you the rest of my life
Hate you love you I Ooh
Hate you love you I
Hate you love you I
Hate you love you the rest of my life
Hate you love you
at the same time Same time
Hurts good but you know
I don't mind Know I don't mind
Want you even after we fight
Hate you love you
the rest of my life
Hate you love you oh woah
Sometimes wanna get up
and scream but it's
All gone when you're lookin' at me
and I Lookin' at me
Let you put your name on my sleeve
Hate you love you the rest of my life
Hate you love you I
Hate you love you I
Hate you love you I
Hate you love you the rest of my life"
Toca Toca (Radio Edit),"13,352",Fly Project,"Oh, you say no, no, no
I say no, no, no, no
You say take me home
I say Dom Perignon
You say no, no, no
I say no, no, no, no
No, no, no, no
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Oh, I wanna say, rain on me forever
Rivers of champagne, celebrate together
Oh, I wanna say, rain on me forever
Rivers of champagne, celebrate together
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Toca, toca, toca
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
I see your eyes every day and every night
And I, I wanna hold you
Love you till the end of time
Stay over night cause I want you in my life
And I, I wanna love you
I will never make you cry
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Hasta la vida loca
Loca, loca, loca
Te encanta la musica
Te toca, toca, toca
Toca, toca, toca
Toca, toca, toca"
The Spectre,"52,572",Alan Walker,"Hello hello
Can you hear me
as I scream your name
Hello hello
Do you need me
before I fade away
Is this the place that I call home
To find what I've become
Walk along the path unknown
We live we love we lie
Deep in the dark
I don't need the light
There's a ghost inside me
It all belongs to the other side
We live we love we lie
We live we love we lie
Hello hello
Nice to meet your
voice inside my head
Hello hello
I believe you
How can I forget
Is this the place that I call home
To find what I've become
Walk along the path unknown
We live we love we lie
Deep in the dark
I don't need the light
There's a ghost inside me
It all belongs to the other side
We live we love we lie
We live we love we lie
We live we love we lie"
Dancin (Feat. Luvli) (Krono Remix),"12,868",Aaron Smith,"Get up on the floor
Dancin' all night long
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin'
All the time
My baby you on my mind
And I don’t know why
Yeah but the feeling is fine
Can’t you see
Yeah honey you are for me
We were meant to be
Dancing in the moonlight
Gazing at the stars so bright
Holding you until the sunrise
Sleeping until the midnight
Get up on the floor
Dancin' all night long
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin'
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Everytime when I look in your eyes
I smile with pride
happy that you are mine
Drunk in love
your love is true I know
You are the best thing
that has happened to me oh oh
Get up on the floor
Dancin' all night long
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin'
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Get up on the floor
Dancin' all night long
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' oh
Get up on the floor
Dancin' all night long
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' till the break of dawn
Get up on the floor
Dancin' oh
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole
Dancing is what to do
Dancing’s when I think of you
Dancing’s what clears my soul
Dancing’s what makes me whole"
Everything Black,"24,130",Unlike Pluto,"Shadows fall over my heart
I blackout the moon
I wait for you to come around
You got me dancing in the dark
I've closed my eyes
But I won't sleep tonight
Baby you
Shoud come with me
I'll take you to the dark side
Me and you
You and me
Do bad things in the night time
Baby you
Should come with me
And we can kill the lights
Hit the lights
let it blackout blackout
Hit the lights
let it blackout blackout
Black bird Black moon
Black sky Black lights
Black Everything black
Black heart Black keys
Black diamond Black out
Black everything
Black black everyhing everything
All black everything everything
All black everything everything
All black everything
everything black
In a nocturnal state of mind
Children of the night
But it's the only way of life
This black hole's pulling me inside
Of this black heart
This black soul
Underneath this black black sky
Baby you
Should come with me
I'll take you to the dark side
Me and you You and me
Do bad things in rhe night time
Baby you
Should come with me
And we can kill the lights
Hit the lights
let it blackout blackout
Hit the lights
let it blackout blackout
Black bird black moon
Black sky black light
Black everything black
Black heart Black Keys
Black diamonds Black out
Black everything
Black black
everything everything
All black everything everything
All black everything everything
All black everything
everything black
Baby you
Should come with me
Me and you
You and me
Baby you
Should come with me
And we can kill the lights
Hit the lights
let it blackout blackout
Hit the lights
let it blackout blackout
Black bird black moon
Black sky black light
Black everything black
Black heart Black Keys
Black diamonds Black out
Black everything
Black black
everything everything
All black everything everything
All black everything everything
All black everything
everything black"
