Title,Likes,Singer,Lyrics
비로소 너에게 도착했다 (Full Bloom Duet) (Feat.정영은),"4,765",마크툽 (MAKTUB),"너
햇살처럼 다가와
나의 그늘에 아늑히 내려앉아
긴 하루와 지친 맘을 안아주면
나 이제야 숨이 쉬어져
너와 함께
느리게 걷고싶다
어스름한 황혼 무렵 멀리를 바라보며
사소한 일상과
은밀한 말들로
둘만의 소중한 이야기를 적어 가겠다
이윽고 여기 왔어
너의 미소 속에 별을 따라
함께 했던 또 함께 할
모든 날을 그리며
오고 가는 계절과
수 많은 스침과 흩어짐을 지나
비로소 너에게 도착했다
처음 내게 왔던
그날의 향기와
너와 울고 웃던 기억
전부 잊지 않겠다
지금껏 그랬듯
앞으로도 계속
난 너만 있다면
이 생에 더 바랄게 없다
이윽고 여기 왔어
너의 미소 속에 별을 따라
함께 했던 또 함께 할
모든 날을 그리며
오고 가는 계절과
수 많은 스침과 흩어짐을 지나
비로소 너에게
너만을 위한
마음의 소리
약속의 꽃으로 피어나기를
하늘을 보면
꽃이 헤엄치는
봄의 꿈과 시로 가득 하기를
영원한 이야기로
바람 좋은 날이면
행복한 노랠 부르곤 했어
긴 겨울 속 너를 위해
이렇게 아름다워
이토록 눈부셨구나
비로소 너에게 도착했다"
모르는 사이가 되자,"1,096",휘현,"언제부터 였을까
자꾸 내 눈을 피하고
더는 나에 대한
질문이 없어져
차가운 너의 말투에
자꾸 난 작아져 가고
점점
네 눈치만 보게 돼
노력하고 싶었어
널 잃고 싶지 않았어
너 아닌 다른 사람을
사랑할 자신 없었어
날 사랑했다고 말하지 마
그 한마디에 또 기대를 하는
내 모습이 더 초라하게 되니까
날 이해한다고 말하지 마
처음부터 우린 남이었던 때로
되돌아가서 모르는 사이가 되자
돌아가고 싶었어
환하게 웃던 그 때로
너 아닌 다른 사람을
사랑할 자신 없었어
날 사랑했다고 말하지 마
그 한마디에 또 기대를 하는
내 모습이 더 초라하게 되니까
날 이해한다고 말하지 마
처음부터 우린 남이었던 때로
되돌아가서 모르는 사이가 되자
많은 날이 지나고
널 잊었다 믿었는데
겨우 네 소식에 무너져 버렸어
니가 없는 나의 하루는
더는 자신이 없어
정말 난 자신 없어
잘 지내라는 말만 하지 마
그 한마디면 끝인 걸 알아서
우는 내가 더 초라하게 되니까
제발 사랑했다고 말하지 마
처음부터 우린 남이었던 때로
되돌아가서 모르는 사이가 되자"
너에게,"20,384",정준일,"한참을 나 걸어왔어
깊은 덤불을 지나
새벽의 종소리가 울리면
곁으로 갈게
더딘 걸음 걸음으로
힘겹게 네게 닿을 때
소리 없이 날 안아줄 거지
난 정말 고마워
세상의 모든 미움이
나를 향해 있을 때
숨 죽여 소리 없이
날 위해 울어주던 너
한없이 여리기만 한
내가 아파할까 봐
등 뒤로 날 숨긴 채
함께 걸어주던 너
이 넓은 세상의 끝
머나먼 긴 여정의 끝
너와 함께 간다면
나는 두려울 게 없는 걸
우리 찬란하게 빛나던 만큼
누구보다 널 아끼고
사랑할 나잖아
태양보다 뜨겁게
저 달보다 따뜻하게
별보다 더 환하게
너의 날들을 비춰 줄게
끝도 없는 푸른 지평선
달리고 달려
우리 약속했던 그곳에서
꼭 만나자
반짝이던 빛을 따라
한없이 걸었던 길
우린 무얼 위해 달렸을까
아무것도 나 손에 쥐지
못한 채로 울며 돌아섰던 날
여전히 그 자리에
내게 웃어주던 너
이 넓은 세상의 끝
머나먼 긴 여정의 끝
너와 함께 간다면
나는 두려울 게 없는 걸
우리 찬란하게 빛나던 만큼
누구보다 널 아끼고
사랑할 나잖아
태양보다 뜨겁게
저 달보다 따뜻하게
별보다 더 환하게
너의 날들을 비춰 줄게
끝도 없는 푸른 지평선
달리고 달려
우리 처음 널 만났던 때로
약속했던 그 곳에서 꼭 만나자
우리 함께 흘린 눈물 그 만큼
누구보다 널 아끼고 사랑할
나일 테니
태양보다 뜨겁게
저 달보다 따뜻하게
별보다 더 환하게
너의 날들을 비춰줄게
끝도 없는 푸른 지평선
달리고 달려
우리 처음 널 만났던 때로
약속했던 그 곳에서 꼭 만나자"
나는 어떤 사람으로 남겨질까요?,"8,301",유지희,"나는 어떤 사람으로
남겨질까요
어려워요 당신에게
난 어떤 의미인가요
대답하려 하신다면
접어두세요
괜찮아요 괜찮아요
듣지 않아도 돼요
겁나는 게 아니라고
하고 싶지만
마음이 다치게 될까 봐
사실은 듣고 싶어
나 돌아서는 길
위로가 될 수 있도록
이런 사람이었어도 나
꽤 괜찮은 사람이었다고
말해줘 우리 사랑
꽤 괜찮은 사랑이었다고
이런 사람이었어도 날
사랑해줘서 고마웠어요
잘 지내요 이제 나도 떠나요
겁나는 게 아니라고
하고 싶지만
마음이 다치게 될까 봐
사실은 듣고 싶어
나 돌아서는 길
위로가 될 수 있도록
이런 사람이었어도 나
꽤 괜찮은 사람이었다고
말해줘 우리 사랑
꽤 괜찮은 사랑이었다고
이런 사람이었어도 날
사랑해줘서 고마웠어요
잘 지내요 이제 나도
이런 사람이었어도 나
꽤 괜찮은 사람이었다고
말해줘 우리 사랑
꽤 괜찮은 사랑이었다고
이런 사람이었어도 날
사랑해줘서 고마웠어요
잘 지내요 이제 나도 떠나요"
하기 싫어,"14,664",MEENOI,"무슨 말을 더 하려는지
아직 할 말 더 남았다고
가겠다는 나를 붙잡아두지 마
지겨워
어제 할 말 다 끝냈잖아
더 하고 싶은 말 없다고
왜 자꾸만 압력밥솥같이 뜸을 들여
하기 싫어 다 뻔한 사랑도
그만할래 바보 같은 이별도
왜 난 하고 싶은 것들만
생겼다 하면 다 엉망이 돼
남들처럼만 사랑해 보자구요
나도
무슨 말을 더 하겠다고
미련한 소리 늘어놓고
입 아프게 떠들기만 하는지
나도 참
이미 끝난 일일 뿐인데
괜한 생각하지 말자고
수백 번 어르고 달래봐도 결국 난
하기 싫어 다 뻔한 사랑도
그만할래 바보 같은 이별도
왜 난 하고 싶은 것들만
생겼다 하면 다 엉망이 돼
남들처럼만 사랑해 보자구요
나도
무슨 말을 더 하려는지
아직 할 말 더 남았다고
가겠다는 나를 붙잡아두지 마
지겨워"
어젯밤도 (Feat. 강지),"10,058",이한울,"어젯밤도 너가 떠올라서
잠을 못잤어
만약 너가 이걸 듣는다면
제발 떠나줘
시간 흘러 너와 다른 공간
공길 마셔도
아직 익숙해 네 모습은
어제 본 것처럼
매일마다 사람 사일 헤쳐
네가 떠나던
그래 이 스타벅스 안에 아직
너가 있을 것 같아
절대 그럴 리 없다는걸
사실 난 알면서도
혹시나 하며
잊지못한 너를 찾았어
결국 그립다고 얘기하고픈게 아니라
이런 노랠 쓰는 내가 이젠 싫다는거야
다시 보고싶단 얘기 하려는게 아니라
홍대가 가까운 우리집이 싫다는거야
어젯밤도 너가 떠올라서
잠을 못잤어
만약 너가 이걸 듣는다면
제발 떠나줘
시간 흘러 너와 다른 공간
공길 마셔도
아직 익숙해 네 모습은
어제 본 것처럼
나는 너가 나쁜 기억으로 남아있는데
너는 왜 내게 미련남아
연락 와 무엇 때문에
나는 너를 잊으려고 노력하고 있는데
너는 나를 흔들어놔 그저 그런 술김에
But i want you
사실 이해못한 채로
너와 걷던길을 걸었어
다른 모든게 그대론데
내 곁에 너 하나만 없었어
너도 알잖아 너 없인
i can't breathe no more
어떤 의미인지 모르겠는 그 미소도
너가 나를 욕했었던 그 말투도
그걸 보고서도 i sleep alone
어젯밤도 너가 떠올라서
잠을 못잤어
만약 너가 이걸 듣는다면
제발 떠나줘
시간 흘러 너와 다른 공간
공길 마셔도
아직 익숙해 네 모습은
어제 본 것처럼
마치 어제 본 것처럼
마치 어제 본 것처럼
마치 어제 본 것처럼
마치 어제 본 것처럼
어젯밤도 너가 떠올라서
잠을 못잤어
만약 너가 이걸 듣는다면
제발 떠나줘
시간 흘러 너와 다른 공간
공길 마셔도
아직 익숙해 네 모습은
어제 본 것처럼
어젯밤도 너가 떠올라서
잠을 못잤어
만약 너가 이걸 듣는다면
제발 떠나줘
시간 흘러 너와 다른 공간
공길 마셔도
아직 익숙해 네 모습은
어제 본 것처럼"
I Love You,"3,761",Lacuna (라쿠나),"불꽃이 하늘에 피어나고
우린 아주 오랜 꿈에서 깨어나
지나고 나면 알 수 있겠지
아무것도 알 수 없었단 걸
I love you baby
너와 나의 마음이 어지럽게
흔들리는 곳에서도
I love you baby
괴물들이 닿지 않게
나 너의 슬픔을 삼킬게
파랗게 질린 하늘 아래에
저기 숨을 내쉬는 달빛은
사람들의 슬픈 소원들을
아주 오래 오랫동안 지켜왔대
I love you baby
너와 나의 마음이 어지럽게
흔들리는 곳에서도
I love you baby
괴물들이 닿지 않게
나 너의 슬픔을 삼킬게
매일 밤
깨어날
너와 나의 꿈들
언젠가
사라질
너와 나의 세상
내일 밤
깨어날
너와 나의 꿈들
언젠가
살아질
너와 나의 세상
매일 밤
깨어날
너와 나의 꿈들
언젠가
사라질
너와 나의 세상
내일 밤
깨어날
너와 나의 꿈들
언젠가
살아질
너와 나의 세상"
전화하다몰래우는네가날버리지않게,"1,252",도규,"야 울지 좀 말아 봐봐
내가 하려 했던 말이 그게 아닌 걸 알잖아

나보고 대체 뭘 어떡해?
이리저리 치인 게 내 탓은 아니잖아

근데 왜 자꾸 우는데
내가 같이 슬퍼지는데

널 만났던 사람들 중에
이렇게 날 울린 건 내가 처음이란 말을 왜 해

그리웠어 이제는 더
그런데 아무것도 못해서

그때의 추억들이
이제는 우리를 반겨주지 않거든

어리고 철없고 서툴던 서로는 멍청하게
마음이 이끄는 대로 그냥 서로를 약속한 건 아닐까?

그런데 왜 시간이 지날수록 떠올라
우리가 걸었었던 길들은 노래를 크게 틀어도 보이잖아

보이잖아 서로가 울며 약속했던 거리잖아
전화하다 몰래 우는 네가 날 버리지 않기로

어린 건가 몰랐나 봐
주고받았던 말 들은 날 이렇게 아프게 하는 걸

철이 없던 우리들은 이제 와서
사과하며 흐르고 있는 눈물을 닦아주는 걸

내가 정한 길의 후회하지 않게
응원했던 너의 모습들을 절대 잊지 않을게

보고 있어줘 내가 어디까지 가는지
날 만난 걸 네가 평생 잊지 않게 해줄게

(잊지 말아 줘 내가 말한
야망이 섞여있던 크나큰 선택들의)

(가난하게 자랐던 어릴 적 모습의
부끄러워하지 않았던 소년의 얘기를)

안녕
시간이 많이 지났어

서로가 끊어지고
넌 그동안 어떻게 지냈어

나는 뭐 음악 해 예전처럼
근데 지금은 진심이야

근데 노래를 만들면
네 생각이 자꾸 나더라고

아니야 꼬시는 거
장난으로 하고 있는 말이 아니야

우리가 그때로 돌아가면
걱정 없이 행복할까?

알았어 예전 얘기는 그만할게
근데 나는 시간이 지나도 예전이 아니야

알겠어 방금 얘기는 못 들은 걸로 해줘
이제는 누구를 만날 기운이 하나도 없어

어쩌면 우리는 너무나 완벽한 순간이었어
보이는 것보다 속을 더 알 수 있게 해준 네가

내가 너무나 불안정할 때
같이 있어줬던 사실만으로 널 믿고 있어

잊고 있어
울고 있는 건 네가 아니라

전화하다 몰래 우는
내가 널 버리지 않기로

어린 건가 몰랐나 봐
주고받았던 말 들은 날 이렇게 아프게 하는 걸

철이 없던 우리들은 이제 와서
사과하며 흐르고 있는 눈물을 닦아주는 걸

내가 정한 길의 후회하지 않게
응원했던 너의 모습들을 절대 잊지 않을게

보고 있어줘 내가 어디까지 가는지
날 만난 걸 네가 평생 잊지 않게 해줄게

어린 건가 몰랐나 봐
주고받았던 말 들은 날 이렇게 아프게 하는 걸

철이 없던 우리들은 이제 와서
사과하며 흐르고 있는 눈물을 닦아주는 걸

내가 정한 길의 후회하지 않게
응원했던 너의 모습들을 절대 잊지 않을게

보고 있어줘 내가 어디까지 가는지
날 만난 걸 네가 평생 잊지 않게 해줄게"
어항,125,초승 (CHOSNG),"난 조그만 어항에 살고 있어요 초대할게요
희망을 키워낸 푸른 경계로 널

다 커다란 바다를 안고 산대요 무뎌진대요
여린 날개로도 파도를 가를 수 있나요

꼭 찾아줘요
밤을 헤쳐 절망도 사랑할게요
그곳의 희망을 보내줘요
그대에게 갈게요

어디쯤에 있나요
아주 멀리에 있지는 말아요
이대로 전부를 놓을 용기가 없어
희미한 빛으로도 나는 그대를 알아볼 거예요
자꾸 멀어지는 네게 지치지 않을 거예요

별이 누운 수면에 고래가 되어 춤을 출래요
감은 눈에 검은 대양을 그려요

밤이 쉬는 그곳은 찬란할까요 고요할까요
힘을 푸는 법을 그대에게 닿으면 알까요

또 숨에 부쳐 우는 날엔 아득한 원망도 해요
그곳의 희망을 보여줘요 그대를 볼게요

어디쯤에 있나요
아주 멀리에 있지는 말아요
이대로 전부를 놓을 용기가 없어
희미한 빛으로도 나는 그대를 알아볼 거예요
자꾸 흐려지는 꿈에 지치지 않을 거예요"
연못,"3,285",최유리,"괜찮은 느낌 이대로 나를 봐
어디가 못났을지
어디로 갈지도 모르는 마음에
여전히 이곳 그대로
몰랐었어 내 모습들
아직 떠돌던 마음들도 모른 채
솔직히 말할게 여기 나와 닮아
비춰지던 모습들
영문도 모를 사람이 쳐다보면
아 이게 나인 거라며
다가왔어 내 모습들
여전히 떠도는지도 난 모른 채
오 저기 봐 나를 가득하게 담은
휘청이게 하는 바람
언제 이리저리 나를 따라다녀
내가 물에 있도록
이 모습이 내가 맞냐고
물어봤지 답은 없어도
꿈에 떠올랐단 이유로
나 모르는 척하게 됐어
더 솔직히 말할게 여기 나와 닮아
묻어지던 모습들
눈을 꼭 감고 다시 또 눈을 떠
변해온 난 그대로
담아왔어 내 모습들
흐르던 내 눈물 나의 눈
모두 가린 채
오 저기 봐 나를 가득하게 담은
휘청이게 하는 바람
언제 이리저리 나를 따라다녀
내가 물에 있도록
이 모습이 내가 맞냐고
물어봤지 답은 없어도
꿈에 떠올랐단 이유로
나 모르는 척하게 됐어
사람 꿈에 지나 나타나
언제 지나갔는지 몰라
난 모르는 것들뿐이야
어느새 나와 닮은 물 흐름 속에
잔잔하게 나를 뒤흔들은 모습들은
오 저기 봐 나를 가득하게 담은
휘청이게 하는 바람
언제 이리저리 나를 따라다녀
내가 물에 있도록
이 모습이 내가 맞냐고
물어봤지 답은 없어도
꿈에 떠올랐단 이유로
나 모르는 척하게 됐어"
