Title,Likes,Singer,Lyrics
한숨,"286,899",이하이,"숨을 크게 쉬어봐요
당신의 가슴 양쪽이 저리게
조금은 아파올 때까지
숨을 더 뱉어봐요
당신의 안에 남은 게 없다고
느껴질 때까지
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
남들 눈엔 힘 빠지는
한숨으로 보일진 몰라도
나는 알고 있죠
작은 한숨 내뱉기도 어려운
하루를 보냈단 걸
이제 다른 생각은 마요
깊이 숨을 쉬어봐요
그대로 내뱉어요
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
정말 수고했어요"
사랑노래,"15,773",dori,"뻔하디 뻔한 그런 사랑 노래
널리고 널린 그런 사랑 노래
라고 생각하고 살던 내가 이렇게 변했어

이제는 불러 너를 위한 노래
이렇게 불러 la-la-la
la-la-la 이건 우릴 위한 노래야

또 내 사랑 노래가 나와 길거리에
그때처럼 불러 줄게 네게
너와 함께 불렀었던 노래
네게만 닿기만 바라 정말

또 난 사랑 노랠 만들고 길거리에
그때처럼 불러 줄게 네게
너와 함께 글로 썼던 노래
네게만 닿기만 바라 정말

뻔하디 뻔한 그런 사랑 노래
널리고 널린 그런 사랑 노래
라고 생각하고 살던 내가 이렇게 변했어

이제는 불러 너를 위한 노래
이렇게 불러 la-la-la
la-la-la 이건 우릴 위한 노래야

오래 사랑했던 내 맘속 그 길 위엔
새로 쓰는 사랑은 의미가 없고
너와 함께 부르고 싶은 노래
네게만 닿기만 바라 정말

떠난 사랑 노래라고 말하지 못해
다시 쓰는 사랑엔 의미가 있고
너와 함께 부르고 싶은 노래
네게만 닿기만 바라 정말

뻔하디 뻔한 그런 사랑 노래
널리고 널린 그런 사랑 노래
라고 생각하고 살던 내가 이렇게 변했어

이제는 불러 너를 위한 노래
이렇게 불러 la-la-la
la-la-la 이건 우릴 위한 노래야

아직 미완성인 사랑 노래
네게 남겨둘게 이 노랠
다시 돌아와서 날 안아줘

아직 미완성인 사랑 노래
네게 남겨둘게 이 노랠
다시 돌아와서 날 안아줘

뻔하디 뻔한 그런 사랑 노래
널리고 널린 그런 사랑 노래
라고 생각하고 살던 내가 이렇게 변했어

이제는 불러 너를 위한 노래
이렇게 불러 la-la-la
la-la-la 이건 우릴 위한 노래야"
딱 10CM만,"118,010",10CM,"1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
자세히 보아야 예쁘다
오래 보아야 사랑스럽다
참 좋아하던 말이었는데 글쎄
아무거나 눌러보다가
한발자국 뒤에서
보면 보이지 않던 아름다움이
보인다는 말에
집에 가는 길에
액정 밖의 화면을 봤네
맨날 본 똑같은 거리들이
오늘따라 이상하게 예뻐 보이는 게
싫은 것도 싫지 않아야 어른이 되지
우리 조금만 반 발자국만
한 발자국만 아님 반 발자국만
멀어져 볼까
1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
꽃을 보았다 예뻤다
자세히 보려고 꺾었다
참 좋아하던 향이었는데 글쎄
이제는 한 두번 누르는 향수처럼
쉽게 피고 아쉽게 지는
자세히 안 봐도 오래 안 봐도
이 거리를 가득 채우는
꽃들도 있더라고
삐거덕 거리는
빈 수레바퀴는
쉼과 의심 그 사이 어딘가로 더
미끄러져가는데
일찍이 이미 희미해 져버린
우리의 길 위 의미는 헤져버린
목적지에 적힌 음표와 같아서
1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자"
사랑이라 믿었던 것들은 (Feat. 이수현),"78,448",BIG Naughty (서동현),"사랑이라 믿었던 것들은
어린 날의 추억일 뿐
추억이라 믿었던 것들은
오래 썩는 기억일 뿐
기억이라 믿었던 것들은
지금 너와 나의 기쁨
깊은 곳에서 숨 쉬는
불행들의 연료일 뿐
불행이라 믿었던 것들은
어린 날의 상처일 뿐
상처라 믿었던 것들은
새로운 살의 양분일 뿐
새살이라 믿었던 것들은
의미 없는 가죽일 뿐
그 살가죽을 뚫고 온 너를
사랑이라 믿었을 뿐
길 잃었다
실없다
일없다
사랑에
길 잃었다
웃었다
누군가
웃는 바람에
길었다
질었다
굶주렸다
사랑 따위에
비웠다
지웠다
고작
너란 사람에
쉬웠다
사랑이라 믿었던 것들은
어린 날의 미련일 뿐
미련이라 믿었던 것들은
피지 못한 필연일 뿐
필연이라 믿었던 것들은
지금 너와 나에 깃든
더 짙은 색으로 태어난
시련들의 시작일 뿐
시작이라 믿었던 것들은
끝의 예쁜 이름일 뿐
이름이라 믿었던 것들은
너의 작은 조각일 뿐
조각이라 믿었던 것들이
어쩌면 너의 전부
그 전부를 건넨 너를
사랑이라 믿었을 뿐
사랑이라 믿을 때쯤에
넌 왜 불행에 불을 지피는데
상처라고 믿었었는데
넌 왜 새살이 날 용기를 주는데
미련이라 믿을 때쯤에
넌 왜 나타나 날 부추기는데
어젠 시작이라 믿었었는데 넌 왜
오늘의 끝엔 나를 밀어내는데
길 잃었다
실없다
일없다
사랑에
길 잃었다
웃었다
누군가
웃는 바람에
길었다
질었다
굶주렸다
사랑 따위에
비웠다
지웠다
고작
너란 사람에
쉬웠다"
보고싶었어,"131,618",WSG워너비(4FIRE),"너를 정말 사랑했나 봐 아직도 널 못 잊었나 봐 자꾸만 생각나

시간은 왜 자꾸 나에게 아픈 기억은 다 지우고 좋은 추억만 남아

우 함께 울고 웃던 계절에 다시 만난다면

보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게

마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 아직 널 사랑한다고 말야

라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어

라라라 라라라라랄랄라 라라라라랄랄라
너도 내 맘 같기를

그땐 정말 어렸었나봐 사랑을 잘 몰랐었나 봐
그게 마음이 아파

우 오늘처럼 눈부신 날에 다시 만난다면

보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게

마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 (늦었겠지만) 아직 널 사랑한다고

꽃 피는 봄이 온 것처럼
당연한 듯 내곁에 머물 줄만 알았어 (항상)

주는 게 사랑이란 걸 그때야 난 깨달았어
니가 떠난 후에야

나 너에게 참 고마웠다고 벅차 행복했다고
사랑을 가르쳐 준 니가 참

보고싶었어 (보고싶었어) 너에게 듣고 싶은 말
아직 늦지 않았다고 (늦지 않았다고) 너도 날 기다렸다고 말야

라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어 (Baby can you call me now)
라라라 라라라라랄랄라 라라라라랄랄라

너도 내 맘 같기를"
instagram,"300,884",DEAN,"내일이 올 걸 아는데
난 핸드폰을 놓지 못해
잠은 올 생각이 없대 yeah
다시 인스타그램 인스타그램 하네
잘 난 사람 많고 많지
누군 어디를 놀러 갔다지
좋아요는 안 눌렀어
나만 이런 것 같아서
저기 인스타그램 인스타그램 속엔
문제야 문제
온 세상 속에
똑같은 사랑노래가
와 닿지 못해
나의 밤 속엔
생각이 너무 많네
복잡해
틈만 나면 바뀌는 게
관둘래
이 놈의 정보화 시대
단단히 잘못 됐어
요즘은 아는게 더
괴로운 것 같은데
가면 갈 수록
너무 어려워
나만 이런 건지
클럽 말고 뭐
영화 말고 뭐 없나 하다
결국 동네
내 맘에는 구멍이 있어
그건 뭘로도 못 채우는 것 yeah
난 지금 가라앉는 중 인걸
네모난 바다 속에서
문제야 문제
온 세상 속에
똑같은 사랑 노래가
와 닿지 못해
나의 밤 속엔
생각이 너무 많네
뚜루뚜 뚜루뚜
all night
그렇게 시간 낭비를 하네
저 인스타그램 속에서
Lonely lonely so lonely
원래 이리도 힘든가요
no way no way
이 피드 속엔
나완 다른 세상 뿐인데
부질없이
올려 놓은 사진
뒤에 가려진 내 마음을
아는 이 없네
난 또 헤 메이네
저 인스타그램 속에서
그래 너는 요즘 어때
잠 못 자는 건 여전해
자른 단발이 참 예쁘던데
좋아요는 안 눌렀어
조금 웃긴것 같아서
뚜루루뚜 뚜루루뚜
뚜루루뚜
all night
그렇게 시간 낭비를 하네
네 인스타그램 속에서"
벌써 일년,"78,790",브라운 아이즈,"처음이라 그래 며칠뒤엔
괜찮아져
그 생각만으로 벌써 일년이
너와 만든 기념일마다
슬픔은 나를 찾아와
처음 사랑 고백하며
설렌 수줍음과
우리 처음 만난날 지나가고
너의 생일엔 눈물의 케이크
촛불 켜고서 축하해
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려
너무 보고싶어 돌아와줘
말 못했어
널 보는 따뜻한 그의 눈빛과
니 왼손에 껴진 반지보다
빛난 니 얼굴 때문에
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
내가 기억하는 추억은 언제나
지난 웃음과 얘기와 바램들
또 새로 만들 추억은 하나뿐
내 기다림과 눈물 속 너일뿐
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려"
D (half moon) (Feat. 개코),"267,102",DEAN,"Love love the stars
Love love the moon
별 다를 것 없이
똑같은 공기
똑같은 침대에서
보이는 천장까지
왜 별 이유 없이
공허한 건지
그저 몇 시간 째
멍만 때리는 게
처음에는
배가 고픈가 했었는데
No way no way no way
요새는
칸예 새 앨범을 들어도
뻔해 뻔해 뻔해
TV를 틀어 놓은 채
채널만 돌려 보네
But bae 별 의미 없네
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있지는
않을 텐데
너 없는 밤도
달은 떴다는데
보이지 않아
네 생각에 가려진 채 Yeah
마음이 기운 채로
판단이 설 리가
너 하나 없다고
내가 이럴 리가 없는데
자꾸 그 때로 또 되감기 돼
네가 있던 자리
그 자리 위 밤하늘까지 보여
저 반 쪽 짜리 달이
딱 지금 나의 모습 같지
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
내일의 어둠이
저 달을 한 입 삼키면
둘이 만들었던
세계도 더 작아질 텐데
그리움만 꽉 차겠지
지루한 하루들을 보낸 후
보름달 하늘에 뜰 때쯤에는
우린 하나라고
떠들고 다닐 때만 해도
너는 너고 나는 나라는 게
이렇게도 명확해질지 몰랐어
서로 생각할 시간
시간 초과된 기분
더 지나면 서로
돌아오라고도 못 해
난 지금 돈키호테처럼
정처 없이 네 사랑을 꿈꾸네
난 네 눈만 봐도
텅 빈 이 맘을 다 채울 텐데
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
Love love the stars
Love love the moon
딱 너의 반 반
반의 반이라도
내게 남았더라면
그랬더라면"
한강에서 (Feat. BIG Naughty),"32,507",폴킴,"기억나 이 자리에서
널 바라보고 있었는데
한 발짝 옆에선 네가
날 바라보는 게 믿기지 않아
닿을 듯 말 듯 한
이 거리 이 느낌
심장은 터질듯해
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
한강에서
널 기다릴게
한강에서
오늘을 기억할게
한강에서
난 한강갱
너는 폴킴
취향은 물길처럼 갈리지만
굳이 티 안 낼게
어차피 지금 네 목소리 밖에는
난 안 들리니까
잠실보다 잠원이 더 좋지만
잠이 많은 네 침실에서 가까우니까
난 걷는 걸 별로 좋아하진 않지만
네가 좋다는데 뭐 어찌합니까
닿을 듯 말 듯 한
이 거리 이 느낌
심장은 터질듯해
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
널 기다리는 하루는
그리움으로 물드니깐 오 나
너에게로 스며드는 걸
봄이 다시 온 것만 같아
사랑이라 말하긴 이르지만
이 노랠 빌려 너에게 말할게
흥얼대는 너의 그 목소리에
설레는 맘 좀 취한 것 같애
한강에서
언제까지 나와
널 기다릴게
한강에서
어제 아니
오늘을 기억할게"
체념,"82,765",빅마마,"행복했어
너와의 시간들
아마도
너는 힘들었겠지
너의 마음을
몰랐던 건 아니야
나도 느꼈었지만
널 보내는게
널 떠나보내는게
아직은 익숙하지가 않아
그렇게 밖에 할 수 없던
니가 원망스러워
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을
돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을 돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
그래 더 이상
묻지 않을게
내곁을 떠나고 싶다면
돌아보지 말고 떠나가
눈물은 흘리지 않을게
괜히 마음만 약해지니깐
내게서 멀어진
니 모습이
흐릿하게 보여
눈물이 나나봐
널 많이
그리워할것 같아
참아야만 하겠지
잊혀질 수 있도록
다시 사랑같은거
하지 않을래
내 마지막 사랑은
돌아선 너에게
주고 싶어서
행복하길 바래
나보다 좋은 여자
만나기를"
Yes or No,"38,332",정국,"This ain’t another love song baby
It's my way of putting feelers out
All the traffic in my head’s going crazy
I’m gonna trust my heart right now

And if it’s better to bet on us then I’ll double down
And if we end up in bed and I put the covers out
And if I’m wrong I’ll just bury my head deep underground
I gotta know

Are you feeling the rush?
If so, then I think I know what’s going on
And are we falling in love?
Say yes or no, yes or no, yes or no

Are you thinking ‘bout us?
If so, then I think I know what's going on
And are we falling in love?
Say yes or no, yes or no, yes or no

Everybody in this club so faded
I’m trippin over getting lost on you
If we forever started out as strangers
I think my ever after just came true
If you could see what I see then let’s see what it’s about
We will go higher and higher but we’re not looking down
If it’s a dream there’s no telling when I’ll be coming ‘round
And I gotta know

Are you feeling the rush?
If so, then I think I know what's going on
And are we falling in love?
Say yes or no, yes or no, yes or no

Are you thinking ‘bout us?
If so, then I think I know what's going on
And are we falling in love?
Say yes or no, yes or no, yes or no

Something about you
Do you feel the way I do?
There’s magic in the room
Tell me do you feel it too?
Something about you
Do you feel the way I do?
There’s magic in the room
Tell me what we gonna do?

Are you feeling the rush?
If so, then I think I know what's going on
And are we falling in love?
Say yes or no, yes or no, yes or no

Are you thinking 'bout us?
If so, then I think I know what's going on
And are we falling in love?
Say yes or no, yes or no, yes or no"
사람 Pt.2 (feat. 아이유),"81,317",Agust D,"So time is yet now
Right here to go
I know you know
Anything does know
So time is yet now
Right here to go
Nobody doesn’t know anymore
사랑이라는 말
어쩌면 순간의 감정의 나열
조건이 붙지 나는 무얼 사랑하는가
충분히 사랑받지 못한 아이
그래서 무엇보다 신중한 타입
나는 말야 원해 진중한 사이
알잖아 영원은 모래성
잔잔한 파도에도 힘없이 쉽게 무너져
상실은 무엇 때문에 슬픈 걸까
사실은 두려운 게 슬픈 거야
So far away, you’re gone
Getting far away
Too far away, you’re gone
I know I have to know
So time is yet now
Right here to go
I know you know
Anything does know
So time is yet now
Right here to go
Nobody doesn’t know anymore
당신은 무엇 땜에 슬픈 걸까
사실은 두려움이 큰 거잖아
함께 미래를 그리던 우리는 없고
쌓은 모래성들을
부숴 버린 것은 우린 거야
승패가 없는 게임이라지만
난 언제나 game loser
모든 걸 주겠다던 우린 모든 것을 부셔
그리고 떠나지 사랑이든 사람이든
모두가 이기적이기 때문이야
So far away, you’re gone
Getting far away
Too far away, you’re gone
I know I have to know
So time is yet now
Right here to go
I know you know
Anything does know
So time is yet now
Right here to go
Nobody doesn’t know anymore
떠가는 사람 떠가는 사랑
사랑의 끝은 과연 무엇일까
수많은 사람 스쳐간 사랑
사랑은 사랑으로 완벽할까
그래 말야 이타적인 게 어쩌면
되려 이기적이네
널 위해 한다는 말은 곧 내 욕심이기에
욕심을 버리면 행복해질 건가
채우지 못한 반쪽짜리 허상
삶은 저항과 복종 사이의 싸움이라는데
내가 보기에는 외로움들과의 싸움이네
눈물이 터져 나오면 그대 울어도 돼
(울어도 돼)
당신은 사랑받기에도 이미 충분한데
So time is yet now
Right here to go
I know you know
Anything does know
So time is yet now
Right here to go
Nobody doesn’t know anymore"
잊어버리지마 (Feat. 태연),"207,384",Crush,"너와 나 언젠가
남이 되어도
영영 닿을 수 없는
사이 되어도
잊어버리지마
잃어버리지마
혹시나 다른 사람의
손 잡고 있어도
영영 닿을 수 없는
곳에 있어도
잊어버리지마
잃어버리지마
따뜻해 볼이 맞닿을 때
살며시 시린
내 손 잡아줄 때
차가운 세상에
지친 내 맘을
온기로 감싸네
예에이에
내 눈에 담긴 너의 얼굴
내 품에 잠든 너의 모습
이대로 멈췄으면 해
꽉 잡은 두 손
놓치면 안돼
너와 나 언젠가
남이 되어도
영영 닿을 수 없는
사이 되어도
잊어버리지마
잃어버리지마
혹시나 다른 사람의
손 잡고 있어도
영영 닿을 수 없는
곳에 있어도
잊어버리지마
잃어버리지마
마주 앉아
널 바라보는 지금이
영원하길 바래
혹시나 시간이
우릴 질투 할까 봐
사실 걱정 돼
변치 마 always by my side
영원히 함께 my love
언젠가 날 기억해주길
한번쯤은 뒤 돌아보길
부디 놓지 말아줘
우릴 계속 바라봐주길
Oh My love
시간이 지나 baby
너와 나
우리가 남이 되어도
잊어버리지마
날 잊어버리지마
랄라 랄라랄라 랄라
이 노랠 잊어버리지마"
DIE 4 YOU,"52,960",DEAN,"I don’t wanna go
Till everything comes crashing down
(나는 어디에도 가지 않을거야 모든 것이 무너지기전까진)

You’re the one I want
When everything comes crashing down
(모든것이 무너질때, 넌 내가 원하는 유일한 사람이야)

그냥 왜인지 난
너가 돌아올 것 같은데

I don’t wanna go
Till everything comes crashing down
(나는 어디에도 가지 않을거야 모든 것이 무너지기전까진)

You’re the one I want
When everything comes crashing down
(모든것이 무너질때, 넌 내가 원하는 유일한 사람이야)

Could you tell me once again, again?
(한번만 더 말해 줄 수 있어?)

Oh-oh-oh

널 안아줬던
그 날 처럼
오늘도 비가 오고 있어

Could you kill me once again, again?
(한번만 더 날 죽여줄 수 있어?)

Oh-oh-oh

Cuz I know, I know
I’ll be loving you
I’ll be loving you
(왜냐면 난 알거든 내가 널 계속 사랑할거라는걸)

I’m still loving you
(난 아직 널 사랑해)

Baby you know I’d die for you
(알잖아 난 널 위해서라면 죽을수도 있어)

네가 떠오르면 나는 미쳐
사실 아직 안믿겨
늦었을지도
모르지만
Let you know

어떤 멜로디도
그 어떤 스토리도 내겐
네 잔상일 뿐인데

I know it is way too late
(너무 늦은걸 알지만)

I know it is way too crazy
(너무 미친소리인걸 알지만)

But if you give me one more chance
(하지만 너가 내게 한번 더 기회를 준다면)

Could you tell me once again, again?
(한번만 더 말해 줄 수 있어?)

Oh-oh-oh

날 떠나갔던
그 날부터
하루도 잊은적 없어 난

Could you kill me once again, again?
(한번만 더 날 죽여줄 수 있어?)

Oh-oh-oh

Cuz I know, you know
I’ll be loving you
I’ll be loving you
(왜냐면 난 알거든 너도 알잖아 내가 널 계속 사랑할거라는걸)

What’s wrong?
Baby you know I’d die for you
(뭐가 문제야? 알잖아 자기야 난 널 위해서라면 죽어줄수도 있다는거)

I would die for you
I would die for you
I would die for you
I would die for you
(죽을수도 있어 널 위해서라면)"
Officially Cool,"3,724",방예담,"며칠이 지나
So you and I
괜찮아 우리
가끔 전화도 하지 All night
All night

Why not?

OK
All night
uh uh

야 말했잖아
편할 거라고
이제 오히려
친구처럼
Just friend
오래
OK
볼 수 있게 됐잖아

헤어지는 이유
A B C D E처럼 쉽게 말해
남은 감정 없어 유치하게
I’m not feeling you

Talk talk talk 잠깐 얘기해
아니다, 술이나 사
이 생각, (It’s alright)
아닌 척하면 돼

간지럽게 장난쳐 just try try try
Cuz, I guess we’re officially cool
Coo ooh ooh ool

아무렇지 않아 no surprise
I say I got no problems with you
Coo ooh ooh ool

Block
Hold up
Pause
What?
왠지 복잡해지는 것 같아
피곤해
너도 그런 거니
지금 우리

어색한 타이밍
그런 때 있다면
우린 아마
쿨 하지 못한 생각 중
Talk talk talk 말하다 보니
‘혹시 너도 그럴까?’
이 생각, (It’s alright)
모른 척하면 돼
간지럽게 장난쳐 just try try try
Cuz, I guess we’re officially cool
Coo ooh ooh ool
아무렇지 않아 no surprise
I say I got no problems with you
Coo ooh ooh ool
맘이 조금 이상해
거짓말하기 싫어
Lovey dovey baby baby
That’s what they call us so silly

더 솔직하게 말해줘
(솔직하게 말해줘)
이러다 우리 정말
포기하기 전에 oh ah

며칠이 지나
So you and I
어색한 사이
전화조차 못하지 All night
All night
All night
All night
Oh, girl you got me thinking...
간지럽게 장난쳐 just try try try
(Ye we just try try)
Cuz, I guess we’re officially cool
(I guess we’re officially cool ah)
Coo ooh ooh ool
아무렇지 않아 no surprise (Surprise)
I say I got no problems with you
(No problems with you)
Coo ooh ooh ool

Got no problem
Said that we’re officially cool
Got no problem (Cool)
Officially cool"
바다 가자,"21,321",로지(ROZY),"저 푸른 하늘 아래
너와 내가 서 있고
부드런 백사장을 너와 함께 단둘이
단둘이 걷고 싶어
오직 너만 바라보면서
꽃잎이 휘날리던 그 순간
마치 영화 속 주인공처럼 넌
그렇게 꿀 떨어지는 미소 짓고
살며시 안아 주네요
푸른 바다 뜨거운 태양
낭만의 그곳으로 떠나요
모두 다 버리고 더 자유롭게
둘만의 여행을 떠나가요
바다에 뛰어들고 싶어
우리의 추억이 아름답게
내 눈앞에 파도가
더 달콤하게 느껴져요
둘만의 시간 둘만의 공간
너와 함께라면
모두 다 아낌없이
나의 사랑을 너에게만 줄게
밤 하늘 유난히도 빛났던
저 별들에게 이름을 새기고 우리만
좋아했었던 달콤했던
그 행복을 기억할게
푸른 바다 뜨거운 태양
낭만의 그곳으로 떠나요
모두 다 버리고 더 자유롭게
둘만의 여행을 떠나가요
바다에 뛰어들고 싶어
우리의 추억이 아름답게
내 눈앞에 파도가
더 달콤하게 느껴져요
꽃바람 불어오는 곳
우리의 달콤했던 그 시간도
언젠간 사라져
슬퍼 눈물이 나도
너와 함께 할 수 있다면
더 아름다워
내 눈앞에 파도가
더 달콤하게 느껴져요
둘만의 시간 둘만의 공간
너와 함께라면
모두 다 아낌없이
나의 사랑을 너에게만 줄게"
봄을 노래하다,"47,050",40,"꽃이 필 무렵에
너를 처음 봤어
미소 띈 모습에
입 맞추고파
항상 저만치 있는 널
바라볼 수 밖에 없어서
그렇게
우리의 봄은 흘러갔어
Give you my everything
봄바람에 흩날리는 너
I’ll give you my everything
설레임을 감출순없어
흩날리던 머릿결
조심스레 널 따라 걷지
물들어가는 내 맘은
널 노래해
그저 니 모습은
봄냄새 같아
함께 있을 때면
꽃 향기가 나
어느새 숙녀가 되어
따뜻한 마음을 가졌어
그렇게
너와 난
아름다운
봄을 닮아가지
Give you my everything
봄바람에 흩날리는 너
I’ll give you my everything
설레임을 감출순 없어
흩날리던
머릿결
조심스레 널 따라 걷지
물들어가는
내맘은
널 노래해
매일 아침 눈뜨면
내 곁에 있어 주길
꽃이 피는 봄을 담아
이 노래를 네게 전해
그저 그곳에 머물러줘
Give you my everything
봄바람에 흩날리는 너
I’ll give you my everything
설레임을 감출순없어
흩날리던
머릿결
조심스레 널 따라 걷지
물들어가는 내맘은
널 노래해"
나빠(NAPPA),"104,751",Crush,"아무 말 안 해도 다 알고 있다고
괜찮은척해도 다 드러나는 걸
뾰로통한 입술 차가운 네 말투에
왜 내 맘을 의심해
네가 제일 잘 알면서
미안하단 말이 입에 붙어서 yeah
또 미안해 슬쩍 말을 꺼내보지만
눈칫밥에 체한 넌 몸살 날라 그래
오늘은 이래저래 음 늦었어 yeah
쓸데없이 핑계만 늘어놓고선 yeah
날 안아줘 my baby 바보 같은 나
말해줘 너에게 난
나빠 아파
내가 바빠 바빠서
네 맘 아파아파서
나빠 나빠 나빠 내가 나빠 나빠
널 바래다주는 길은
괜히 딴청을 피우고
네 손잡으려고 해도
나 좀 봐달라고 떼써도
초라한 나에겐
온 세상이 너인데
지키지도 못할 약속을 하고
또 미안하단 말만 되뇌어보지만
실망 가득한 표정에
발걸음은 더 느려져
네 마음 바득바득 긁어놓고선
난 어리광만 피워 진짜 이기적이야
날 안아줘 my baby 바보 같은 나
말해줘 너에게 난
나빠 아파
내가 바빠 바빠서
네 맘 아파아파서
나빠 나빠 나빠 내가 나빠 나빠"
그런 일은,"60,674",박화요비,"너무나 멀어보여요
이렇게 가까이 있는데도
언제나 나를 안아주던 따스한
인사도 잊은건가요
내가 뭘 잘못했나요
혹시 나 미워졌나요
아니죠 떠나려는건 아니죠
그런일은 절대로
없을거라 나는 믿을게요
오늘은 안돼요
내 사랑이 이대로는
이별을 감당하긴 어려운걸요
많은 약속을 다 지울순 없잖아요
아직도 해드릴게 참 많이 있는데
얼마쯤 걸어가다가
한번은 날 뒤돌아 봐줄거죠
그리곤 다시 예전처럼
다가와 웃으며 안아줄거죠
정말 날 좋아했는데
정말 날 아꼈었는데
아니죠 그대를 다시 못보는
그런일은 절대로 없는거죠
나는 믿을게요
오늘은 안돼요 내 사랑이
이대로는
이별을 감당하긴 어려운걸요
많은 약속을 다 지울순
없잖아요
아직도 해드릴게 참 많은걸요
내일 아침엔 더 힘들어
질거예요
어쩌면 며칠밤을
지새우겠죠
언제까지나 곁에
있기로 했잖아요
그대가 아니라면 난 혼자인걸요"
