Title,Likes,Singer,Lyrics
너라는 축제,"2,347",스탠딩 에그,"넌 이 세상에서 느낄 수 없는
나만의 계절
지금껏 단 한 번도
변한 적이 없으니까
아름다워 처음 모습 그대로
눈부셔 예전보다 지금 더
설레어 매일 널 볼 때마다
이대로 머무르고 싶어
세상이 끝나는 날까지
언제나 너라는 계절 안에서
언제까지나
Love with me
지금처럼
Sing with me
Dance with me
all I need is you
Love with me
지금처럼
Sing with me
Dance with me
all I need is you
넌 이 세상에서 느낄 수 없는
나만의 축제
매일 밤 너를 만날 생각에
내 맘이 들떠서 잠 못 드니까
아름다워 처음 모습 그대로
눈부셔 예전보다 지금 더
설레어 매일 널 볼 때마다
이대로 머무르고 싶어
세상이 끝나는 날까지
언제나 너라는 축제 안에서
언제까지나
Love with me
지금처럼
Sing with me
Dance with me
all I need is you
Love with me
지금처럼
Sing with me
Dance with me
all I need is you
sing with me
baby dance with me
every night
every day
sing with me
baby dance with me
every night
every day
Love with me
지금처럼
Sing with me
Dance with me
all I need is you"
혼자 있는 시간,159,마이 리틀 메모리,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
위로,"1,540",이영훈,"그대 무슨 일이 있었나
아무것도 보이지 않을 만큼
울고 있는 걸 보니
별일이 아닌 건 아니겠구나
하며 난 한참을 생각 없이
그 자리에 서서 그대를
이름도 모르는 그대를
가만히 바라보다 보니
왠지 남 일 같지 않아서
괜히 내 기분도 이상해지는
것만 같았던 어제와
다름 없는 풍경 속에서
울고 싶은 건 비단
그대 뿐만은 아니라는
시덥잖은 위로를 그대에게
그대에게
그대에게
그대에게"
어른인 듯 아닌 듯,"3,270",안녕하신가영,"어른이 되면 다를 것 같지
모든 걸 이해할 것만 같지
그런데 오늘 아끼던 구두
언니가 신고 나가면
불 같이 화를 내지
어른이 되면 다를 것 같지
스무 살은 뭐가 좀 달랐나
그래도 왠지 어른이 되면
집도 있고 차도 있고
돈도 많아야겠지
인생의 갈림길에 서 있어도
나이는 너에게 해 줄 말이 없지
하고 싶은 대로
네가 좋아하는 대로
보편적인 얘기들도 좋지만
모두가 보편적일 수는 없잖아
너를 믿어봐 한 번쯤은
네 얘길 들어봐
어른인 듯 아닌 듯
인 듯 아닌 듯
어른인 듯 아닌 듯
인 듯 아닌 듯
인생의 갈림길에 서 있어도
나이는 너에게 해 줄 말이 없지
하고 싶은 대로
네가 좋아하는 대로
보편적인 얘기들도 좋지만
모두가 보편적일 수는 없잖아
너를 믿어봐 한 번쯤은
네 얘길 들어봐
어른인 듯 아닌 듯
인 듯 아닌 듯
어른인 듯 아닌 듯
인 듯 아닌 듯
어른인 듯 아닌 듯
인 듯 아닌 듯
어른인 듯 아닌 듯
인 듯 아닌 듯"
한번쯤,360,송창식,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
그땐 말이 마음을 담질 못했어,103,스타쿠킹버그 (Star Cooking Berg),"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
나의 위성,"7,439",장재인(JEIN),"너와 나눈 이야기 너의 웃음 소리
나를 바라보는 네 사랑스런 눈빛
푸른 새벽 그 불빛에 흔들리는 네
꿈결 같은 얼굴이 날 위태롭게 해
사랑일까 붙잡는 끈일까
계속하면 난 느낄까
나의 위성 너를 잊을까
매일을 헤매는 나
하루의 끝은 또 너에게
기묘한 웃음 소리 넌 심술궂었지
날 사랑하지 않는 게 이기는 줄 알지
새벽의 벨소린 나의 목을 감싸고
파블로프 개처럼 난 너를 기다려
버릇일까 붙잡는 끈일까
계속하면 넌 느낄까
나의 위성 나를 잊을까
아침 해의 자장가
하루의 끝은 또 너에게
싸구려 말들로 넌
선물인 양 너를 감싸고는
복잡하고 꾸깃해
꼭 이유가 필요해 똑같은 그 패턴
움푹 패인 큰 상처로
더 크게 널 도려내고 나면
나를 기억하게 될까
내 위성 그 안의 너만의 그 행성 oh
너와 나눈 이야기 너의 웃음 소리
나를 바라보는 네 사랑스런 눈빛
푸른 새벽 그 불빛에 흔들리는 네
꿈결 같은 얼굴이 날 위태롭게 해
사랑일까 붙잡는 끈일까
계속하면 난 느낄까
나의 위성 너를 잊을까
둥글게 맴도는 나
하루의 끝은 또 너에게"
그대 눈을 바라보면은 (Inst.),1,무적기타,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기"
요즘 같은 날에,3,무적기타,"요즘 같은 날에
요즘 같이 화창한 날에
요즘 같은 날에
요즘 같이 화창한 날에
요즘 같은 날에
요즘 같이 그대를 만나고
요즘 같은 날에
요즘 같이 비가 내리던 날에
요즘 처럼 항상
요즘 처럼 그대를 보내고
우
요즘 처럼 날에
요즘 처럼 비가 내리던 날에
요즘 처럼 날에
요즘 처럼 비가 내리던 날에
요즘 처럼 날에
요즘 처럼 난 많이 울었어
요즘 처럼 항상
요즘 처럼 비가 내리던 날에
요즘 처럼 날에
요즘 처럼 비가 내리던 날에
요즘 처럼 날에
요즘 처럼 비가 내리던 날에
요즘 처럼 날에
요즘 처럼 난 많이 울었어
요즘 처럼 항상
요즘 처럼 비가 내리던 날에
우
요즘 처럼 날에
요즘 처럼 비가 내리던 날에
요즘 처럼 항상
요즘 처럼 비가 내리던 날에
요즘 처럼 항상
요즘 처럼 비가 내리던 날에
요즘 처럼 항상
요즘 처럼 비가 내리던 날에"
나빠나빠,"2,335",최낙타,"가지 마 떠나지 마 잠깐만
내 말 좀 들어 봐봐 그 상황
네가 아는 그런 상황 아냐
난 집에 가는 길 얜 내 후배
편의점에서 난 맥주 산 후에
너랑 카톡하면서 집에 가는데
그 때 뒤에서 누가 날 부르잖아
선배님 어디 가세요
시간 되시면 술 한 잔 해요
동기 친구들 다 모였어요
그런데 어떻게 해
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
가지 마 떠나지 마 잠깐만
내 말 좀 들어 봐봐 그 상황
네가 아는 그런 상황 아냐
술 마시고 집에 가는 길
아무도 모르게 몰래 나왔지
근데 뒤에서 누가 날 따라오지
뭔가 툭 치지
아까 부르던 후배 녀석이
선배님 어디 가세요
시간 이른데 벌써 가게요
방향 같으면 같이 갈래요
그런데 어떻게 해
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
아무리 말해도 몰라요
뭔가 가리는 것 같아요 그댈
내 맘은 거기에 닿지 못해
나를 믿어줄 순 없나요
그거 어려운 거 알아요 나도
하지만 거짓인 걸
내 맘은 거기 없는 걸 안다면
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
내가 나빠 난 안 나빠 나빠나빠
난 나쁜 남자 아니잖아
나빠나빠 나빠나빠 나빠나빠
난 나쁜 남자 아니잖아
나빠나빠"
